CD107a,CD3,CD45,CD68,CD86,FerritinHC,HLADR,Mac2,MerTK,PLP,S100B,TIM3,Vimentin,Type
-0.029543273,-0.075558184,0.067948509,-0.078084367,0.558527583,-0.10378243,-0.746121839,0.894529272,0.604111252,0.943205424,-0.766046861,-0.445904485,-0.146125298,6
0.060175081,-0.075558184,-0.529503061,0.263053432,1.879988999,0.482214528,-0.345160609,-0.204222678,0.546823298,0.60338537,-0.758978026,0.009019621,-0.127543101,1
-0.738602124,-0.075558184,-0.616707011,-1.690512075,-1.090128869,-0.671317808,0.833788772,-1.225064826,-0.929928476,0.03544506,2.138402148,-1.182017252,-0.142532435,10
-0.797113432,-0.075558184,-0.615191456,-1.744631208,-0.945203489,2.586962642,0.341845803,-1.28715351,-1.038716339,0.212413325,2.510423131,-1.256451261,-0.146125298,10
0.37056477,-0.075558184,-0.52839084,-0.790212256,-0.880465801,-0.403545284,-0.831873982,-0.179382677,0.559559519,-0.684511247,-0.766046861,-0.99433002,-0.146125298,5
0.226614238,-0.075558184,-0.616707011,-0.915504371,0.827378856,-0.451400998,-0.64656503,-0.553217342,0.347149218,1.469172307,-0.765036568,-1.193085986,0.217582999,6
-0.773463145,-0.075558184,-0.616707011,-1.750323402,-1.352149006,0.134243643,-0.228351984,-1.186720139,-1.179429349,-0.198208602,1.746889426,-1.946266488,-0.146125298,10
-0.350570607,-0.075558184,-0.616707011,-0.739173418,0.964249351,1.18249697,-0.779148341,-0.778232197,-0.081817323,0.632717147,-0.766046861,-1.095964426,-0.146125298,6
-0.235106757,-0.075558184,-0.50908697,-0.943429414,-0.472590885,-0.551769288,-0.818959668,1.198100761,-0.167830608,-0.325342367,-0.766046861,-1.0769511,-0.146125298,5
-0.222346121,-0.075558184,0.439634936,-0.830224127,-0.3344966,-0.445906281,-0.796372688,1.900342879,-0.17713029,-0.412527442,-0.214011949,0.417670659,-0.146125298,7
-0.028570797,-0.075558184,0.775081759,-0.647913819,-0.585766517,-0.535115387,-1.078798161,0.645591968,-0.074238027,0.29296738,-0.766046861,-0.386692607,-0.146125298,5
-0.769515633,-0.075558184,-0.616707011,-1.749839613,-1.528763447,0.857321132,-1.011651324,-1.145621638,-1.133054318,-0.334620288,2.064534949,-1.690453558,-0.146125298,10
-0.086823015,-0.075558184,-0.316514446,-0.633066583,0.700265927,0.079722498,-0.860521745,-1.102057023,-0.536738939,0.725475529,-0.766046861,-0.294814634,0.553317756,6
-0.353973779,-0.075558184,0.295830402,0.263041634,-0.180101938,1.009204842,0.883345681,-0.726223014,-0.754454548,-0.661054692,-0.766046861,-0.750336619,-0.146125298,4
0.066436554,-0.075558184,1.805630062,-0.046193646,-0.72433373,-0.509604848,-0.118805134,0.168606628,0.578603201,-0.683267339,-0.766046861,0.030442266,-0.146125298,3
-0.407376775,-0.075558184,-0.507604662,-0.123598886,-1.123741354,1.208062521,-1.004426783,-0.362167757,-0.483414235,4.468913722,-0.726416343,-1.529020389,-0.146125298,6
-0.030453763,-0.075558184,0.614555657,0.004361546,-0.244876121,-0.635104852,0.609306852,0.870302931,0.075109737,-0.329775139,-0.760920969,0.075251857,-0.016511916,3
-0.153106243,-0.075558184,-0.404318104,-0.583600828,-0.342450041,-0.385217625,-0.697600938,1.515319337,-0.147554252,-0.541359842,-0.560642633,0.450861665,-0.146125298,5
-0.399860195,-0.075558184,0.816026787,0.554604616,-0.250306523,3.564750348,0.638810772,-0.786249272,0.330098759,0.489330273,-0.764270567,-1.03525199,7.933222553,11
-0.220556698,-0.075558184,-0.605409236,-0.390904897,1.127851206,0.529601008,1.019193989,0.044246813,0.9091376,0.368304834,-0.755714316,-0.519336949,2.76213408,11
-0.014089931,-0.075558184,-0.606011166,-0.50796844,0.099838844,-0.236865201,-0.981943855,-0.82165802,-0.569012791,-0.514197781,-0.766046861,-0.608801985,-0.146125298,4
0.770076505,-0.075558184,-0.33469717,-0.256835266,-0.232549311,-0.763834031,-0.318860777,0.179391721,0.239209319,-0.65205884,-0.731590541,-0.544868491,0.039598088,5
0.569066945,-0.075558184,-0.397671401,-0.254577167,0.025992396,-0.66885817,-0.975038384,0.163463929,-0.191305662,-0.129870342,-0.762599235,-0.911747638,-0.146125298,5
1.994045895,-0.075558184,0.205860553,-0.03858063,-0.739566127,-0.679584589,-1.003442954,0.741076839,1.318984403,-0.684511247,-0.766046861,-0.298971715,-0.146125298,1
-0.749285231,-0.075558184,-0.615209715,-1.683673174,-1.289418962,1.92738096,-0.470811768,0.058441339,-1.109630691,3.025272669,1.49597557,-1.220685344,-0.146125298,10
0.014955747,-0.075558184,-0.241178799,-0.654358427,-0.938845619,-0.964185762,-0.43386258,0.42842473,-0.446443689,-0.649140987,-0.707658495,-0.508791312,-0.146125298,5
0.382026662,-0.075558184,-0.211383106,0.138375047,1.121255031,-0.167092143,-0.217159458,0.290258061,0.136001761,-0.623774211,-0.712832273,1.066993543,-0.146125298,1
-0.582488418,1.345444066,0.501294715,-1.413883945,-0.944359849,2.00453306,0.136179985,0.074455675,-0.780822723,-0.463019036,0.24247846,-0.446572053,-0.146125298,12
-0.077581521,-0.075558184,-0.296497094,-0.528180691,-0.749516322,-0.839239632,-0.688887203,0.240604415,-0.044002342,-0.513513993,-0.736813535,-0.502710561,-0.08162761,5
-0.399194692,-0.075558184,1.204898929,0.354663119,-0.28716393,2.56718731,-0.341869799,-0.249593285,-0.054295341,0.475022942,-0.732653442,-0.510735897,-0.146125298,4
-0.112145163,-0.075558184,-0.597905179,0.138452953,0.982172526,1.261791994,-0.253354477,-0.468746478,0.039898894,1.482643095,-0.749035908,-0.782471997,0.592227959,6
0.006762516,-0.075558184,-0.287037941,-0.214101913,0.497697799,0.732523363,0.025560648,-0.081422052,0.167952165,1.87368778,-0.758739685,-0.110971532,-0.137345647,6
-0.275903984,-0.075558184,-0.616707011,-0.896757881,-0.455786567,-0.484237788,-0.330798575,-0.569370692,-0.754454548,0.098591172,-0.743883551,-0.337424709,-0.146125298,5
0.306056456,-0.075558184,-0.13203247,-0.906545602,0.162496435,-0.833590214,-0.259378325,1.028344911,3.036358411,-0.684511247,-0.766046861,-0.40234241,-0.146125298,5
-0.803124647,-0.075558184,-0.616707011,-1.750323402,-1.070280297,1.709108203,-0.956384941,-1.142723857,-1.054873983,1.676789942,1.761621924,-1.497711393,-0.146125298,10
-0.086251675,-0.075558184,0.431137465,-0.383953669,-0.488934607,-0.494135621,-0.557616733,0.739050635,0.801267792,-0.5388783,-0.756785839,0.343061819,-0.146125298,5
-0.760973657,-0.075558184,-0.616707011,-1.694299411,-0.981084247,-0.267591105,-0.863994201,-1.0126904,-1.016834168,3.089782715,1.714784549,-1.223030387,0.539446212,10
0.674220186,-0.075558184,-0.402231511,-0.628454599,0.133486089,-0.648292428,-0.101398048,2.09396681,1.05899544,-0.376246715,-0.671610507,0.471204539,-0.146125298,5
-0.163995063,-0.075558184,0.420760326,-0.581874917,-0.248797005,-0.524886276,-0.471097058,2.223615143,0.080867646,-0.285458698,-0.502070661,0.041921293,1.661587604,5
-0.767205281,-0.075558184,-0.616707011,-1.720224799,-1.518376836,1.105032315,-0.570323632,-0.839362394,-1.031948201,2.984840299,2.135587759,-1.576160438,-0.146125298,10
-0.764581662,-0.075558184,-0.616707011,-1.721938365,-1.125513764,-0.501169265,-0.539525554,-1.187148315,-1.178579943,1.244094656,2.45017916,-1.76702881,7.286351459,11
-0.084805506,-0.075558184,0.838279308,-0.102237364,-1.221317506,-0.343437751,-0.572650248,0.514398817,0.877401256,-0.544177376,-0.766046861,-0.148680084,-0.146125298,3
0.528492704,-0.075558184,-0.527136088,-0.315147117,-0.17953246,-0.788679144,-0.415677961,0.470384587,1.130869982,-0.333173341,-0.766046861,-0.203248305,-0.146125298,5
0.06495856,-0.075558184,-0.138611763,-0.994380863,-0.234262711,-0.591492446,-0.912363471,0.240604415,0.233576489,-0.589418122,-0.766046861,-0.513629898,-0.146125298,5
-0.785263419,-0.075558184,-0.616707011,-1.748611778,-1.711830435,-0.096313033,-1.685762957,-1.40607765,-1.236391691,1.016711824,2.075148068,-2.04667932,-0.146125298,10
-0.258430055,-0.075558184,-0.001882104,-0.589238557,-0.524257577,-0.617726334,-0.680850555,0.798260004,-0.019022169,-0.606837095,-0.685596285,-0.466417024,-0.146125298,5
0.307921216,-0.075558184,-0.535405267,-0.245652892,0.584840984,2.138438619,-0.04387797,0.018555165,0.914626302,1.611650323,-0.766046861,-1.287788654,-0.146125298,6
-0.374634388,-0.075558184,-0.580435207,1.18274506,-0.50231243,0.430988106,-0.066060354,-1.154568018,-0.259136576,0.229529177,-0.766046861,-1.404817262,-0.146125298,6
0.82411143,-0.075558184,-0.616707011,-0.918757664,0.227507573,-0.504139514,-0.052861938,1.671885728,2.937725364,-0.648362975,-0.665169681,0.792769007,0.388388843,5
0.420483483,-0.075558184,-0.185508605,-0.614396967,-0.682320009,-0.258250777,-0.462199469,0.358418976,0.730952658,-0.657507131,-0.766046861,-0.265762311,-0.146125298,5
-0.769157026,-0.075558184,-0.272463811,-1.619479371,-1.186484661,-0.526592744,-0.885835949,-1.120153764,-1.097240826,0.521656797,2.563965844,-1.409494176,9.291176384,11
-0.163004643,-0.075558184,-0.448861519,-0.931537272,-0.021092708,0.075460123,-0.290771841,1.007444753,-0.659123453,-0.641982835,0.342905503,0.506834662,10.82405506,11
-0.220139845,-0.075558184,0.214755418,-0.699996071,-0.8683576,-0.637937014,-0.570323632,1.518932475,-0.204130999,-0.296107252,-0.631090228,-0.535836925,-0.020888355,5
0.145324525,-0.075558184,-0.616707011,-0.237357861,1.123535256,1.01665899,-0.259378325,-0.458197638,0.37472378,0.0703947,-0.747601579,-0.074662584,1.172032775,4
-0.41564922,-0.075558184,-0.616707011,-0.749013714,0.041239708,0.405378787,-0.644566192,-0.269042843,-0.939328046,1.034262429,-0.656475441,-0.682853569,-0.146125298,6
-0.792162939,-0.075558184,2.338288763,-1.749272952,-1.676739365,-0.225631513,-0.687332999,-0.869361472,-0.844912038,1.699438855,2.832481185,-0.906742645,0.748797023,10
1.026380961,-0.075558184,-0.371854641,-0.65982785,-0.073039947,-0.906951069,-0.487728785,0.806301315,0.029056945,-0.48513053,-0.766046861,-0.337424709,-0.146125298,5
-0.144770041,-0.075558184,-0.571865327,-0.190447172,-0.217628822,-0.156442167,-0.532857928,-0.093405938,-0.556557315,-0.684511247,-0.551369943,-0.264284736,1.916696687,11
-0.5314345,-0.075558184,-0.573459129,0.108245289,-1.330375978,0.224639546,-1.059285128,-1.366386197,-0.809300352,0.332189672,-0.766046861,-1.1130985,-0.11715245,2
0.974266884,-0.075558184,-0.572987618,0.262202693,0.477469141,0.211509365,-0.376528546,0.250713309,1.517239851,-0.152312587,-0.763465176,-0.011534086,0.245603278,1
0.020222825,-0.075558184,0.502265855,-0.014380022,-0.768942893,-0.830866286,-0.735513327,-0.993643367,0.056262205,-0.681312626,-0.766046861,-0.750336619,-0.146125298,5
-0.755091003,-0.075558184,0.383415057,-1.699284403,-1.400608645,7.087067216,1.345876826,-1.261063719,-1.113563982,0.254603918,1.436681263,-1.56114546,-0.126005264,10
-0.061624541,-0.075558184,1.10060032,-0.25806502,-0.577267392,-0.379366784,-0.549008833,0.937357195,0.840607408,-0.348294893,-0.547988489,-0.337424709,-0.09623086,3
0.00093434,-0.075558184,-0.350219291,-0.602879457,-1.160215843,-0.614817148,-0.771276044,-0.137940652,-0.191389802,-0.642346606,-0.759073754,-0.285955839,-0.146125298,5
0.178301552,-0.075558184,0.087466303,-0.239386139,-0.251570761,-0.630137377,-0.445668612,1.363313974,0.694473203,-0.394204731,-0.726073633,0.400943794,-0.059327792,5
0.363507132,-0.075558184,1.630537277,-0.576866412,0.007441137,-0.114371088,0.548409334,2.102616155,1.869633513,-0.342633796,-0.766046861,0.624828313,-0.146125298,3
-0.096025303,-0.075558184,0.988604086,-0.530382808,0.270266275,-0.708374989,-0.630392612,2.68614909,0.316398454,0.201480372,-0.321071094,0.242389235,0.779229959,7
0.186401039,-0.075558184,0.39433825,-0.505468825,-0.119066597,-0.498053594,-0.108718785,2.016998418,1.955799577,0.257975923,0.1040069,0.421393015,0.230420188,5
0.059108164,-0.075558184,0.62777427,-0.362128938,-0.557792854,-0.802607786,-0.703393109,0.840585976,0.702387135,-0.57338878,-0.757747021,-0.965134228,-0.146125298,5
-0.580555656,-0.075558184,-0.614635752,-1.382966089,-0.961654478,-0.229534137,0.806257156,-0.239380833,-1.059153462,-0.189435776,1.1083672,-1.441025631,-0.146125298,8
-0.15693092,-0.075558184,-0.525633456,-0.844379631,0.085315925,0.101931981,0.324166237,-0.223620124,-0.636781646,-0.135914304,0.70962528,-0.278597367,-0.046576177,7
0.463538218,-0.075558184,-0.41358904,-0.194010269,0.7456601,-0.266399003,-0.539091312,0.767028413,0.661247718,-0.451347358,-0.739158434,0.106204698,2.580332408,11
-0.085377393,-0.075558184,1.408091431,-0.363510746,-0.324428601,-0.508854002,-0.243594844,2.090271325,1.343927752,-0.19390285,-0.647298322,-0.385331615,0.068970087,3
-0.372638742,-0.075558184,-0.331149475,-0.35657456,0.10254172,1.776139457,-0.966778899,-0.229781128,0.266286814,2.061640051,-0.763069864,-0.964550312,-0.140759956,6
-0.416400943,-0.075558184,-0.616707011,0.209725413,-0.539931591,2.534480419,-0.167612661,-0.84575273,-0.425866518,1.045507472,-0.766046861,-1.265643574,0.000310449,6
-0.335152857,-0.075558184,-0.512510939,-0.69382906,0.144824194,0.827701218,-0.710265994,-0.278156934,-0.676616616,3.745257767,-0.762691717,-0.939826959,-0.118449269,6
0.26868285,-0.075558184,-0.001600178,-0.676204719,-0.390297041,-0.65878494,-0.555168614,0.22078851,1.201628618,-0.433903683,-0.766046861,0.537645486,-0.146125298,5
-0.512420851,-0.075558184,-0.596417129,0.207210379,-1.158954435,0.63556484,-0.872384788,-0.896666755,-0.614541781,0.763824403,-0.55142963,-1.415285668,-0.146125298,6
-0.424675826,-0.075558184,-0.465178083,-0.180050967,-0.543549226,4.099213636,1.029408147,-0.630947747,-0.17713029,0.482143725,-0.766046861,-1.181029424,-0.146125298,4
-0.810753341,-0.075558184,-0.616707011,-1.750323402,-1.874200514,-0.535748382,-1.551744759,-1.538164447,-1.271994615,0.285737164,1.68707907,-2.238585962,-0.146125298,10
-0.302046551,-0.075558184,-0.488121354,-0.512975038,-1.066921789,-0.653639697,-1.009556346,-0.545961007,0.442325291,-0.684511247,-0.766046861,-0.970787749,-0.146125298,5
-0.208744124,-0.075558184,0.871235419,0.107909939,-0.44268556,-0.488781644,-0.702475388,1.556052709,0.719784183,-0.41043992,-0.616588015,-0.099160707,2.09627512,3
0.024429172,-0.075558184,0.742168163,-0.782904126,-0.399579021,-0.748698,-0.504247754,1.590562926,0.295328429,-0.131189774,-0.710146068,-0.633032099,0.38202558,5
-0.004179414,-0.075558184,-0.459558607,-0.651597413,0.118980916,0.198939985,0.435734895,1.062772695,0.063809471,0.162855082,-0.762488022,0.837376274,0.219929504,5
1.274390633,-0.075558184,-0.340396827,-0.074715138,0.520215936,-0.429791559,-0.091784414,2.393115581,0.432928849,-0.169148531,-0.168729154,0.266657289,8.898037153,11
0.309619479,-0.075558184,-0.141411027,-0.507522877,-0.210358588,-0.750218697,-0.081936709,-0.228946371,0.103575701,-0.484527891,-0.766046861,0.460654042,-0.146125298,5
-0.663379411,-0.075558184,-0.616707011,-0.331882278,-1.146065752,0.770311593,0.212935369,-0.851496852,-1.01635867,1.02017412,-0.677725656,-1.143425383,-0.146125298,6
-0.792260115,-0.075558184,-0.616707011,-1.718979287,-0.977236768,0.803359007,4.153120309,-0.914211579,-0.930938572,-0.042285128,1.940656519,-1.188149607,-0.146125298,8
-0.411694754,-0.075558184,-0.606350717,-0.474106302,-0.044700008,0.47380255,-1.075609757,-0.055857062,0.005052304,1.394278901,-0.766046861,-0.909318744,0.241481229,6
-0.027950914,-0.075558184,2.556315996,0.527241389,-1.194373439,-0.966707313,-1.039810133,0.076398935,1.466640167,-0.684511247,-0.766046861,-0.471110702,-0.146125298,3
-0.633948217,-0.075558184,-0.616707011,-1.062887204,-0.191781428,1.878717964,3.15395312,-0.872088661,-0.7960044,1.441079118,0.648106641,-1.28814585,-0.146125298,8
0.313222492,-0.075558184,-0.427783109,-0.465045737,0.220028738,-0.674224652,-0.116469118,0.844222227,0.002676087,-0.527552646,-0.673844838,-0.07997091,0.125190305,5
0.848063756,-0.075558184,-0.582545966,-0.652962486,-0.010121999,-0.74266128,0.903074497,-0.097205108,0.005848667,-0.677719862,-0.640559811,0.36119876,-0.146125298,5
-0.125148518,-0.075558184,0.191860612,-0.769353323,-0.493258264,-0.598217384,-0.70660513,0.690590585,0.473862949,-0.684511247,-0.128400223,0.148685222,1.279882072,5
-0.139444295,-0.075558184,-0.529571299,-0.677312184,-0.416376679,-0.226462701,-0.855133451,2.30123074,-0.533810507,-0.169275884,-0.214426701,0.1246742,-0.146125298,7
-0.002566412,0.128386111,0.236200417,-0.173204471,-0.643330556,-0.844744161,0.077350814,0.361788809,-0.071144607,-0.62170004,-0.766046861,-0.881160194,-0.120228225,5
1.470492917,-0.075558184,-0.616707011,-0.643058543,0.775986547,-0.878533678,0.151901079,1.061044316,0.473198635,-0.548780611,-0.766046861,0.52419063,-0.146125298,1
-0.774194288,-0.075558184,-0.616707011,-1.739934338,-1.497787991,3.063963212,1.265823358,-1.088585504,-1.176345352,1.81402194,1.987255048,-1.772510158,-0.146125298,10
-0.061805101,-0.075558184,-0.372770155,-0.063517896,-0.198122274,-0.65927289,-0.380600815,-0.016021361,1.190263644,-0.684511247,-0.732594649,0.201107566,-0.146125298,5
0.329428992,-0.075558184,-0.549000299,0.158222193,0.370358303,0.007161564,0.366270768,-0.065046569,0.855994193,0.671372182,-0.667914973,-0.456411331,-0.146125298,6
-0.605681567,-0.075558184,-0.053324639,-0.28675952,-0.394225922,0.246126938,-0.372095999,-0.911360181,-0.052558835,-0.111744823,0.095343668,-1.741325202,-0.146125298,4
0.774545846,-0.075558184,-0.097352882,-0.447489817,-0.636562187,-0.989621476,-1.141790684,0.094662954,3.933379419,-0.660002893,-0.766046861,0.70652211,-0.113498217,5
-0.140715658,-0.075558184,-0.202455267,-0.783544183,-0.482668437,-0.370707342,-0.735513327,0.86667213,0.100027189,-0.555685622,-0.621574915,0.062430698,-0.146125298,5
0.082405663,-0.075558184,0.785330934,0.09011543,-0.477161268,-0.946970409,-0.621509172,0.970722821,-0.015774258,0.188081609,-0.590127756,0.251014415,-0.105743541,3
-0.743925566,-0.075558184,-0.616707011,-1.749260652,-1.171741698,-0.337121634,0.26916498,-1.494424229,-1.102860273,0.210368561,1.886445164,-1.48754745,-0.146125298,10
0.562142469,-0.075558184,-0.168614983,-0.554509913,-0.041750702,-0.639093094,-0.963521638,-0.246141189,2.048185375,-0.635315553,-0.766046861,-0.326322084,-0.088740695,5
0.131788083,-0.075558184,-0.532462545,-0.272998462,-0.22230907,3.326993051,-0.49090551,-1.213197059,-0.319379656,0.182684152,-0.766046861,-1.246985909,-0.146125298,4
0.047143444,-0.075558184,0.373591373,-0.617010657,-0.03021515,-0.983849173,-0.464602228,-0.536971687,0.401224905,-0.675810998,-0.766046861,0.595005459,-0.146125298,5
-0.069074838,-0.075558184,-0.089293815,-0.840363,-0.972621804,-0.932051369,-0.961138276,0.609373569,0.064888264,-0.561091281,-0.766046861,-0.625822162,-0.146125298,5
-0.345922291,-0.075558184,-0.571671385,-0.44861368,-0.10152433,0.045582999,-0.937075064,-1.36448387,0.195283581,2.025337103,-0.766046861,-0.735183888,-0.146125298,6
-0.464348317,-0.075558184,-0.18291509,-0.674345657,-0.626530244,1.781794581,-0.800965847,-0.289190623,-0.663907229,4.06083432,-0.49878615,-0.976977804,-0.146125298,6
-0.384621869,-0.075558184,-0.604458702,-0.139083424,-0.524965085,0.418169114,0.709896501,-0.237073212,-0.220498999,-0.289450781,-0.766046861,-0.473858889,0.048303871,4
-0.247378007,-0.075558184,0.679064843,-0.686711971,-0.782202865,-0.907474589,-1.191679364,1.0134247,0.069490451,-0.422811217,-0.766046861,-0.619472127,-0.146125298,5
0.22441572,-0.075558184,-0.41103102,-0.689957324,-1.321382771,-0.803449528,-0.851146113,-0.320978326,2.570572351,-0.684511247,-0.766046861,-0.589676348,-0.146125298,5
-0.442363145,-0.021575402,-0.589262833,-0.890095028,0.331119072,0.872612979,-0.581336279,1.020580444,-0.668757978,-0.639979333,1.112909311,0.459620402,10.0606,11
0.668488699,-0.075558184,0.023855997,-0.194955046,-0.235359741,-0.851283921,-0.197314644,1.425084141,0.581938039,0.157861106,-0.739809497,-0.072240814,-0.146125298,5
-0.575116816,-0.075558184,-0.616707011,-1.064308656,-0.550379754,1.440430869,0.477220773,-0.507470155,-0.804618393,0.172438363,1.484736376,-0.748871743,-0.103431568,9
0.591423139,-0.075558184,-0.57767175,-0.587764023,-1.324841697,-1.055336578,-1.239553677,-0.18399792,-0.385300094,-0.553231088,-0.766046861,-0.559761891,-0.146125298,5
0.333473697,-0.075558184,-0.138724229,-0.571787951,-0.123086676,-0.568004305,-0.714986797,0.483437189,0.804648327,-0.450185436,-0.485418459,-0.289225739,-0.142553694,5
-0.492290063,-0.075558184,-0.30858942,0.770507813,0.053957727,0.551909059,-0.169311408,-1.085147944,-0.730814115,1.061009396,-0.736427848,-1.136583998,-0.146125298,6
0.479586479,-0.075558184,-0.530843922,-0.552581404,0.407765726,-0.258375994,-0.315030468,-0.034296227,0.850408482,-0.684307699,-0.766046861,-0.251429832,-0.146125298,5
-0.592718115,-0.075558184,-0.616707011,-1.694777468,-1.237788193,0.665724569,-0.262117356,-1.455450842,-1.048928666,0.065941086,1.636779883,-1.072805956,-0.073207056,10
0.117371146,-0.075558184,-0.616707011,-0.419240352,-0.5071065,0.340448685,-0.836063576,-0.135036214,0.534719933,0.095256957,-0.766046861,-1.60553757,-0.146125298,5
0.03911591,-0.075558184,-0.499543641,-0.712688696,0.349403455,-0.457341208,-0.345426819,0.422767491,-0.077141902,-0.044093343,-0.766046861,-1.182695639,-0.146125298,5
-0.04916615,-0.075558184,-0.580819961,-0.787729374,1.083458574,-0.588929162,0.408447393,0.159751285,-0.211862364,-0.309023915,-0.663118501,-0.662013215,-0.031537942,5
0.730388755,-0.075558184,-0.616707011,-0.25863662,-0.579443168,-0.68113668,-0.018590052,-0.752965049,-0.137439247,0.760114003,-0.766046861,-0.274361799,-0.146125298,5
-0.296650149,-0.075558184,-0.374426748,-0.775924486,-0.720322998,-0.281201265,-0.045960014,0.736002034,-0.779613174,-0.396928797,-0.746707622,-0.359120664,-0.146125298,5
0.160847638,-0.075558184,1.057041342,-0.237919357,-1.149294706,-0.260920837,-0.926785605,0.744047589,1.47236759,-0.457240798,-0.766046861,-0.035149483,-0.146125298,3
-0.316816241,-0.075558184,-0.45482179,-0.749473758,-1.085902737,-0.545513828,-1.161528855,1.12162997,0.228800829,-0.650336506,-0.766046861,-0.067747791,-0.146125298,5
-0.780229825,-0.075558184,-0.034668409,-1.749235166,-1.322353261,-0.373701684,1.053051352,-0.924827393,-0.823505021,-0.281484984,1.534968891,-1.068999832,-0.141782845,8
0.10788546,-0.075558184,-0.307068418,-0.266285078,-0.021167658,-0.540618912,-0.797401297,0.003315933,-0.242689118,-0.553448873,-0.766046861,-0.082064334,-0.039007373,5
0.539706645,-0.075558184,-0.591463545,-0.522422581,-0.451102605,-0.763677192,-0.446431361,0.375600266,0.095369767,-0.517050103,-0.754759991,0.171676907,0.059790669,5
0.121568602,-0.075558184,1.845860279,-0.089668879,-0.107299784,-0.14763906,-0.824461624,1.190975207,1.207337691,-0.494365523,-0.707187172,0.179206053,-0.146125298,3
-0.596512296,-0.075558184,-0.616707011,-0.969634727,-1.101984727,2.833876769,4.114855224,-0.817618096,-0.634824437,-0.459405601,0.497311392,-0.882347504,5.600237271,11
-0.103384524,-0.075558184,-0.490681128,-0.132064221,-0.529938306,-0.050110403,-1.272961488,4.02302338,0.314137418,0.47305923,-0.766046861,-0.585383333,-0.008685633,7
-0.407815017,-0.075558184,0.291539938,-0.82382665,-0.193484687,-0.100288391,-0.504247754,1.248573437,-0.354537223,0.589126379,-0.736003263,-0.731567895,-0.146125298,5
-0.168490714,-0.075558184,-0.440235768,-0.778555264,0.252428509,-0.370395931,-0.365488411,0.802187156,0.890919588,1.100447291,-0.766046861,-0.526613438,-0.146125298,6
-0.41109231,-0.075558184,-0.602861096,0.764336054,-0.87367745,2.047223152,-0.006524022,-0.815884855,0.367052732,-0.113800748,-0.766046861,-1.091437761,-0.095278474,4
-0.661723662,-0.075558184,-0.139041374,-1.690513904,-1.523197162,0.910606722,-0.214891778,-0.916137286,-1.131356996,0.807258949,2.263195605,-1.491834611,-0.146125298,10
0.216950426,-0.075558184,0.104136546,-0.598304801,-0.583643292,-0.98853535,-0.824461624,0.612461118,0.003944397,-0.345129343,-0.746418305,-0.923586371,-0.146125298,5
0.237083367,-0.075558184,-0.368616244,-0.876189073,-0.103968966,-0.168010408,0.523599234,1.568563602,-0.373580905,0.030653052,0.258244649,-0.5067603,11.89683249,11
-0.002765569,-0.075558184,-0.433784611,-0.788833013,-0.312425748,-1.108210208,-0.488656817,1.672470521,2.103381614,-0.431927996,-0.766046861,-0.328567558,-0.146125298,5
-0.794337161,-0.075558184,-0.616707011,-1.745478278,-1.396191737,4.677577311,0.846011328,-1.473782358,-1.071109137,-0.369841514,1.966345827,-1.896322873,-0.146125298,10
-0.48713407,-0.075558184,-0.210848603,-0.05293771,-0.649635249,2.100211248,-0.123339753,-0.997004608,0.165616683,0.603787422,0.227830857,-0.799405176,9.546996691,11
-0.588521901,-0.075558184,0.616583529,-1.092028257,-0.391389843,4.458498673,0.543339342,-1.118294219,-0.486581827,0.488090551,0.400601075,-1.094388445,-0.146125298,10
0.835917581,-0.075558184,2.549787292,-0.825847516,0.279075049,-0.470425557,0.086764264,1.31257147,-0.449755634,0.181083019,0.771411922,0.742819581,10.03908274,11
0.574051684,-0.075558184,0.033911905,-0.251134695,0.335203358,-0.392575358,0.124730585,0.801140821,0.979640742,0.062195236,-0.766046861,0.385398436,-0.146125298,5
-0.083095677,-0.075558184,0.642269447,-0.693881109,-0.078900182,-0.537423433,-0.124485341,1.409242183,0.04658286,-0.1968259,-0.354612877,-0.02708881,0.010175594,5
-0.608663281,-0.075558184,-0.141628428,-0.829331539,-0.258704413,1.560582067,-0.837972758,-0.825691928,-0.442041737,1.90540014,-0.518915044,-0.86627506,-0.146125298,6
-0.128681849,-0.075558184,-0.434608848,0.516097143,-0.458909209,3.967968248,0.950798139,-0.869361472,0.083467466,1.463407271,-0.766046861,-0.446908927,-0.146125298,4
0.29217335,-0.075558184,-0.338896921,-0.638600729,0.651447513,-0.744395306,-0.645701454,1.352026568,1.272310922,0.614563698,-0.766046861,-0.697128199,-0.146125298,5
0.230160233,-0.075558184,-0.113591586,-0.410026869,0.002939532,-0.676951171,-0.381154788,0.798006639,0.135684013,-0.323737738,-0.762392696,1.798577077,-0.146125298,5
-0.496595476,-0.075558184,-0.480801425,0.072827376,-0.50357801,1.553622823,0.668157394,-0.51017465,-0.72512524,2.194863552,-0.160802816,-0.982386287,-0.136441859,6
0.013829178,-0.075558184,0.270309536,-0.694981475,1.79251526,-0.131968521,-0.417523165,0.726589479,0.916628559,0.231813743,-0.650305131,1.160319401,-0.146125298,1
0.610101095,-0.075558184,-0.064255315,-0.409006155,0.241848265,-0.783795579,0.002981778,0.658070576,0.317112641,-0.159561073,-0.745435604,-0.22481237,-0.146125298,5
-0.192591753,-0.075558184,-0.175201863,-0.81316419,0.115163765,-1.097487527,-0.650310221,0.627118852,-0.682289015,0.23891384,-0.722705277,-0.212958439,-0.146125298,5
