50.05442177,6.081632653
195.6666667,3.549019608
215.202381,3.178571429
234.3134328,4.156716418
253.5446429,3.589285714
588.4647887,2.788732394
658.5471698,2.320754717
773.5660377,3.113207547
887.4578313,3.34939759
89.39814815,5.564814815
723.3375,8.55
912.1456954,8.42384106
767.8923077,8.092307692
256.3225152,15.5821501
123.2081448,13.42533937
325.9230769,13.15384615
174.9568345,14.01438849
214.5140187,14.47663551
747.1136364,15.40909091
769.3853211,15.9266055
703.8679245,14.37735849
25.72972973,15.55405405
386.8385093,16.04347826
809.8591549,17.01408451
730.725,16.4625
358.8615385,18.2
602.6444444,19.47777778
897.7307692,19.14102564
224.0958904,19.19178082
86.05357143,21.28571429
370.559322,20.15254237
404.8545455,20.01818182
800.2835821,18.97014925
518.1969697,21.75
427.8974359,23.94358974
31.67105263,22.65789474
713.0375,24.875
40.44067797,24.88135593
322.2857143,25.29761905
400.625,25.609375
726.8764045,26.19101124
12.60759494,26.73417722
583.682243,24.54205607
138.1384615,26.75769231
767.2888889,26.61111111
154.8888889,32.28395062
275.8030303,28.77272727
642.5419847,29.00763359
944.8444444,29.48888889
63.00961538,31.04807692
454.6785714,31.54464286
962.0105263,31.35789474
28.84946237,34.83870968
353.3368421,32.85263158
126.3492063,33.25396825
582.2307692,34.45192308
485.8494624,34.90322581
674.4505495,33.40659341
928.8644068,37.30508475
175.3529412,36.23529412
495.6666667,36.59803922
571.2589286,36.91071429
730.9264706,36.13235294
317.4563107,36.15533981
659.2570281,35.80722892
478.1666667,37.53030303
741.421875,37.5625
986.2054795,37.56164384
308.5096154,40.09615385
859.6478873,41.66197183
802.9852941,41.69117647
183.106383,42.58865248
736.7846154,44.07692308
383.6521739,42.85869565
511.045045,45.45045045
625.0545455,45.10909091
998.2580645,45.88172043
487.75,45.25
21.64806867,48.68240343
804.1648352,49.36263736
354.2615385,51.07692308
644.8382353,50.53676471
946.6467391,51.91304348
858.5324675,53.84415584
183.0377358,54.39622642
52.125,55.61363636
634.5068493,53.71232877
75.1372549,55.15686275
544.047619,55.71428571
112.7189189,58.60540541
576.1428571,57.92207792
616.5704698,60.10067114
99.96428571,59.33333333
302.2878788,58.8030303
634.7142857,62.26190476
978.3170732,60.34146341
719.5625,62.40625
992.8429752,61.33057851
384.3121693,61.03703704
583.5714286,64.28571429
150.187251,63.21912351
655.1081081,67.14189189
858.3952096,65.49101796
347.4166667,67.56666667
185.472973,66.82432432
220,69.38961039
386.1490683,71.34782609
8.8125,69.65625
564.1590909,70.86363636
835.0873786,71.58252427
591.34375,73.28125
353.3653846,73.11538462
423.4377358,74.28301887
409.2695035,71.61702128
569.3896104,75.85714286
855.0588235,76.92513369
369.1454545,76.45454545
272.7815534,77.05825243
920.9396552,77.3362069
64.63716814,77.55752212
261.7540984,79.31967213
543.5694864,80.60271903
733.6206897,79.62068966
153.3116883,78.68831169
392.9734848,86.0719697
408.1,83.43
14.49514563,83.30097087
230.2317073,85.09756098
368.1787709,86.11731844
39.34782609,88.43478261
341.15625,87.5
567.3483871,88.89032258
284.6478873,87.16901408
922.7785235,87.63087248
83.61574074,88.72685185
379.6605505,89.66972477
526.6521739,89.70048309
331.2,92.66
589.5280899,88.49438202
127.4210526,91.73684211
239.7169811,92.88679245
247.1744186,94.53488372
338.2676056,96.49295775
440.3719512,96.56707317
116.8796296,96.41666667
280.5875,95.2875
502.6023392,94.41520468
268.795082,95.01639344
299.8166667,94.86666667
802.516129,95.37096774
924.5269461,98.08982036
104.2535211,97.05633803
484.6511628,97.7002584
516.328125,98.765625
785.1649485,98.01030928
983.1554054,101.2567568
693.3265306,101.0612245
751.5561497,98.52941176
646.4067797,99.62711864
876.8648649,99.41891892
740.5704225,99.33802817
363.9692308,104.8615385
721.8120301,100.5413534
614.5430464,99.01324503
212.79375,103.64375
272.2291667,103.6666667
959.5820896,105.880597
283.5168539,105.8876404
628.816092,103.7126437
126.4528302,105.3584906
538.48,106.34
384.8951613,102.0403226
580.8819444,106.8888889
132.4745763,109.3898305
328.7303371,107.5730337
618.2183908,109.3908046
628.8494624,112.3333333
338.7361111,108.8472222
707.0210526,108.9122807
939.1688312,111.6233766
141.8661417,112.0393701
398.7387821,111.1378205
686.9915254,114.2838983
88.96551724,113.0114943
720.8947368,114.6684211
737.6424242,113.4969697
157.6666667,114.3833333
300.0075188,113.1954887
793.2682927,113.597561
913.6184211,114.6184211
269.4137931,119.6810345
559.7,116.3
964.5503876,117.4186047
621.1470588,117.2205882
63.94488189,119.1023622
221.1702128,120.2446809
326.1909091,121.5454545
874.7115385,118.7307692
290.1067416,120.6067416
450.3066667,119.6133333
415.079602,121.681592
795.3333333,122.0980392
137.8169014,124.3098592
165.115942,124.6666667
622.2409639,124.939759
16.2037037,125.037037
351.7512438,126.2089552
852.5076923,127.0692308
40.78590786,128.604336
365.6290323,127.8225806
265.5656109,131.1945701
232,132.55
123.8265306,133.2653061
866.8585859,132.1919192
687.2278912,132.8843537
990.1046512,132.3139535
141.9668874,134.8675497
238.2888889,136.3333333
79.22522523,134.5765766
100.2222222,135.7777778
370.4411765,138.6764706
836.0392157,135.6470588
287.5531915,138.9361702
572.7974684,138.8607595
307.6034483,141.0517241
57.07377049,139.2213115
234.2439024,143.6829268
696.6029412,140.8970588
79.8,143.52
963.2881356,143.2372881
825.4509804,147.4313725
31.67045455,146.6704545
131.8461538,147.0192308
263.265625,143.21875
93.02985075,147.761194
551.8467742,149.7983871
873.4705882,149.4705882
16.52816901,149.4647887
140.7301587,148.3174603
521.6259542,149.7938931
281.5035971,149.4748201
118.6219512,154.1341463
165.4519774,145.8210923
361.9316239,154.3418803
706.456044,153.1153846
901.1835443,150.8734177
257.2335766,153.8540146
752.3766234,155.3116883
410.3225806,155.4354839
145.4032258,155.9112903
824.7164179,156.3283582
774.7024793,156.9586777
232.1639344,158.8852459
238.8913043,158.7391304
279.4622642,160.0943396
868.8571429,159.7142857
349.5564103,162.0076923
688.4819277,159.313253
986.9414634,159.3073171
468.8780488,160.1219512
520.6697248,160.9357798
95.3,162.64
164.6461538,163.6307692
407.0746269,163.641791
214.7247706,165.2201835
226.7176471,163.2235294
605.2808219,162.9520548
17.52307692,164.9538462
151.5669291,165.2047244
437.2619048,164.5873016
