CD107a,CD45,CD68,CD86,FerritinHC,HLADR,Mac2,MerTK,PLP,TIM3
-1.241443515,-0.247928515,-0.687802732,-0.612184346,-0.033440504,-0.569310963,-0.747071803,-0.5349769,-0.46644339,-0.521267116
-0.803799868,0.402566791,-0.423792362,0.018047633,0.571929991,0.280254722,-0.632782578,-0.491039455,-0.643626213,0.087778829
-0.45429498,0.08808855,1.730523825,-0.318754941,-0.750464499,7.771258354,-0.031122927,-0.521961689,-0.41194433,-0.236507758
-0.861666083,-0.5392946,0.263648748,-0.735471427,-0.2275424,1.493919969,-0.760271907,-0.567396939,-0.415942669,-0.17780301
-0.744419813,-0.533441305,-0.594144046,-0.324514627,0.298204362,-0.137266874,-0.745406926,-0.611219287,-0.348095566,-0.504032373
-1.146558166,-1.01908493,-0.591002405,-0.3259179,-0.428504109,1.652629972,-0.655170321,-0.585010946,-0.333025903,-0.211041465
-1.064182401,-1.189436197,-0.755770624,-0.478568941,-0.033677753,-0.231189489,-0.594843686,-0.436540365,-0.393668622,-0.490918964
-0.732606709,-0.259898841,0.034801502,-0.192161024,1.265249252,0.21341826,-0.717217445,-0.594026804,-0.680016696,-0.447236001
-0.849938691,-0.668470562,0.22737959,-1.136790395,-0.853061795,4.444299221,-0.777423859,-0.643292367,-0.525965989,-0.457631081
-0.898395896,-0.859299004,-0.250662804,-0.94353646,1.00825727,0.111606441,-0.542935789,-0.503042758,-0.214658111,-0.476234376
-0.820166111,-0.810259402,-0.503201783,-1.299284101,1.064521432,4.469733715,-0.71478498,-0.628663123,-0.176119506,-0.316296607
-0.557317317,-0.924873531,0.269789815,0.129483551,1.727462173,0.280254722,-0.464213282,-0.500499666,-0.364232421,-0.596542478
-1.115697503,-0.885388196,-0.72734797,-1.219860077,1.528593421,1.217902422,-0.716995358,-0.600860238,0.127404124,-0.339178145
-0.80913347,-0.877157748,-0.366884202,-0.533108354,0.159165546,0.121292323,-0.092503272,-0.288283944,0.331225961,-0.571573973
-0.859783769,-0.982922018,0.056667626,-0.888388395,0.015536522,-0.054470968,-0.712109268,-0.580565453,0.544177532,-0.373720765
-0.444380671,-0.606821597,-0.036401402,0.851714432,0.916227698,0.206272215,-0.661220431,-0.482650191,-0.435413182,-0.617846787
-0.859294057,0.622215986,0.127866045,-0.490721256,1.157904744,0.232044801,-0.723163009,-0.578507721,-0.846990407,0.22632584
-0.702321529,0.107423097,0.178156316,-0.859510183,0.645234048,0.61109519,-0.487350225,-0.469753951,-0.121288925,-0.085012294
-0.977829456,0.662676752,-0.952302873,-0.480628073,1.535354972,-0.013825706,-0.341256857,-0.534083426,-0.437250972,-0.288597882
-0.635709703,-0.262808621,-0.666230381,-0.325330466,-0.69915545,1.032553434,-0.753924906,-0.633382738,-0.414485395,0.009002309
-1.121669769,-1.05647862,-0.457301199,-0.708818436,0.777868569,0.592158198,-0.758082688,-0.583061576,-0.023335833,-0.500115395
-0.474297404,-0.826322496,-0.286211103,0.014205014,-0.02459692,-0.243681669,-0.793487549,-0.57373482,-0.506381571,-0.489174813
-0.585875034,-0.398491442,0.568739533,-0.018457236,0.983007193,0.618278205,-0.584229112,-0.584826112,-0.663910508,-0.649636328
-1.239330411,-0.316186279,-0.312293977,-0.035441607,0.659557819,3.65237689,-0.536797225,-0.580722332,-0.437250972,-0.614334822
-0.27629137,-0.499402076,0.846148968,-0.739168525,1.745615959,2.690749884,-0.579464614,-0.491504699,0.292350799,-0.727236629
-0.881288469,-1.059119463,-0.586603343,-0.489128649,-0.611009061,0.669848442,-0.732279956,-0.635732293,-0.809935927,-0.288597882
-0.811831594,-0.298752844,-0.352343082,-0.513415933,-0.195461914,-0.184744239,-0.596848249,-0.429548025,0.12409395,-0.437744826
-0.575219214,-0.661172211,0.091922469,-0.833641171,0.184001312,0.000178123,-0.653558612,-0.520771563,0.934353769,-0.298373908
-0.774434149,1.363866329,-0.746923625,-0.149106234,2.048672676,1.097144723,-0.754920542,-0.563567817,-0.483662456,-0.122405566
-1.159863114,-0.323570788,-0.411006182,-0.342413425,-0.440241545,0.020183593,-0.579088628,-0.513242006,-0.160204291,-0.478531957
-0.43946594,-0.713418424,-0.372039974,-0.419736326,0.525674284,-0.192374527,-0.675987303,-0.558781385,0.132482275,-0.704078674
-0.062925145,-0.76279676,0.577020705,-0.316753179,0.411979079,-0.058067892,-0.757856667,-0.554079652,0.165284887,-0.401843965
-0.577061713,-0.119593896,0.581827343,-0.828623056,0.911158204,0.131083488,-0.318780959,-0.586875558,-0.376837105,-0.364468277
-1.159047604,-0.184080809,-0.185279787,0.166628852,-0.431282073,0.844651461,-0.071886554,-0.222426578,-0.686955988,-0.112333305
-0.82948643,0.478513867,-0.045796324,-0.445107877,1.474990368,3.180214405,-0.681673169,-0.593722224,0.099716038,0.390020728
-0.857512116,-0.325519055,-0.481004685,0.101624571,-0.010650842,0.525321722,-0.444381595,-0.576181412,-0.36788553,-0.254381806
-0.412259966,-0.981836259,-0.181624785,-0.260542154,0.0346075,-0.307906121,-0.519080937,-0.466442883,-0.185628757,-0.493894279
-0.492977589,1.257305264,-0.823914647,0.020542465,0.229294553,1.304415345,-0.584634006,-0.493157417,-0.602992475,-0.305961251
-0.423429102,-0.476167053,-0.001484129,-0.212253258,0.26394853,0.26391691,-0.682141423,-0.571608961,-0.520783782,-0.676379919
-0.636713207,-0.274606943,-0.313197494,-0.681909204,0.750275135,-0.117979191,-0.674649417,-0.625551939,-0.350390136,-0.215888739
-0.812018692,-1.179207325,-0.395435631,-0.79401195,-0.852406859,1.156238914,-0.697762966,-0.657096505,0.486499488,-0.263845831
-0.832372606,-0.178695172,-0.324843168,0.240919456,1.046179652,0.280254722,-0.751772642,-0.590371728,0.705709875,-0.220165744
-0.413940787,-0.566784143,0.549572647,-0.596397638,0.869639993,0.402788222,-0.680892706,-0.514427245,-0.031979173,-0.288597882
-0.48306632,1.410048008,0.849259973,-0.706285834,1.143276453,1.260522723,-0.077495515,-0.480002522,1.319838405,-0.357030004
-0.795142353,-0.886664689,-0.775976419,-0.288401127,-0.889336765,1.505589843,-0.728635669,-0.588006675,-0.418416917,-0.562326372
-0.451249152,-0.459077388,0.28788662,-0.756289124,1.235867143,0.456200272,-0.576677561,-0.567691505,-0.739952981,-0.467574209
-0.706531823,0.086583108,0.001704755,-0.440554023,-0.510270357,0.456200272,-0.775502861,-0.608928323,0.139456376,-0.497403592
-0.499336243,-0.621109426,0.030132785,-1.030227423,-0.097651668,-0.130090058,-0.64415884,-0.509959877,0.259931773,-0.477979809
-0.668034196,-0.225631848,0.31833148,-0.632785559,0.161142379,0.801673889,-0.764712453,-0.492850989,-0.405259669,-0.461862206
-0.715320766,-1.105399847,-1.055123925,-1.072024226,0.837109804,0.242552087,-0.645834148,-0.584186196,-0.127330214,-0.706209362
-0.9393121,-1.212536335,0.153920799,-1.058423281,-0.617305219,0.319465429,-0.518816471,-0.468145728,-0.337011546,-0.242064029
-0.707449138,0.066839941,0.284291983,-0.703131974,0.712374389,0.992336214,-0.519155741,-0.438651264,-0.268659323,-0.420297444
-0.148698539,-0.30321005,-0.175247014,0.073765591,0.867232621,0.280254722,-0.5270136,-0.226153329,-0.109503269,-0.265787184
-0.138900101,-0.219073236,0.412716419,-0.022812203,-0.091645092,0.17133604,-0.602227092,-0.470647424,-0.705797851,-0.572971404
-0.519013226,-1.263207793,0.082634754,0.281441599,1.097828388,-0.165321678,-0.543540001,-0.301620066,1.335416317,0.39883396
-0.603264689,-0.951277614,-0.594910502,-0.310332656,1.136378765,1.510803938,-0.692980826,-0.574973762,-0.344967514,-0.11533355
-0.641209424,-0.90961653,0.319920361,-0.50880444,-0.160394654,0.429156184,-0.692193925,-0.571032166,-0.129405469,-0.303323776
-0.799595475,-1.003865838,-0.108311728,-0.843723416,-0.145302445,-0.013825706,-0.787028968,-0.598412931,0.110019393,-0.404932499
-0.907760918,-0.546905637,-0.648379922,-0.381753147,2.011952877,0.366243124,-0.463691384,-0.549460471,-0.393832624,-0.186549962
-0.746937454,-1.164072514,0.208450705,-0.212253258,0.703211248,0.541659534,-0.588491797,-0.536763847,-0.102961123,-0.211041465
-0.637664676,-0.37777549,0.952897131,-1.143202901,0.610447705,1.454635262,-0.38943541,-0.607091069,-0.12323527,-0.323152721
-0.590527415,-0.52618134,-0.695294082,-0.194211259,-0.47699061,0.30359444,-0.765623331,-0.559738636,-0.379903764,-0.17780301
-0.625957668,-0.500288725,0.430715889,-0.376435518,1.280527949,0.76385361,-0.481356651,-0.437053144,0.724607289,-0.273086607
-0.352414101,-0.362823933,-0.122712933,-0.422996908,1.551231861,0.227107644,-0.304564267,-0.589402914,0.341993123,0.496310383
-0.069706671,1.322395205,0.763666451,-0.795978129,0.611778617,2.248760462,-0.35212934,-0.557030261,-0.300793827,-0.298055977
-0.641014755,-1.513176441,-0.294329941,-0.49641484,0.547695875,-0.013825706,-0.311288983,-0.421506852,0.260739028,-0.443710715
-0.859881163,0.269157499,-0.566174209,0.386686653,0.767533958,0.17133604,-0.437403768,-0.477470249,-0.432188362,-0.041827474
-0.400077611,0.874577999,-0.706276834,-0.501554728,1.071092963,1.420101285,-0.816648364,-0.592241764,-0.422690153,-0.153325066
-0.130220473,0.066136964,-0.166677952,-0.019941885,1.867964387,1.349638104,-0.681460321,-0.520925164,-0.482814342,-0.500115395
-0.766406655,-0.978952825,-0.119207077,-0.788469791,-0.762589335,1.027709126,-0.698061824,-0.580320239,-0.392070711,-0.404932499
-0.878917098,-0.748835027,-0.510902822,-0.806350708,0.376590014,1.040462613,-0.753391564,-0.555909514,-0.406881571,-0.549757242
-0.846740961,-0.749476492,0.499037713,-0.575348616,-0.291950703,1.027709126,-0.714918733,-0.600423217,0.351194412,-0.317681521
0.345963091,-0.739083588,1.547890544,0.765807927,-0.317807943,2.580542803,-0.509059906,-0.587630451,-0.198516011,0.094777569
-0.581707299,-0.6108886,0.418145508,-0.118551232,0.51539588,0.469984025,-0.516351402,-0.541087091,-0.311311901,-0.663870871
-0.293822795,-0.76215148,0.060167618,-0.313837588,-0.297021866,-0.231189489,-0.448261708,-0.527440727,0.047688611,-0.490918964
-0.446192026,-0.242938817,-0.886399329,-0.306973785,0.667742848,-0.291568309,-0.719601214,-0.421506852,0.362925708,-0.947827399
-0.33374992,-0.407069892,0.947574139,-0.504308224,2.67716527,2.225474119,-0.090510055,-0.389342099,0.468899876,-0.106825039
-0.684610009,0.530071318,-1.080706358,0.495799482,1.307045102,0.092543803,-0.492132336,-0.486007422,0.337781638,-0.313349932
-0.907310605,-0.377438635,-0.125720963,-0.588055015,0.360904425,0.148755342,-0.632621288,-0.521727502,-0.399741679,-0.770960927
-0.850712478,-0.955765009,0.702633858,-0.706285834,-0.309698284,4.310245514,-0.641596615,-0.619277954,-0.035792965,-0.828451335
-0.600224078,-0.779380858,-0.377365947,-0.678426862,-0.581194878,1.505589843,-0.708804011,-0.590371728,-0.282472134,-0.083301492
-0.662208259,-0.878068626,-0.41841799,-0.299456298,0.238873795,-0.093180738,-0.630054355,-0.573778808,-0.108604908,-0.343995303
-0.728946865,-0.789714217,-0.268108577,0.346627355,0.671644092,-0.434333235,-0.470545828,-0.33711198,-0.751084626,-0.016788023
-1.026562095,-1.150223613,-0.423017561,0.262722135,0.577233136,0.493356466,-0.503637135,-0.454021215,0.571732759,-0.440338701
-0.396957576,-0.573620975,-0.468897134,-0.080218583,0.327692479,0.137670264,-0.564994276,-0.527504325,-0.938448012,-0.098232143
-1.000284076,-1.01584661,-0.61437887,0.0828624,-0.08110293,-0.319909394,-0.707522333,-0.582166433,0.378434896,-0.597240746
-0.359869331,0.150159195,-0.012395751,0.198846713,0.440065652,0.36027658,-0.693761587,-0.516524136,-0.144063696,0.020044988
-0.729054391,-0.936224639,-0.378997087,-0.066740565,0.044613741,-0.050053004,-0.609501898,-0.532684982,-0.720536232,-0.617369652
-0.517561615,-0.16605857,0.827806115,0.017697204,0.565146983,0.206272215,-0.51138109,-0.610095441,-0.411114931,-0.530047059
-0.735397935,0.736785769,-0.008924857,0.131547168,0.862061262,0.17133604,-0.553945482,-0.337223291,-0.291719526,-0.073163398
-0.697862625,-0.681120515,0.267445058,-1.035851598,-0.775781155,0.801673889,-0.707327187,-0.509959877,-0.185244918,-0.907399058
-0.634826362,-0.450015694,-0.182935536,-0.429759651,1.087401986,0.17133604,-0.451277792,-0.466279387,-0.38878426,-0.561481535
0.111039199,0.03425809,-0.112829313,0.987540066,0.143901587,0.194481254,-0.203591943,-0.280786097,-0.513890982,-0.230430573
-0.210032851,-0.474650413,0.485086352,-0.338547289,-0.318552017,0.402788222,-0.369351745,-0.522021651,-0.813148737,-0.579434454
0.356106818,-1.194161415,0.400125384,0.02003756,-1.144946694,0.253997535,-0.669966936,-0.485549152,-0.121840052,-0.683304608
-0.543233752,-1.195034027,-0.848664165,-1.027673483,-0.186702028,-0.231189489,-0.715366662,-0.516952217,0.177425683,-0.608939588
-0.566867292,-0.677528203,0.373524249,-0.458397746,0.834282935,1.720648646,-0.684587777,-0.500113547,-0.247209907,-0.312339634
-0.40038988,-0.764986277,-0.520135045,0.82012707,-0.044353865,3.745388269,-0.65461278,-0.588501692,-0.100520581,-0.369761556
-0.589884818,-0.263461798,0.388828367,-0.3528063,0.682616711,0.469984025,-0.69277513,-0.591236413,-0.335077822,-0.576307178
-0.465695262,0.3476412,-0.569119215,0.047715634,0.125724465,-0.165321678,-0.542810261,-0.505782664,-0.413589567,0.028678354
-0.592748761,-0.63844502,0.758324027,-1.049727678,0.148866266,0.232044801,-0.678948104,-0.517869234,-0.355295658,-0.155099139
-0.770851374,-0.777994752,-0.305415094,-1.062482715,-0.374677867,-0.192374527,-0.812448144,-0.610474706,-0.45867905,-0.620982528
-0.632249773,-0.48617962,0.023330517,0.133966595,1.901234746,1.001371503,-0.611355245,-0.526596844,0.059659969,-0.248482496
-0.439064622,-0.778739512,-0.566675782,-0.636240363,0.687620759,-0.013825706,-0.779536963,-0.505364954,0.034928173,-0.654220939
-0.333231509,0.51016587,-0.15443562,0.414096892,0.962182343,-0.103904396,-0.660475433,-0.440414488,-0.034390878,-0.382923245
-0.774632335,-0.076976083,-0.292381167,-0.720436394,0.311629534,0.435852826,-0.640757203,-0.601859152,-0.501871347,-0.307063699
-0.538214743,-0.098577008,-0.334406257,0.042732801,0.888116717,1.061987519,-0.70641917,-0.55474627,-0.594760358,-0.332775593
-0.827278495,0.130440146,-0.099897765,-0.813380063,-0.012464178,0.267523944,-0.484431267,-0.451478541,-0.670722961,-0.485006988
-0.367366165,-1.0391469,0.525106847,-0.414323717,0.168456644,-0.013825706,-0.65367192,-0.455279827,-0.086973637,-0.521267116
-0.431070447,-1.635968685,-0.249240264,-0.328307241,0.701146543,0.121292323,-0.511648476,-0.631664336,-0.511232018,-0.351481467
-0.481055379,-0.48507598,-0.796482444,0.333107352,0.241377726,1.349638104,-0.691676617,-0.600605965,-0.590663791,-0.05592864
-0.901006281,-0.044253502,0.124307662,-0.45048973,0.656953514,0.21341826,-0.609946072,-0.418582767,-0.596137464,-0.447236001
-0.570862532,-0.351163685,-0.605267763,0.469476789,-0.725882053,0.700369596,-0.757978439,-0.552627385,-0.162466198,-0.169889078
-0.694212735,0.536202729,-0.238184318,-0.16426152,0.374719143,0.452781886,-0.757061064,-0.591015041,-0.37962389,-0.651561916
-0.338063002,-0.657905757,1.340776563,-0.888388395,-0.719118893,1.36811316,-0.649067104,-0.564875305,0.038707487,-0.089977801
-0.545182228,-1.550642014,0.239166275,0.958945215,0.354086727,-0.42257899,-0.491590977,-0.488719016,-0.380152494,-0.091048524
-0.999693513,-0.19809629,0.231000662,0.121523842,0.739069462,0.700369596,-0.77632612,-0.375940114,-0.280998379,-0.343995303
-0.918131351,-0.441845447,-0.282202512,-0.390213042,1.104525208,0.440662205,-0.732541919,-0.439782262,-0.436035395,-0.859695077
-0.987627923,-0.382173628,-0.368106842,-0.105050184,0.45436129,0.257457793,-0.717336237,-0.592241764,-0.463308573,-0.261543304
-0.641872644,0.088364586,0.9333902,-0.622708857,0.621361077,0.26391691,-0.577253819,-0.590371728,-0.497497886,-0.831492782
0.227093354,-0.629593253,0.666748703,-0.560934603,0.439629912,0.855629444,0.04523097,-0.618341088,-0.419377744,-0.59207952
-0.887275994,-0.585062981,-0.859868348,-0.507508218,-0.008959185,0.796882451,-0.836637914,-0.596891642,-0.73526001,-0.288597882
-0.305981457,0.013924876,1.076539397,0.717485845,0.42236641,1.156238914,-0.673852384,-0.361112416,0.210951045,-0.437110156
-0.710833967,0.428402841,-0.227220789,-0.980798662,-0.036368478,3.197149992,-0.405121326,-0.49819231,0.23203975,0.023519391
-0.518444657,0.273233742,-0.18946217,0.383696735,0.25746873,-0.117979191,-0.694549978,-0.439599514,-0.267102033,-0.506725311
-0.882120609,-0.847238302,-0.046370082,-1.139366269,-0.030712165,-0.039075036,-0.821083367,-0.62448585,0.050787251,-0.323850781
-0.708894968,-0.727711439,-0.387786597,-0.807164669,0.150363445,2.529711962,-0.705011606,-0.608147025,-0.187845692,-0.22736913
-0.938198686,-0.389382601,-0.095967337,0.279816896,0.925493717,0.520697832,-0.618813038,-0.446237296,-0.526087821,-0.178848237
-0.171904758,-0.126302317,-0.629790843,0.410605967,0.011453087,0.592158198,-0.686568439,-0.517270088,-0.327787936,-0.235718504
-0.181361586,-0.519011199,-0.428369343,0.570769787,0.855998278,0.319465429,-0.667157471,-0.513176382,-0.570710719,-0.05592864
-0.219876826,0.048084706,0.046880603,-0.22804001,0.858271897,0.865692556,-0.584121466,-0.574736118,-0.474960864,-0.4824889
-0.519294143,0.166614786,0.453906149,-0.491152585,0.010212933,1.32859695,-0.265712857,-0.583670735,-0.660005212,-0.514804065
-0.735266566,0.133043319,0.377011806,0.093766905,-0.363359749,1.310792923,-0.717872322,-0.266662478,-0.57513386,-0.37808606
-0.185966387,-1.083732724,-0.800071657,-0.870786428,0.271354049,1.097144723,-0.578324139,-0.559738636,-0.202520221,-0.233200446
-0.844364941,-0.704648137,-0.8241781,-0.859510183,0.136885852,-0.192374527,-0.671973705,-0.59611547,-0.186947465,-0.288597882
-0.541435421,0.093095414,0.155020639,0.730441511,1.431455255,3.081020594,-0.521752119,-0.464010268,0.01583335,-0.039309409
-0.709545732,-0.394036114,-0.32121551,-0.236205578,0.181439787,-0.147908345,-0.771528304,-0.517354071,-0.225608721,-0.515918374
-0.224005267,-1.245275736,0.182711855,0.175649852,-0.161282718,-0.251890808,-0.676789999,-0.555909514,-0.232339934,-0.488028646
-0.7169801,-0.737749875,0.3667216,-0.435055017,0.425126493,0.520697832,-0.389813274,-0.458374918,-0.147825882,-0.486147225
-0.721592784,-0.536861122,0.31332022,0.017070124,0.590344131,2.120407104,-0.554383636,-0.487388134,-0.213560358,-0.268188298
-0.331405759,-0.2950432,-0.243207246,0.388496757,0.298532099,0.571685731,-0.666549981,-0.39912191,-0.580749571,-0.068505354
-0.491184384,0.09626092,-0.741836607,0.182415605,0.567476332,-0.013825706,-0.68401438,-0.469753951,-0.31311056,-0.434016168
0.003962669,-0.870118737,-0.39690569,0.245562628,1.452822685,1.097144723,-0.154894158,-0.275425315,-0.504812479,-0.385543406
-0.524518311,-0.111709215,0.265689701,0.685129583,0.590923786,0.307234555,-0.724481344,-0.262084812,-0.484767854,-0.40599978
-0.593135297,-0.729971945,0.200669289,-0.586277902,-0.53125757,0.598632395,-0.525770605,-0.395871282,-0.293634176,-0.139450938
-0.402116239,-0.178091154,-0.330078542,0.689403355,0.452114552,1.324802637,-0.745270431,-0.488868266,-0.602493942,-0.345811635
-0.792194784,-0.586683393,-0.469902933,0.0828624,0.954552591,-0.319909394,-0.77632612,-0.569037974,0.000799448,-0.312339634
-0.744447112,0.467806488,-0.510055125,-0.398370773,0.890461504,1.170234919,-0.735768139,-0.59672004,-0.387093097,-0.411055386
-0.546804965,-0.047104731,-0.15741235,-0.251112968,0.644447029,0.242552087,-0.744958639,-0.570578039,-0.414781034,-0.592857659
-0.420687169,-0.417053431,0.82631731,-0.246255502,0.110951632,0.242552087,-0.642952621,-0.433671713,0.011955102,-0.58689177
-0.258516431,-0.749041975,-0.133567974,0.577516973,0.357048482,0.830816209,-0.524296939,-0.465898603,-0.292732865,-0.208916634
-0.800608218,-0.837587953,-0.441724569,-0.799426258,0.468736917,1.553140044,-0.732236922,-0.519561291,-0.559639513,-0.479595006
-1.140155911,-0.88456434,-0.731313288,-0.224882662,1.232509136,-0.013825706,-0.626700819,-0.54855758,-0.437250972,-0.242064029
-0.376892924,-0.348417044,-0.755077362,-0.19028908,0.307957858,1.217902422,-0.692565024,-0.265228152,-0.611580372,-0.238017604
-0.612905502,0.164955825,-0.339250147,-0.340945274,0.695406139,0.218212426,-0.689348876,-0.587318122,-0.679825306,-0.421130985
-0.446548641,-0.800504982,0.045609672,0.564729631,0.762285769,0.010325825,-0.572042048,-0.276882023,-0.305656135,-0.238017604
-0.490985513,-0.535127878,-0.198853955,0.672996461,0.88534081,0.206272215,-0.68666482,-0.112452209,-0.560186088,-0.486147225
-0.898403108,0.436267436,-0.669809401,-0.025557727,0.973435521,-0.231189489,-0.638818264,-0.345640004,-0.42209506,-0.238017604
-0.597610295,0.149200276,-0.575695753,-0.490100145,0.790518165,0.652756572,-0.523311675,-0.413465649,-0.230290517,-0.335131735
-0.934882939,0.758091748,0.19944115,0.284554005,0.906291783,0.729052126,-0.538801074,-0.002299477,-0.139576405,0.061807599
-0.206123739,-0.327460289,-0.468360305,-0.149106234,0.852966785,0.479938954,-0.749569118,-0.596328199,-0.660005212,0.099184185
-0.531061113,-0.675301313,-0.586050272,-0.371978074,0.193172202,0.607010722,-0.75617969,-0.550954163,-0.035489999,-0.128922909
-1.048487782,0.1413683,-0.730321169,0.18767786,0.890557289,0.541659534,-0.397446603,-0.388448626,-0.260289401,-0.004224366
-0.49129355,-0.691810369,0.113315679,-0.577603877,0.466235459,-0.291568309,-0.540864289,-0.402744085,-0.697497606,-0.454790205
-0.543451071,0.920091093,0.229048282,-0.806350708,0.246297851,0.700369596,-0.478176385,-0.611705482,-0.315313727,-0.217372596
-0.634434342,-0.139102861,-0.47984463,-0.074326873,0.720299304,0.512423456,-0.747597516,-0.590371728,0.074958012,-0.319212258
-0.882739544,0.115287669,-0.410724193,-0.149106234,0.122074865,-0.013825706,-0.614713669,-0.536763847,-0.679407358,-0.75393635
-0.915438414,-0.649363697,-0.212163031,-0.868982255,0.204470739,1.152693272,-0.682890594,-0.567856431,-0.311917037,-0.335131735
-0.809210658,-0.547052801,-0.850577533,-0.111218028,-0.234246314,-0.013825706,-0.698623717,-0.558207035,-0.724253178,-0.893537879
-0.542781413,-0.589545786,0.727823377,0.057846174,0.863564253,0.700369596,-0.763105035,-0.57347852,0.032977201,-0.102853529
-0.46948576,-0.195596829,0.144207984,-0.188573122,0.422874331,1.097144723,-0.585682333,-0.578644991,-0.025305891,-0.288597882
-0.368104577,-0.277349383,-0.533376157,-0.607431352,0.525957167,1.545116782,-0.617855489,-0.592965662,-0.588473856,0.311838865
-0.032480121,-0.42817536,0.348357022,-0.177381024,-0.479259372,1.304415345,-0.544378638,-0.593972266,-0.092688136,-0.028147239
0.275804341,-0.247033358,-0.064198837,-0.149106234,0.675927877,0.627118766,-0.739771903,-0.542124629,0.275562048,-0.306495517
-0.553658843,-1.543797255,0.206029519,-0.499923021,-0.374786139,0.479938954,-0.549783289,-0.584415317,-0.543210566,-0.417858571
-0.424001038,-0.316535562,1.555513978,0.115703836,0.875360727,4.232948303,-0.497017294,-0.567026377,-0.214107484,-0.075943202
-0.659222186,-0.251396656,0.184932694,-0.409587681,0.411960989,-0.013825706,-0.400256097,-0.339084685,-0.308393449,-0.579434454
0.11002139,-0.723164499,-0.494988024,-0.2179939,-0.431282073,1.652629972,-0.748888016,-0.609378159,-0.280553401,-0.690481126
-0.765900075,-0.459738642,-0.128290176,-1.39134264,-0.0926589,-0.041144654,-0.767377913,-0.499414086,-0.331511438,-0.116956636
-0.242556751,-0.489283442,1.003787279,-0.168241695,-0.502384245,0.003007179,-0.530485809,-0.501837492,-0.31942299,-0.840893567
-0.770251811,0.234864235,0.274445027,-0.102901109,0.750191927,1.571339488,-0.607952654,-0.47857964,-0.686192513,-0.430469364
-0.284858257,-0.105441988,0.341352105,-0.505701184,0.556522846,-0.111852512,-0.706820846,-0.456982672,-0.517549992,-0.384402871
-0.473273337,-1.200938702,0.904759586,-0.670755506,-0.547317386,0.493356466,-0.790286303,-0.551913917,0.370185256,-0.878701031
-0.741110742,-0.326266855,0.227204382,-0.464841336,0.688400269,1.493919969,-0.840543032,-0.575055182,-0.137021929,-0.842572272
-0.375219107,0.803054869,0.152367949,0.729460955,0.30914408,0.734871805,-0.669763386,-0.463344306,-0.413513869,-0.305457979
-0.143156007,-0.295751035,0.027075432,-0.703131974,-0.018100029,0.049059413,-0.712109268,-0.394652307,-0.606276512,-0.5958969
-0.314182103,-1.349950194,1.061790705,-0.630472839,-0.951415062,0.505234241,-0.73421669,-0.615418077,-0.426297665,-0.193241641
-0.999570847,0.057428114,0.11563623,-0.49597013,0.204655185,0.666839302,-0.743765473,-0.564322829,0.248613551,-0.403293997
-0.570776105,-1.01179111,-0.127767399,-0.537305117,1.220969677,0.095450073,-0.715793848,-0.531051517,-0.291904032,-0.536524117
-0.516224623,-0.422281504,-0.053375959,0.310144812,0.915525734,0.339664906,-0.327294558,-0.083533362,-0.346979022,-0.605874121
-0.927124619,-0.541329145,0.640853047,-0.454656333,-0.934144735,0.201200843,-0.639606357,-0.273912162,-0.67073065,-0.551288962
0.043978345,-0.982598305,0.067160785,-0.149106234,-0.035738055,0.07388249,-0.700279832,-0.580496609,0.398236603,-0.513103306
0.434864581,-0.328803629,-0.752200484,0.087695077,0.639095247,-0.013825706,-0.594110787,-0.505939305,-0.35412091,0.293075204
-0.325819254,-0.30582726,-0.234485224,0.646546185,0.531871498,-0.347116858,-0.572758675,-0.387733877,-0.06612625,0.130206749
-0.432673663,-0.026890563,-0.013176702,-0.149106234,0.418099731,0.402788222,-0.830107749,-0.538104057,-0.118235804,-0.579434454
-0.443228573,1.122398734,-0.511313856,-0.248812065,0.728915095,0.07388249,-0.496222287,-0.509959877,-0.652184248,-0.319212258
-0.419970006,0.138210967,0.264256179,-0.149106234,0.946033537,0.402788222,-0.526683033,-0.304909647,0.414418519,-0.230430573
-0.24255468,-0.075051583,0.257298589,0.195332035,0.73136276,0.592158198,-0.413281918,-0.53371793,-0.176421791,-0.579434454
-0.650915444,-0.272790998,-0.365518242,-0.792490959,0.974912703,0.206272215,-0.419498444,-0.473546982,0.067558117,-0.003248814
-0.8087973,0.312760919,0.337319106,1.048829794,0.894516051,1.750656843,-0.127074718,-0.214328051,-0.250736356,-0.083301492
-0.690055013,-0.652267337,-0.147109807,-0.192161024,1.332217574,0.970898092,-0.737650096,-0.520925164,-0.307613909,-0.024201019
-0.957357526,-0.762823641,-0.433529526,-0.493544519,0.687833369,0.137670264,-0.720282316,-0.451478541,-0.470208377,-0.563570619
-0.521299422,-0.493023753,0.062341858,-0.794928014,1.800996065,0.592158198,-0.712109268,-0.586716652,0.634520054,0.345954597
-0.405622333,-0.236580521,-0.736597717,0.500405967,-0.612628102,-0.251890808,-0.670368314,-0.447927892,0.421199709,0.176740602
-0.811627746,-0.879199684,-0.472046047,-0.34507975,-0.134671316,0.330958217,-0.677232862,-0.529369652,-0.730575919,-0.729867101
-0.566395819,-0.797596812,-0.51101768,0.110910892,-0.35249579,-0.046501309,-0.769400775,-0.598255277,0.264983296,-0.493894279
-0.673758626,-0.943299413,-0.92727387,-1.030227423,-0.77148819,0.257457793,-0.743470967,-0.558580995,-0.386116505,-0.423870683
