CD107a CD3 CD45 CD68 CD86 FerritinHC HLADR Mac2 MerTK PLP S100B TIM3 Vimentin
-0.427097693 4.497885095 0.695953203 -1.15412158 0.033088365 0.302584197 1.375457306 -0.751458119 -0.852108778 -0.237875876 1.735715503 0.194210287 -0.146125298
-0.470846398 -0.075558184 -0.30173284 -0.398378944 0.100474316 0.083214128 1.218282027 -0.03249064 0.214803204 -0.675760996 -0.164155898 1.828097627 -0.146125298
-0.424131539 -0.075558184 -0.603067014 -0.958159785 -0.369418875 -0.049173527 1.323314331 -0.865703048 0.106691468 -0.662120899 0.567115278 -0.164386236 -0.146125298
-0.512365383 -0.075558184 -0.540827244 -0.653653777 -0.719529666 0.269966501 -0.95788407 -0.797825209 -0.121618342 -0.671593739 -0.346838271 -0.034237642 -0.146125298
-0.466894862 -0.075558184 -0.459403308 -0.152212019 -0.084614216 0.700667928 0.733335579 -0.440455735 -0.17387959 -0.582846965 -0.667543261 0.166794503 -0.146125298
-0.676114969 -0.075558184 -0.616707011 -1.646128288 -0.643330556 0.758764076 0.993254071 -1.149451874 -1.066695514 -0.367942763 0.787774284 -0.922785877 -0.146125298
-0.428792783 -0.075558184 0.266899775 -0.78266374 1.777314478 1.88418975 1.162609768 -0.588049363 -0.060258437 -0.561716383 0.400384449 0.90697705 -0.056913829
-0.417237234 -0.075558184 -0.446403516 -0.95198153 0.295729136 0.785607406 -0.799753764 -0.279379604 -0.297406177 -0.220533481 0.70475782 -0.045466793 -0.146125298
-0.381903922 -0.069259415 -0.441347078 -0.292322122 0.047919515 2.264940547 1.710564844 -0.880899579 -0.17105867 -0.510986051 0.106373005 -0.261627942 -0.14322337
-0.481648125 -0.075558184 -0.59409294 -0.593059305 -0.943225775 0.287990773 -0.526995188 -0.998701759 -0.833126808 -0.558684833 0.316200889 -0.148752888 -0.146125298
-0.405172201 -0.075558184 -0.443933722 0.435241786 0.658767936 4.020026573 -0.115044718 0.00353853 0.462018708 -0.540885357 -0.64099534 -0.010574261 -0.146125298
-0.582938286 -0.075558184 -0.616707011 -1.275540777 -0.597274527 1.087763964 -1.174120447 -1.075217214 -0.927817723 -0.65440009 0.79031002 -0.799523617 -0.146125298
-0.607027598 -0.075558184 -0.508409769 -1.531761236 -0.54411271 0.306338862 -0.900703022 -1.261063719 -0.656515611 -0.627789032 0.048812444 -0.900486404 0.172920947
-0.635769318 -0.075558184 -0.616707011 -1.543673564 -1.099575515 1.232991333 -1.22136537 -0.757684232 -1.065554699 -0.518371102 0.830456446 -1.138959593 -0.146125298
-0.522766061 -0.075558184 -0.616707011 -1.37965267 -0.392084682 0.691852588 0.097042734 -0.738565492 -1.02868357 -0.337908661 0.125739065 -0.095683554 -0.146125298
-0.479423864 -0.075558184 -0.339821145 0.208339352 -0.485014491 2.497675069 -0.726262704 -0.98623788 -0.151150698 -0.631132658 -0.619000687 -0.482469401 -0.146125298
-0.406152273 -0.075558184 -0.616707011 -0.810532722 -0.198995231 -0.229480122 2.121296686 -0.648780016 -0.196586683 -0.619974362 -0.232195978 0.296295709 -0.146125298
-0.600908198 -0.075558184 -0.608768706 -1.622095804 -0.366399237 0.240847928 -0.730419372 -0.47303004 -0.851099137 -0.509333899 0.90851434 -0.06308716 -0.146125298
-0.674962572 -0.075558184 -0.616707011 -1.652446194 -0.816176125 1.01374215 -0.993986614 -0.902889853 -1.077076927 -0.566500943 0.346464387 -0.995875679 -0.146125298
-0.256240228 -0.075558184 -0.28062277 0.514608244 1.052041941 0.85050476 0.159383888 -0.642151064 -0.217919504 -0.217039722 0.92384664 0.519408306 -0.060833852
-0.609171277 -0.075558184 -0.612871346 -1.349951952 -0.467583213 0.818511888 -0.028868522 -0.7860307 -1.027413991 -0.523632451 1.163650826 -0.697506138 -0.133084535
-0.412888519 -0.075558184 -0.35716236 -0.7102534 0.145201806 2.399951935 1.096821594 -1.055355756 -0.596245496 -0.218447543 0.246418604 -0.009982677 -0.146125298
-0.511143219 -0.075558184 -0.485341944 -1.193848862 -0.724752876 0.513748693 0.389772177 -0.730640903 -0.74985339 -0.285091483 0.400791086 -0.268648045 -0.11979371
-0.358705282 -0.075558184 -0.616707011 -0.065238165 0.484980132 -0.306918802 1.121619301 -0.915723683 -0.193531547 -0.669132018 -0.744953161 0.004962302 -0.146125298
-0.676348192 -0.075558184 -0.616707011 -1.632244266 -0.768942893 1.074532811 -0.983297869 -0.993643367 -1.154371872 -0.586953303 0.665773326 -1.088173636 -0.146125298
-0.19071682 -0.075558184 -0.278779732 1.212019129 -0.369293677 1.155020233 -0.687993004 -0.499098879 0.031292994 -0.52583627 -0.763797921 0.191699021 -0.107538932
-0.582730014 -0.075558184 -0.413829875 -1.320724051 -0.306380185 0.311464998 -1.180254813 -0.479373458 -0.912663599 -0.344637248 0.498840393 -0.465437026 -0.146125298
-0.455288494 -0.075558184 -0.434774814 -0.403796782 0.25329324 0.635903783 -0.190705007 -0.777056616 -0.401780204 -0.4466138 0.05323789 0.435702311 -0.146125298
-0.09460754 -0.075558184 -0.228453135 0.657841635 1.216872465 2.712617386 0.165624938 0.195916133 1.254982256 -0.559742964 -0.72487915 0.211657524 -0.146125298
-0.673530544 -0.075558184 -0.616707011 -1.622839145 -1.212302481 1.041919667 -0.895960734 -1.071891133 -1.029995671 -0.611448007 0.200042514 -1.012559928 1.17515441
-0.616319554 -0.075558184 -0.616707011 -1.616253086 -0.625617969 1.372482176 -0.549008833 -1.036775682 -0.813428531 -0.520796875 0.544368774 -0.871425155 -0.146125298
-0.608663281 -0.075558184 -0.616707011 -1.559396072 -0.770975716 0.658822958 -1.101439866 -1.263146838 -1.006120423 -0.41696076 0.210011596 -0.267576549 -0.146125298
-0.6489072 -0.075558184 -0.564818777 -1.533116986 -0.912979903 0.953143367 -0.985852349 -0.820806263 -0.980622814 -0.395514179 1.018256152 -0.470160215 -0.146125298
-0.6516436 -0.075558184 -0.616707011 -1.671001629 -1.000040119 0.949607228 -0.115044718 -1.129109587 -0.812979034 -0.556722432 0.355212411 -0.779634138 -0.146125298
-0.6445011 -0.075558184 -0.616707011 -1.582289845 -1.204471076 0.683478014 -1.059285128 -1.020796818 -0.891569059 -0.651552655 0.048144496 -0.961747516 -0.146125298
-0.328249632 -0.075558184 -0.551807571 0.046446025 -0.353780281 0.521912414 -1.069563598 -0.703366574 -0.754454548 -0.675555108 -0.414206595 0.030442266 -0.146125298
-0.551474254 -0.075558184 -0.615927039 -1.491102773 -0.578784669 -0.126807605 0.807869887 -0.780619429 -0.966723875 -0.549794426 2.054453293 -0.327529901 -0.146125298
-0.373515437 -0.075558184 -0.546522632 0.778114742 -0.756234096 0.896278112 0.104696127 -0.427576488 0.138269429 -0.680967451 -0.715306877 0.428177165 -0.146125298
-0.598242975 -0.075558184 -0.539852411 -1.557356558 -0.346329768 0.512182031 1.638001759 -0.820415608 -0.718371782 -0.373010442 1.678224928 -0.434231807 -0.146125298
-0.559843756 -0.075558184 -0.616707011 -1.477092884 -1.016342901 -0.150712287 0.827091893 -0.829632963 -0.899598287 -0.163280084 1.034527955 -0.600186833 -0.139327989
-0.575876596 -0.071101912 -0.527093368 -0.816200936 -0.348342211 1.696891346 -0.900703022 -0.861402533 -0.892035435 -0.524732506 1.847313958 -0.557286894 -0.123541587
-0.442562845 -0.075558184 0.206528536 0.630691591 -0.832994432 1.428220137 -0.728829351 -0.820634646 0.541396469 -0.672345393 -0.766046861 -0.989014023 -0.146125298
-0.393448469 -0.075558184 -0.469668149 -0.291377849 0.692294292 1.945234706 1.817567003 -0.037406843 -0.42185004 -0.150246509 -0.110266458 0.138669042 -0.146125298
-0.356665841 -0.075558184 -0.532588544 -0.672800752 0.814045128 -0.110590758 0.090435146 -0.567534013 -0.320724971 -0.462130921 0.070362619 0.515211573 -0.146125298
