ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,Phenograph2488198336
1.226078021,-0.086755992,-0.269536868,0.70787198,2.236778748,-0.926173902,0.992336227,0.27492217,-0.424237814,0.744920133,-0.275959466,0.479649605,-0.076812388,4
0.597419459,-0.086755992,0.887306134,0.230117807,0.820127066,-0.520227098,-0.130090058,0.275785111,-0.375316777,-0.253235518,-0.275959466,0.36972981,-0.076812388,6
2.063065947,-0.086755992,1.531427759,1.405686085,4.403134043,-0.3021209,2.050589566,0.41839515,-0.339534755,1.012506559,-0.275959466,0.996291943,-0.076812388,4
0.376240148,-0.086755992,-0.395271381,0.978038779,0.730974253,-0.893791333,-0.892979502,1.446993308,0.205515708,-0.289307204,-0.275959466,0.599942124,-0.076812388,4
1.650985567,-0.086755992,0.066871374,2.385743401,2.124186423,-1.054780423,-0.186217676,2.119854619,0.985146128,-0.093090363,-0.275959466,0.569871378,-0.076812388,4
0.52486913,-0.086755992,0.688890188,0.552823099,1.895144695,-0.355107151,-0.362180853,0.748189571,-0.090182726,-0.122498654,-0.275959466,0.493538825,-0.076812388,4
0.608752958,-0.086755992,-0.194345255,0.96091493,1.594107226,-0.508555916,-0.350246341,2.029317879,0.471593322,-0.034426168,-0.275959466,0.284882637,-0.076812388,4
0.364318509,-0.086755992,-1.034914956,0.948803161,-0.517463848,-0.752812784,-0.013825707,-0.558523925,-0.536763843,1.893592948,-0.275959466,-0.637601737,-0.076812388,7
0.816847895,-0.086755992,0.736211708,1.575051669,1.110579127,-0.321125662,0.810812167,1.825119055,0.161520584,-0.051381047,-0.275959466,0.215119028,-0.076812388,4
-0.066591691,-0.086755992,-0.186817436,-0.865428602,0.26225148,-0.228633735,0.224239394,-0.581106857,-0.469524212,-0.276846514,-0.275959466,0.236569829,-0.076812388,1
1.22016185,-0.086755992,-0.140167815,0.700397311,0.943822925,0.369619243,0.082315969,0.130737127,-0.033674262,-0.174078438,-0.275959466,0.270703174,-0.076812388,4
-0.3617153,-0.086755992,1.22034955,-0.939295612,0.116775943,-0.354523029,2.26658736,-0.605644461,-0.598836155,0.021488331,-0.275959466,0.895157893,-0.076812388,6
-0.167319412,-0.086755992,-0.675806941,-0.409981796,0.211733865,1.118871674,-0.622214296,-0.621729972,-0.332968708,-0.377267225,-0.275959466,-0.479411276,-0.076812388,5
1.232754661,-0.086755992,0.085205811,0.722228899,1.327562498,-0.801573115,1.396252195,0.012882708,-0.326043535,-0.04777982,-0.275959466,0.099184184,-0.076812388,3
0.489788895,-0.086755992,-0.099428326,-0.403869914,1.658204976,-0.028360148,0.235184916,0.825035881,0.07140861,2.498873921,-0.275959466,-0.368828651,-0.076812388,7
-0.110483742,-0.086755992,0.0708599,-1.075872136,0.196987995,1.28413778,1.203968845,-0.390098723,-0.330579588,-0.582812548,-0.275959466,-0.176737669,-0.076812388,1
-0.350937428,-0.086755992,0.645669503,-0.735223575,0.813626991,0.680221642,-1.40709195,-0.468927358,-0.343863263,-0.609794206,-0.275959466,-0.574666615,-0.076812388,5
1.012570569,-0.086755992,2.538837317,1.083499604,1.147738567,-0.050945827,0.556571883,1.796442955,0.568314572,0.076985969,-0.275959466,0.609286764,-0.076812388,4
-0.61019539,-0.086755992,-0.996521614,-0.441310032,-0.362991303,1.017058356,0.201200836,-0.248090608,-0.395826928,-0.349972125,-0.275959466,0.011620492,-0.076812388,1
0.145455992,-0.086755992,0.070724082,1.506139934,0.219934776,-0.520573187,-0.16532168,1.091800938,0.377703491,-0.216172399,-0.275959466,0.028678354,-0.076812388,4
0.663125983,-0.086755992,-0.59569538,0.906188082,0.673718545,0.962651578,0.339664897,0.877096056,0.388378659,4.226424799,-0.275959466,0.240195844,-0.076812388,7
0.113169742,-0.086755992,0.531902864,0.179040356,0.957529627,0.078826629,1.619630873,-0.191380406,-0.274297411,-0.366466959,-0.275959466,-0.184933367,-0.076812388,6
1.589632386,-0.086755992,1.135568474,1.153888577,1.499914344,-0.422645963,0.305650257,1.229203257,0.056672901,0.1564881,-0.275959466,0.645695693,-0.076812388,4
-0.236274325,-0.086755992,-0.537296073,0.074662544,0.439309159,-0.402758511,0.844651473,-0.579297109,-0.548947458,-0.310472751,-0.275959466,0.028678354,-0.076812388,2
-0.177390443,-0.086755992,0.749712369,-0.854818171,0.814716672,0.507057983,-0.510838811,-0.274420614,-0.478923734,-0.452812443,-0.275959466,0.752290817,-0.076812388,6
0.568159569,-0.086755992,-0.553279106,1.114776956,-0.311484288,-0.869871557,0.462304494,1.317143767,0.091980314,1.415709656,-0.275959466,0.708555998,-0.076812388,4
-0.770983628,-0.086755992,-0.167496815,-1.846469777,-0.558392471,-0.404090529,1.302880033,-0.218194344,-0.563567796,-0.553117718,1.710093032,0.257169469,-0.076812388,9
-0.398150193,-0.086755992,0.070813653,-1.026391294,0.128740641,-0.869403841,0.541659527,-0.166694001,-0.102539803,-0.531124957,-0.275959466,-0.242064032,-0.076812388,3
1.963084364,-0.086755992,-0.350752765,0.8199256,4.340492752,-0.811616272,0.555207948,0.247228092,-0.270685577,0.180017595,-0.275959466,0.742334924,-0.076812388,4
-0.726929417,-0.086755992,-0.67363696,-1.041640951,-0.402996314,0.797774957,0.381313274,-0.714426372,-0.461878572,-0.064919837,-0.275959466,-0.492483294,-0.076812388,1
-0.580674404,-0.086755992,0.091779436,-0.986067549,-0.483413985,0.759703944,1.260522772,-0.560066389,-0.152836633,-0.938448004,-0.275959466,-0.699190653,-0.076812388,1
1.445010497,-0.086755992,0.505443712,1.035903451,3.478751877,-0.306488479,1.042685425,2.029069596,0.519101681,0.536931076,-0.275959466,0.783505473,-0.076812388,4
1.454904281,-0.086755992,1.062850269,2.380301834,5.073678408,-0.188728516,0.981418671,1.797699997,-0.033072891,0.214340796,-0.275959466,1.343318305,-0.076812388,4
0.865078444,-0.086755992,0.538832817,-0.830362767,1.992401341,0.314363517,0.348447272,-0.393537761,-0.451224271,-0.56296385,-0.275959466,0.530802481,-0.076812388,6
-0.805692037,-0.086755992,-1.182715938,-1.347005395,-0.483413985,-0.538664853,-0.373257329,-0.804657108,-0.254533984,-0.284132635,-0.275959466,-0.402651428,-0.076812388,1
-0.274240522,-0.086755992,-0.115946591,-0.588537282,0.383031555,0.089917244,-0.182343699,-0.3333019,-0.296732937,0.532981376,-0.275959466,0.221183036,-0.076812388,1
1.022799073,-0.086755992,-0.386092677,1.877831228,2.057042758,0.047857116,0.218212429,1.100188297,-0.252438366,0.06259127,-0.275959466,0.7274893,-0.076812388,4
1.049992867,-0.086755992,2.46583645,-0.139260251,0.666947536,-0.127463294,0.114363194,1.155119668,0.635599828,0.159597943,-0.275959466,1.483267857,-0.076812388,6
-0.51644849,-0.086755992,0.631272631,-0.697538836,-0.025557726,1.85065611,-0.412325983,-0.377413743,-0.221526047,-0.326880865,-0.275959466,-0.035696534,-0.076812388,5
1.511019098,-0.086755992,-0.082261547,0.667553031,2.467482921,-0.816730301,0.345244859,1.16543585,0.529618843,-0.321234884,-0.275959466,0.399126112,-0.076812388,4
1.107758001,-0.086755992,0.299944741,1.14585981,2.182475978,1.510799861,-0.142014607,0.667565446,-0.059653478,-0.292531273,-0.275959466,0.302024033,-0.076812388,4
-0.574774789,-0.086755992,-0.69256086,-1.459695416,0.278663884,0.193275737,0.201200836,-0.606980041,-0.56443244,-0.000521938,-0.275959466,0.236784271,-0.076812388,1
-0.226111268,-0.086755992,0.238834941,0.285792049,0.551566156,1.603862413,2.200505843,-0.182540027,-0.29626262,0.892926168,-0.275959466,0.492278331,-0.076812388,1
-0.029765083,-0.086755992,-0.308070432,-0.055998852,-0.075298037,-0.556714832,1.782483687,-0.125400609,-0.075526988,1.599799481,-0.275959466,-0.182839135,-0.076812388,7
-0.177029767,-0.086755992,0.032078645,-1.228198269,0.595126477,-0.37321626,0.551578907,-0.441194356,-0.501344334,-0.573941321,-0.275959466,-0.413242114,-0.076812388,1
1.476174513,-0.086755992,-0.044434371,0.870953154,2.650097412,-0.573326027,-0.312295385,2.612311737,0.332564367,-0.152324712,-0.275959466,0.110759768,-0.076812388,4
1.5752491,-0.086755992,0.744669951,0.882513037,3.754527625,-0.07825142,0.255500467,1.812456903,0.187755131,0.085919883,-0.275959466,0.604475964,-0.076812388,4
2.112858792,-0.086755992,1.78144163,0.837647793,6.481330693,0.033598703,-0.291568324,1.83783554,0.552625393,-0.237283321,-0.275959466,1.179434218,-0.076812388,4
-0.478751591,-0.086755992,-0.685521384,-0.773290575,-0.419736319,0.599817809,-0.16532168,-0.656649246,-0.426415101,-0.501828758,-0.275959466,-0.092188782,-0.076812388,1
1.36487036,-0.086755992,2.072883738,1.184952492,2.567144184,-0.338051627,-0.209879319,1.844524797,0.145160258,0.343281308,-0.275959466,1.062936665,-0.076812388,4
1.0851799,-0.086755992,0.154289678,0.621793786,2.109031138,-0.408423537,0.986047715,1.192049307,0.175792446,0.146357843,-0.275959466,-0.07454218,-0.076812388,4
1.084393234,-0.086755992,1.052492643,1.473014236,1.758018477,-0.279467179,-0.338169434,1.986507646,0.149525291,0.173873764,-0.275959466,0.859132926,-0.076812388,4
0.691852794,-0.086755992,-0.764580799,0.932786679,1.798818735,-0.635340026,-0.268030814,1.017392487,0.156050199,-0.00378229,-0.275959466,0.138619648,-0.076812388,4
-0.1474068,-0.086755992,0.614625465,0.408321042,0.762129215,-0.197693472,1.061987468,-0.399153645,-0.481459484,-0.47147329,-0.275959466,0.050097847,-0.076812388,6
2.06378973,-0.086755992,1.265153627,1.833403579,5.800814281,-0.202491622,0.746595827,1.129605573,-0.140689895,-0.462972956,-0.275959466,1.01028379,-0.076812388,4
0.446381198,0.049010056,-0.303224893,0.974079061,0.873540164,-1.123617512,0.53182793,0.487268611,0.006668516,-0.045925137,-0.275959466,0.298222765,-0.076812388,4
-0.205153279,-0.086755992,-0.431903224,1.015174457,0.063067742,1.170957847,0.186148978,-0.264389263,-0.504813531,0.031252686,-0.275959466,-0.167609876,-0.076812388,5
0.26305651,-0.086755992,0.188197244,0.993321417,0.332523561,1.059930137,-0.550480933,-0.430208101,-0.430910944,-0.033454946,-0.275959466,0.204345422,-0.076812388,6
0.604404171,-0.086755992,-0.451231455,0.290429858,0.539770324,-0.881989638,0.592158185,0.346009583,-0.181002284,0.673084675,-0.275959466,-0.318814664,-0.076812388,4
-0.799917122,-0.086755992,-0.622601848,-0.370845993,-1.462971623,-0.210694586,-0.873931876,0.070922221,-0.476238788,-0.160153564,-0.275959466,-0.701398141,-0.076812388,10
1.252611722,-0.086755992,0.603824388,1.022609639,3.365162611,0.154933569,0.976387102,4.747255207,0.984069147,-0.289243049,-0.275959466,2.358436206,-0.076812388,4
-0.715832919,-0.086755992,-0.802201412,-0.699550195,-0.122424402,0.377578132,0.666839299,-0.572821977,-0.260796382,0.086745837,-0.275959466,-0.108361146,-0.076812388,1
0.945729528,-0.086755992,1.597839569,0.862444047,1.12923584,-0.354452981,-0.189955171,1.466043367,0.18694289,0.020490106,-0.275959466,0.364010959,-0.076812388,4
-0.503363512,-0.086755992,-0.835604088,-0.480112893,-0.428609437,-0.720624337,-0.041144653,-0.535249697,-0.225222815,-0.650711935,-0.275959466,-0.116956638,-0.076812388,2
0.406427447,-0.086755992,0.749877024,0.629792521,1.342951629,0.217856498,1.416671666,0.682192379,0.099177734,-0.445790556,-0.275959466,-0.031220404,-0.076812388,4
2.016908491,-0.086755992,0.306424752,2.731168177,4.082564085,-0.590730498,-0.05711027,2.195163492,0.76409814,-0.577832449,-0.275959466,0.542363685,-0.076812388,4
1.510959856,-0.086755992,0.905147762,2.049365128,1.745304312,-0.001180135,-0.215265407,1.271204007,0.147473333,-0.072103413,-0.275959466,0.516795637,-0.076812388,4
-0.414328113,-0.086755992,0.596207356,-0.330470613,1.725570869,-0.525223767,-0.117979188,-0.241520031,-0.213441159,1.909702924,-0.275959466,-0.337070637,-0.076812388,7
1.182185084,-0.086755992,-0.16711104,0.282820022,1.407016714,-0.346907268,0.105206844,1.222423886,0.176412766,0.169713296,-0.275959466,0.812426194,-0.076812388,4
-0.504606751,-0.086755992,-0.428792421,-1.026132486,0.242130722,0.647814098,0.312219974,-0.4555908,-0.398082521,-0.416647487,-0.275959466,0.065464005,-0.076812388,1
1.346926161,-0.086755992,-0.418429467,2.080749752,1.200150196,-0.607294782,0.71749658,1.011582352,-0.206824536,-0.435381042,-0.275959466,0.004331017,-0.076812388,4
-0.759355361,-0.086755992,-0.124187268,-1.259370391,-0.247092993,0.38747648,2.342197873,0.190802042,-0.537688117,-0.166107725,1.041680556,0.674171382,-0.076812388,9
-0.880455906,-0.086755992,0.330863024,-1.107526495,1.143550372,0.51800513,1.260522772,-0.199129815,0.64607884,-0.053432633,-0.275959466,0.135681319,-0.076812388,6
2.042728338,-0.086755992,0.939340423,2.103011161,2.675891952,-0.127640029,1.828046385,2.123009132,0.158728203,-0.30706756,-0.275959466,0.099184184,-0.076812388,4
0.068240454,-0.086755992,-0.887687586,-0.92821106,-0.02420005,-0.39873823,-0.581519407,-0.361386373,-0.29965195,-0.27671033,-0.275959466,-0.301381903,-0.076812388,2
1.530728904,-0.086755992,0.977012661,2.139266232,3.279882693,-0.575694244,-0.470006318,3.47041787,0.576274052,-0.162387447,-0.275959466,0.354817053,-0.076812388,4
1.022325259,-0.086755992,-0.298665305,1.088688852,1.366422202,-0.68933341,0.430562481,1.436587141,0.329539921,0.024949342,-0.275959466,0.161229314,-0.076812388,4
-0.442455579,-0.086755992,-0.803353416,-0.912770607,-0.754536417,-0.834166066,0.553112831,-0.709792165,-0.602806573,-0.556682511,-0.275959466,-0.012752906,-0.076812388,1
1.006067658,-0.086755992,-0.623229681,1.066846363,0.466172401,-0.552244825,-0.113528185,0.427054064,-0.290030018,-0.161532711,-0.275959466,-0.199109711,-0.076812388,4
0.011948843,-0.086755992,0.193927294,0.215201637,-0.290179367,-0.693930953,-0.61658628,-0.513651819,-0.528779687,0.008701523,-0.275959466,-0.239093786,-0.076812388,8
1.084984556,0.014777472,0.670226898,1.98537579,3.30914658,0.263271034,1.003942541,1.205130585,0.071811817,-0.422567959,-0.275959466,0.437517528,-0.076812388,4
0.541960699,-0.086755992,-1.057890522,-0.095142819,1.183997482,-0.906307164,-0.13726687,1.138684297,0.365635911,-0.130653411,-0.275959466,-0.030076504,-0.076812388,4
-0.090338159,-0.086755992,0.271839929,-0.189628257,0.684434403,0.695571908,0.986047715,-0.622205653,-0.565712112,0.499990084,-0.275959466,0.4404324,-0.076812388,6
-0.165079836,-0.086755992,0.313730118,-0.786984465,1.296628129,0.556598891,1.389505411,-0.41045898,-0.440128538,-0.16483971,-0.275959466,-0.104911639,-0.076812388,6
0.403564292,-0.086755992,-0.28252258,1.72179713,0.551716161,-0.448400497,-0.235377621,-0.4548706,-0.529481844,1.172732322,-0.275959466,0.188844777,-0.076812388,4
0.773263787,-0.086755992,0.569993025,1.932903051,2.268301091,-0.805610903,-0.351206309,2.24423048,0.544767442,-0.291665775,-0.275959466,0.189587365,-0.076812388,4
-0.161265715,-0.086755992,0.099803436,-1.114949587,0.466172401,-0.413729108,0.456200261,-0.473903108,-0.571815166,-0.154482605,-0.257861628,0.437250598,-0.076812388,2
-0.135016105,-0.086755992,0.141986224,-0.851229954,0.199291103,0.476853131,-0.339454982,-0.520934914,-0.378712947,-0.202811996,-0.275959466,0.045697003,-0.076812388,1
0.970231228,-0.086755992,0.235678104,1.459507689,3.191945098,-0.291392638,0.440662212,2.96576591,0.671363424,-0.257405231,-0.275959466,-0.098232139,-0.076812388,4
0.509023911,-0.086755992,0.154224735,0.215907537,2.740348239,-0.643761866,1.517966909,1.448074826,0.226742699,-0.351798312,-0.275959466,0.298950702,-0.076812388,4
0.34411308,-0.086755992,1.01132387,1.295153587,1.001928019,-0.346888767,-0.20367509,2.662121363,0.277872756,0.225395511,-0.275959466,0.020646045,-0.076812388,4
-0.634506871,-0.086755992,0.746309147,0.292956116,-1.254179063,-0.690970414,0.26391691,-0.292559063,-0.480475542,0.376772458,-0.275959466,-0.017150435,-0.076812388,8
-0.655166884,-0.086755992,-0.118143116,-1.043379346,-0.579654093,0.431865458,-0.670308256,-0.647405909,-0.402744078,0.260886704,-0.275959466,-0.359103709,-0.076812388,8
1.247923828,-0.086755992,0.819058756,2.442221375,2.91206048,-0.154932937,2.623809478,2.086215187,0.382558495,-0.195484864,-0.275959466,0.62821137,-0.076812388,4
0.601436306,-0.086755992,-0.13466262,1.324370766,0.493066828,-0.359269026,0.155644365,2.781179519,0.384110952,0.875083655,-0.275959466,-0.406904272,-0.076812388,4
1.068707972,-0.086755992,-0.592956155,1.032947623,1.88713184,-0.577474393,0.636715824,3.090765589,0.53668431,2.928723706,-0.275959466,0.501482154,-0.076812388,4
0.15019501,-0.086755992,-0.6385994,-0.300939755,0.104371228,1.365544584,-0.272008984,0.536727925,0.109551195,-0.020485668,-0.275959466,0.383193583,-0.076812388,5
0.980142723,-0.086755992,0.249108192,-0.196972352,2.503068533,-0.292880824,-0.013825707,0.656877604,0.158189559,-0.20201101,-0.275959466,0.980507056,-0.076812388,4
1.460282885,-0.086755992,1.558464556,2.104095903,3.176958089,0.104351072,0.227873975,2.873741043,0.587569914,0.079667771,-0.275959466,0.821465279,-0.076812388,4
2.020583125,-0.086755992,0.275369189,2.497052734,4.625694626,-0.160188645,1.340778636,1.622230221,0.563138723,-0.265773697,-0.275959466,1.133269687,-0.076812388,4
0.555523576,-0.086755992,1.404018795,0.212218574,1.448971935,-0.369011067,0.367876437,1.029459372,-0.006824234,-0.480346759,-0.275959466,1.459670977,-0.076812388,6
-0.607314085,-0.086755992,-0.643907059,-0.999950753,-0.038966092,1.699245662,0.063683861,-0.466442412,-0.326695653,-0.399080135,-0.275959466,-0.369761567,-0.076812388,1
0.347235261,-0.086755992,0.988965915,1.283649387,2.836388871,-0.207018178,1.905762507,1.322102284,-0.206634142,-0.675578827,-0.275959466,0.801118805,-0.076812388,4
-0.837872526,-0.086755992,-0.005533371,-0.806889811,-0.452211929,-0.455241849,0.652756574,-0.628948424,-0.591979986,-0.47947861,-0.275959466,-0.498000194,-0.076812388,1
1.201034626,-0.086755992,-0.054798231,2.463499082,2.920050521,-0.429369871,-0.004515898,1.531714207,0.443302486,-0.239210203,-0.275959466,0.653777526,-0.076812388,4
0.534011053,-0.086755992,-0.213521327,1.230487873,2.391632618,-0.712636642,1.260522772,4.930664715,0.823930952,0.057374029,-0.275959466,-0.02855579,-0.076812388,4
0.811609911,-0.086755992,0.345622006,2.202200474,4.128117585,-0.403727382,3.267008957,2.98939115,0.446187374,-0.643073172,-0.275959466,0.038593237,-0.076812388,4
0.336001126,-0.086755992,-0.364021114,1.734506683,1.807757407,-0.501275838,2.623203097,1.046444968,0.04320301,-0.409240503,-0.275959466,0.261115156,-0.076812388,4
-0.075064483,-0.086755992,0.414281331,-0.598968589,-0.542285789,-0.553987161,0.835123425,-0.640016746,-0.549407217,0.068171085,-0.275959466,-0.39834752,-0.076812388,1
0.983660628,-0.086755992,0.58251729,2.609455277,2.444583375,-0.1542199,1.339470535,1.085963041,-0.066345472,-0.466457029,-0.275959466,0.234517522,-0.076812388,4
0.95212662,-0.086755992,-0.173357423,2.352807037,1.884892458,-0.874056379,0.073882488,1.897461465,0.789326468,-0.318260205,-0.275959466,0.262460842,-0.076812388,4
1.059009433,-0.086755992,1.17566888,2.15838513,0.81825234,-0.152326464,-0.084738715,3.479407698,1.043528795,0.324924505,-0.275959466,0.354955332,-0.076812388,4
1.203352123,-0.039405488,-0.739993998,2.695957012,3.653747535,-0.847092084,0.418218364,3.14708667,0.630101581,-0.093083582,-0.275959466,0.926452586,-0.076812388,4
-0.603383381,-0.086755992,-1.608387248,-2.128610445,-0.468063119,1.222653763,0.020183593,0.075694097,-0.619910799,3.068357248,3.901790825,0.637330721,-0.076812388,9
0.014484406,-0.086755992,-0.452738353,0.106386247,0.282531607,0.094480645,-0.83650637,-0.01933932,-0.169990763,-0.408028119,-0.275959466,-0.494760495,-0.076812388,8
-0.09718126,-0.086755992,0.115102115,0.512892447,0.558905784,0.54761321,0.171336038,-0.201293271,-0.308524121,-0.321175817,-0.275959466,0.146188071,-0.076812388,6
0.242326893,-0.086755992,-0.559102679,1.38652837,1.755119911,-0.92477359,0.305650257,0.453609891,-0.22081051,-0.520224845,-0.275959466,0.054981047,-0.076812388,4
-0.084038749,-0.086755992,0.4311618,0.730988552,0.290177366,1.068334308,-0.472704813,0.193441641,-0.169666225,0.011348454,-0.275959466,0.099184184,-0.076812388,6
-0.452989498,-0.086755992,0.200566024,-1.036409703,-0.338547296,-0.584565159,-0.638746595,-0.45925535,-0.351146468,-0.277649289,-0.275959466,0.43849349,-0.076812388,2
1.446816816,-0.086755992,1.957158985,1.798782848,3.132759928,0.313020231,0.197415157,1.513321777,-0.058067892,0.026698315,-0.275959466,0.628970947,-0.076812388,4
1.080567141,-0.086755992,1.170740637,0.667348279,1.23330146,-0.09154677,-0.629363398,1.282374093,0.136232709,-0.256429007,-0.275959466,1.608390053,-0.076812388,6
-0.21685713,-0.086755992,0.519194055,-0.792604832,0.031888398,1.855404827,-0.194269955,-0.435813125,-0.346063107,-0.088137444,-0.275959466,0.07448469,-0.076812388,5
-0.043542922,-0.086755992,0.273495818,-1.027552773,0.051116013,0.007551138,0.487465846,-0.403294004,-0.300758305,0.899780027,-0.275959466,0.042435589,-0.076812388,1
0.81403977,-0.086755992,-0.267516419,0.410944807,-0.457977526,-0.377092705,0.855629442,1.088406074,-0.113144845,-0.331034375,-0.275959466,0.141334408,-0.076812388,4
0.167081845,-0.086755992,-0.458410734,1.342820368,1.233675185,-0.773238822,3.671839095,0.84643881,0.112204861,-0.196896274,-0.275959466,0.025590508,-0.076812388,4
1.034316608,-0.086755992,0.295246329,1.044597956,2.365887079,-0.606015555,0.043638283,0.948395009,-0.148106523,-0.64479107,-0.275959466,-0.027847871,-0.076812388,4
1.187202132,-0.086755992,0.291620455,1.89607394,1.369835554,-0.613618291,-0.178969965,2.027521176,0.339073435,-0.116084034,-0.275959466,0.245912532,-0.076812388,4
-0.282537738,-0.086755992,0.375365742,-0.700021066,0.828654045,-0.107721758,0.201200836,0.197802324,0.047735263,-0.09238313,-0.275959466,1.287548572,-0.076812388,6
