ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,Phenograph2488198336
-0.793000935,-0.086755992,-0.941810549,0.323655876,-0.662844695,-0.76297084,-0.550480933,-0.689252417,-0.496330761,-0.247087323,-0.275959466,-0.781541181,-0.076812388,2
-0.525510447,-0.086755992,-0.476675825,0.136293222,-0.320030501,-0.299135678,-1.179091724,-0.664791576,-0.624833975,-0.729561849,-0.275959466,0.717302962,-0.076812388,2
-0.989139804,-0.086755992,-1.233822053,-2.519774849,-0.995544998,-0.350856726,1.156238935,-0.678634518,-0.643409358,-0.053807598,2.306827972,-0.164837646,-0.076812388,9
-1.010070268,-0.086755992,-0.349923294,-0.463720388,0.256838878,0.290842177,-1.283506242,-0.663946617,-0.555909524,-0.699782746,-0.275959466,-0.842572256,-0.076812388,8
-0.954134485,-0.086755992,0.507372126,0.245197024,-0.809947131,-1.06081909,-0.517637896,-0.659839724,-0.513699976,-0.786989194,-0.275959466,-0.532088943,-0.076812388,8
-0.79959548,-0.086755992,-1.003865802,-0.108311727,-0.843723443,-0.14530244,-0.013825707,-0.787028948,-0.598412935,0.11001939,-0.275959466,-0.404932498,-0.076812388,1
-0.542181228,-0.086755992,0.006027931,-0.546870879,0.104783834,1.974055095,-0.47768451,-0.672718509,-0.551409302,-0.400588706,-0.275959466,-0.27660462,-0.076812388,5
-0.037334219,-0.086755992,-0.105162155,1.46136304,-0.452211929,-0.502714963,0.541659527,-0.502334166,-0.550701899,0.884313124,-0.275959466,0.037139054,-0.076812388,4
-0.907760922,-0.086755992,-0.546905632,-0.648379922,-0.38175315,2.011952816,0.366243138,-0.463691383,-0.549460452,-0.39383263,-0.275959466,-0.186549968,-0.076812388,1
-0.746937449,-0.086755992,-1.16407254,0.208450703,-0.212253259,0.70321126,0.541659527,-0.588491797,-0.536763843,-0.102961125,-0.275959466,-0.211041467,-0.076812388,1
-1.008341783,-0.086755992,0.183182294,-0.603757931,-0.793205828,-1.029830225,-1.013699128,-0.383961072,-0.506743416,-0.737969187,-0.275959466,-0.707402508,-0.076812388,2
-0.637664693,-0.086755992,-0.3777755,0.952897141,-1.143202867,0.610447704,1.454635259,-0.389435401,-0.607091047,-0.12323527,-0.275959466,-0.323152717,-0.076812388,1
-0.782997926,-0.086755992,0.031682903,0.328911934,-1.16494958,-0.191446971,-0.714220132,-0.448261701,-0.451690427,-0.650798627,-0.275959466,-0.84498084,-0.076812388,8
-0.745603704,-0.086755992,-0.117619117,-0.335499237,-0.877725684,0.925256151,-0.654770208,-0.629121316,-0.495114624,-0.116572198,-0.275959466,-0.843424524,-0.076812388,10
0.187979862,-0.086755992,-0.087692793,0.94183486,1.008589097,-0.177739369,-1.063075593,0.066222958,-0.411678729,-0.263083986,-0.275959466,0.831661415,-0.076812388,2
-0.371392289,-0.086755992,-0.913494904,1.433254899,-0.951244042,0.821341002,-0.479232254,-0.013533878,-0.420130426,-0.143661898,-0.275959466,0.036300606,-0.076812388,5
-0.93381172,-0.086755992,-1.174204508,-1.003808743,-1.000526713,-0.498668436,-0.74407034,-0.813124567,-0.636450455,-0.586012481,-0.275959466,0.613322201,-0.076812388,2
-0.590527441,-0.086755992,-0.526181333,-0.695294073,-0.194211253,-0.476990615,0.303594427,-0.765623325,-0.55973866,-0.379903759,-0.275959466,-0.177803004,-0.076812388,1
-0.361135472,-0.086755992,0.360931766,1.265332259,1.976329989,-0.064317327,-0.054470968,0.872167858,-0.407974117,-0.316370762,-0.275959466,-0.543966555,-0.076812388,4
-0.391955668,-0.086755992,-1.035561444,0.643790762,-0.93417728,-0.943968632,-0.479232254,-0.675661857,-0.551976897,-0.164454606,-0.275959466,-0.529651595,-0.076812388,2
-0.81451123,-0.086755992,-0.50558394,0.136063047,0.002446604,2.669798638,-0.680407988,-0.608720111,-0.464929249,-0.087599613,-0.275959466,-0.567800965,-0.076812388,5
-0.709006021,-0.086755992,-0.132888764,0.133203339,-0.637986383,0.866559608,-0.605148698,-0.588854312,-0.486614511,-0.362468008,-0.275959466,-0.81398003,-0.076812388,10
-0.542180245,-0.086755992,-0.081995387,-0.225693011,-0.780576424,0.261609964,-0.291568324,-0.738866297,-0.529105571,-0.819115375,-0.275959466,0.071485465,-0.076812388,8
-0.470773602,-0.086755992,2.379122597,0.255997774,-0.489128647,0.463537096,-0.825688741,-0.308695609,-0.481094094,-0.808396906,-0.275959466,-0.736038722,-0.076812388,6
-0.575896135,-0.086755992,-1.547109969,0.235945101,-0.310824214,-0.172120024,-1.070602493,-0.787485775,-0.590371749,-0.442287133,-0.275959466,0.349823811,-0.076812388,2
-1.019615983,-0.086755992,1.001348539,-0.799991753,-0.714105879,-0.940398116,0.073882488,-0.743654397,-0.594603952,-0.673607062,-0.275959466,-0.268188297,-0.076812388,8
-1.030113502,-0.086755992,-0.048176972,0.269836711,1.271701674,-0.13029657,-0.013825707,-0.700871316,-0.574289377,-0.256643921,-0.275959466,-0.17226326,-0.076812388,8
-0.692794918,-0.086755992,1.373411984,1.30195638,-0.724858467,0.388970703,-0.700013349,-0.207503191,-0.418511109,-0.476174833,-0.275959466,-0.516704976,-0.076812388,8
-0.135460943,-0.086755992,-0.084505015,0.066471226,-0.237218359,0.142188443,-0.130090058,-0.722563177,-0.502479717,-0.821890552,-0.275959466,0.009002309,-0.076812388,8
-0.298784429,-0.086755992,0.79708356,0.413462346,-0.38175315,0.702349679,-0.218478161,-0.692393563,-0.538174577,-0.850518698,-0.275959466,0.548194994,-0.076812388,6
-0.625957671,-0.086755992,-0.500288712,0.430715885,-0.376435507,1.280527976,0.763853621,-0.481356655,-0.437053138,0.724607287,-0.275959466,-0.273086597,-0.076812388,1
-0.785362065,-0.086755992,-1.209953696,-0.731738456,-0.561990591,0.390081792,-0.398392407,-0.717872321,-0.38006381,-0.609586952,-0.275959466,-0.378086048,-0.076812388,10
-0.650445431,-0.086755992,-1.10919728,-0.727061427,-0.881611654,-0.179679522,-0.347116847,-0.679144609,-0.585010959,0.375167238,-0.275959466,0.223274444,-0.076812388,2
-0.352414095,-0.086755992,-0.362823923,-0.12271293,-0.422996923,1.551231886,0.227107648,-0.304564264,-0.589402932,0.341993119,-0.275959466,0.496310394,-0.076812388,1
-0.288805184,-0.086755992,1.64496079,1.156173022,-0.066740564,-0.085278963,-1.136871941,-0.40673014,-0.424303779,-0.010886854,-0.275959466,-0.263307745,-0.076812388,6
-0.016758209,-0.086755992,0.016908504,-0.543442477,-0.870786451,-0.239235284,-1.680281409,0.015681905,-0.379769261,0.641194151,-0.275959466,-0.233200442,-0.076812388,2
-0.476336876,-0.086755992,0.681055665,-0.758032759,-0.423297241,1.039084257,-0.583928973,-0.496222297,-0.531120905,-0.516375347,-0.275959466,-0.288597879,-0.076812388,8
-0.069706672,-0.086755992,1.322395192,0.763666436,-0.795978136,0.611778602,2.248760491,-0.352129345,-0.557030247,-0.300793828,-0.275959466,-0.298055979,-0.076812388,1
-0.76889351,-0.086755992,-0.352402265,-0.203092432,-0.6963804,1.24706034,-0.198987451,-0.722098559,-0.531403052,1.255515313,-0.275959466,-0.624675668,-0.076812388,7
-0.355038695,-0.086755992,-0.237914155,1.179623212,-0.535004686,-1.137710805,-0.240134506,0.368676479,-0.236956664,-0.379796676,-0.275959466,-0.188061789,-0.076812388,4
-0.369223122,-0.086755992,-0.269539878,0.106506083,-0.445107889,-0.916570017,-0.638746595,-0.687526248,-0.50995989,0.719284218,-0.275959466,-0.324952448,-0.076812388,8
-1.272515934,-0.086755992,-1.005764036,-2.354798404,-0.19768087,0.220085231,-1.252985075,-0.527691596,-0.629546758,-0.5056182,2.438716219,-0.676379943,-0.076812388,9
-0.981273411,-0.086755992,-0.354945841,0.048778749,-0.660296389,0.659817664,-1.151247853,-0.622919174,-0.538040222,-0.506226268,-0.275959466,-0.307063692,-0.076812388,10
-0.752113636,-0.086755992,-0.559435715,-0.488246187,0.864183125,-0.478350253,-1.680281409,-0.680747542,-0.588501706,-0.7053331,-0.275959466,0.658311811,-0.076812388,2
-0.641014769,-0.086755992,-1.513176441,-0.294329933,-0.496414842,0.547695887,-0.013825707,-0.311288983,-0.421506845,0.260739034,-0.275959466,-0.443710705,-0.076812388,1
-0.9967294,-0.086755992,-0.58567943,0.201130766,-1.010201946,-0.91122185,0.592158185,-0.775961268,-0.648853101,1.375300714,-0.275959466,-0.367916938,-0.076812388,7
-0.704266433,-0.086755992,0.319935168,-0.21088748,-0.14910624,-0.224025027,-0.054470968,-0.777892402,-0.560952776,-0.814740862,-0.275959466,-0.714212339,-0.076812388,8
-0.843877094,-0.086755992,-0.548964641,0.588424472,-0.428609437,-0.605228979,-0.314334112,-0.697370971,-0.59959934,-0.395141747,-0.275959466,-0.574666615,-0.076812388,2
-0.859881187,-0.086755992,0.269157486,-0.5661742,0.386686643,0.767533939,0.171336038,-0.437403777,-0.47747025,-0.432188365,-0.275959466,-0.041827475,-0.076812388,1
-0.736874948,-0.086755992,0.048972406,-0.58229862,-0.817721729,0.735630357,-0.046501309,-0.47853615,-0.478425827,-0.369883932,-0.275959466,-0.767622781,-0.076812388,10
-0.400077603,-0.086755992,0.874578002,-0.706276828,-0.501554715,1.071092994,1.420101293,-0.816648356,-0.592241792,-0.422690148,-0.275959466,-0.153325067,-0.076812388,1
0.213574964,0.175492956,0.04709106,0.49557287,1.104119202,-0.369236181,1.909007796,0.660649783,-0.304600372,-0.463431338,-0.275959466,0.659976707,-0.076812388,4
-0.513361575,-0.086755992,-0.561618977,-1.108499139,-0.184187917,1.128832279,-1.371678501,-0.637189589,-0.506981673,-0.440227504,-0.275959466,-0.504032359,-0.076812388,5
-0.384242689,-0.086755992,-1.708528568,-0.457301207,-1.010201946,-1.193977073,0.213418253,-0.717217428,-0.634232763,0.950204994,-0.275959466,0.028678354,-0.076812388,2
-0.13022047,-0.086755992,0.066136965,-0.166677959,-0.019941884,1.867964353,1.34963805,-0.681460309,-0.520925143,-0.482814329,-0.275959466,-0.500115369,-0.076812388,1
-0.33484295,-0.086755992,-0.956482205,0.719316629,-0.995544998,-1.005658295,-0.971151323,-0.774276662,-0.621738077,0.079679503,-0.275959466,0.198192371,-0.076812388,2
0.769704951,0.313307454,-0.438807246,1.806135582,0.521025384,-0.516523703,-0.206545074,0.31383165,-0.29115211,-0.397408106,-0.275959466,0.130839863,-0.076812388,4
-0.863908833,-0.086755992,0.335801927,-0.593553503,-0.97001748,0.392180515,-0.291568324,-0.689633364,-0.496557913,-0.412456225,-0.275959466,-0.909049181,-0.076812388,8
-0.773748083,-0.086755992,0.983691685,-0.321948596,0.242840771,1.073324675,-1.105641512,-0.67335771,-0.551552231,-0.21906707,-0.275959466,0.313132909,-0.076812388,6
-0.862159651,-0.086755992,-1.140919393,-0.022853314,-0.737026757,0.33667291,-0.818321563,-0.851614879,-0.618099976,-0.506381588,-0.275959466,-0.76998251,-0.076812388,10
-0.488280417,-0.086755992,-0.651291,-0.692928013,-0.369386537,0.126960499,-0.517637896,-0.842783128,-0.558581014,-0.319395765,-0.275959466,0.225438809,-0.076812388,2
-0.593936317,-0.086755992,-0.76004851,-0.373991031,-0.055938508,1.077396364,-0.860713031,-0.457873634,-0.449321439,0.367779055,-0.275959466,-0.422096623,-0.076812388,5
-0.277359472,-0.086755992,-0.192525637,0.407055925,-0.749773001,0.784129828,-0.054470968,0.134848573,-0.392283998,-0.355484618,-0.275959466,-0.033229203,-0.076812388,5
-0.779830313,-0.086755992,0.280321142,-0.198929167,-0.338547296,0.536782528,-0.430439632,-0.644681557,-0.489856925,0.361621587,-0.275959466,-0.288597879,-0.076812388,8
-0.508032519,-0.086755992,-0.229204333,0.323792311,-0.259460253,-0.305003033,-1.356697777,-0.496078736,-0.388171055,0.035829075,-0.275959466,0.558498861,-0.076812388,2
-0.942118137,-0.086755992,-0.157992831,-0.675755834,-0.906870461,0.057504157,-0.569310941,-0.722098559,-0.631471144,-0.492939522,-0.275959466,0.047479909,-0.076812388,2
-0.766406668,-0.086755992,-0.978952821,-0.119207079,-0.788469802,-0.762589335,1.027709107,-0.698061828,-0.580320267,-0.392070725,-0.275959466,-0.404932498,-0.076812388,1
-0.218914994,-0.086755992,0.166459249,-0.628450719,1.12574866,-0.379991147,-0.737004596,-0.730485794,-0.591888954,-0.357491309,-0.275959466,-0.339814378,-0.076812388,8
-0.497331953,-0.086755992,-0.903078753,0.451691652,-0.920903132,1.796770299,-0.65160505,-0.565044712,-0.398773122,-0.453255226,-0.275959466,-0.647655346,-0.076812388,5
-0.276557419,-0.086755992,-0.883942983,0.663585227,-0.389242789,1.908522645,-0.506721055,-0.753262332,-0.564322837,-0.295985273,-0.275959466,-0.501604928,-0.076812388,5
-0.691495763,-0.086755992,-1.544853361,0.414830421,-0.754044064,0.086331323,-1.120128232,0.28514092,-0.422115002,-0.201098054,-0.275959466,-0.044197419,-0.076812388,10
-0.277497373,-0.086755992,0.254080978,-0.23305411,-0.726670433,0.23513461,-0.460923578,-0.172139383,-0.307949609,-0.190938754,-0.275959466,-0.033229203,-0.076812388,8
-0.878783492,-0.086755992,-0.441172196,-0.292439256,0.285676509,-0.814550792,-0.860713031,-0.63841778,-0.589053522,0.126663218,-0.275959466,-0.650951611,-0.076812388,2
-0.878917085,-0.086755992,-0.748835007,-0.510902849,-0.806350718,0.376590001,1.040462595,-0.753391541,-0.555909524,-0.40688157,-0.275959466,-0.549757228,-0.076812388,1
-1.216449455,-0.086755992,-1.366012413,-2.653659627,-1.031434443,-0.4143616,-0.082310188,-0.616663649,-0.611300863,-0.456548279,3.580328355,-0.400151624,-0.076812388,9
-0.403012032,-0.086755992,0.563299351,-0.094721009,0.290667638,-0.596842688,-1.085118658,-0.655919509,-0.598987306,0.631869595,-0.275959466,-0.080857488,-0.076812388,8
-0.978583311,-0.086755992,-0.703931375,-0.241616722,-0.94131429,1.083690656,-1.377289463,-0.462831062,-0.469022943,-0.564731505,-0.275959466,-0.47896362,-0.076812388,10
-0.642180236,-0.086755992,0.006606286,0.121667516,-0.660296389,2.45532514,-0.357697518,-0.444538984,-0.504854375,-0.528859267,-0.275959466,-0.196268817,-0.076812388,5
-0.846740937,-0.086755992,-0.749476492,0.499037714,-0.575348615,-0.291950708,1.027709107,-0.714918756,-0.600423232,0.351194426,-0.275959466,-0.317681534,-0.076812388,1
-0.030351464,-0.086755992,0.202940354,0.760682141,0.602480555,-0.577269815,-0.231189494,1.109171855,-0.121885265,-0.340845399,-0.275959466,0.293075216,-0.076812388,4
-0.295346614,-0.086755992,1.181839083,0.220450975,0.030364233,-0.633675276,0.073882488,-0.501545537,-0.530274465,-0.703571351,-0.275959466,0.11551185,-0.076812388,6
0.230495954,-0.086755992,0.570950888,-0.407322706,-0.641652984,0.080058434,-0.347116847,-0.132230949,-0.448846877,-0.42381228,-0.275959466,-0.242064032,-0.076812388,8
-0.339403507,-0.086755992,2.263316277,0.11234935,-0.256743203,0.044937258,-0.354691646,-0.46947167,-0.544683193,-0.222976084,-0.275959466,0.504592705,-0.076812388,6
-0.576406173,-0.086755992,0.95631482,-0.827867119,-0.45111372,-0.499867999,0.251841144,-0.617645325,-0.565898575,-0.589157014,-0.083757942,-0.069416713,-0.076812388,8
0.290135559,-0.086755992,-0.763229802,1.121013192,-0.333029595,-0.117462778,-1.033114146,-0.347694128,-0.41627617,-0.546783929,-0.275959466,0.084124686,-0.076812388,2
-0.030782934,-0.086755992,1.511674347,-0.325288677,2.455708269,1.060623783,-1.055360521,-0.369351734,-0.530062855,0.277397069,-0.275959466,0.467577144,-0.076812388,6
-0.888841195,-0.086755992,-0.200271847,-0.198359724,-0.690366398,0.367820337,-1.382700034,-0.712109268,-0.475497665,-0.200934293,-0.275959466,-0.413242114,-0.076812388,10
0.345963105,-0.086755992,-0.739083571,1.547890495,0.765807947,-0.317807929,2.58054283,-0.50905991,-0.587630436,-0.198516006,-0.275959466,0.09477757,-0.076812388,1
-0.572347689,-0.086755992,-0.326860933,0.345603958,-0.409123375,0.327984282,-1.026769369,-0.36836015,-0.412204296,-0.643626214,-0.275959466,-0.493894266,-0.076812388,8
-0.269074899,-0.086755992,-0.079288945,-0.18548451,-0.438084121,2.547106581,-1.39783129,-0.483540754,-0.496330761,-0.305629068,-0.275959466,-0.38718654,-0.076812388,5
-0.949597328,-0.086755992,-1.564617537,-2.565588065,-1.182421087,1.183399077,-0.922801544,-0.630378709,-0.637887848,-0.824539585,2.56967659,0.821868939,-0.076812388,9
-0.747698643,-0.086755992,-0.146099749,-0.388105762,0.285676509,-0.208054257,-0.860713031,-0.760008736,-0.528415071,-0.282838818,-0.275959466,-0.498381619,-0.076812388,8
-0.189808072,-0.086755992,-0.581246778,0.444283135,-0.81338007,1.348162459,-1.031012954,-0.230482757,-0.424326481,-0.44666093,-0.275959466,-0.243272703,-0.076812388,5
-0.243285467,-0.086755992,-0.117106897,1.535939098,-0.105722793,0.195573428,0.100663616,-0.06356792,-0.357729805,-0.344454011,-0.275959466,1.318773575,-0.076812388,2
-0.940981663,-0.086755992,0.748366495,0.492053366,0.043080338,-0.784564334,-0.472704813,-0.269105946,-0.472667433,-0.189596142,-0.275959466,-0.204297431,-0.076812388,8
-0.44091843,-0.086755992,-1.212634611,-0.201465779,-0.837982805,0.826234585,-0.544061612,-0.39540335,-0.473409045,-0.677675567,-0.275959466,-0.552994741,-0.076812388,10
-1.016271836,-0.086755992,-1.220571884,-0.392363943,-0.906870461,-0.972981544,-0.468313625,-0.785666772,-0.647391068,-0.70637215,-0.275959466,-0.732784607,-0.076812388,2
-0.5477519,-0.086755992,1.520900138,-0.38568554,-0.172494025,1.176325603,-0.240134506,-0.098877817,-0.408700512,-0.678270182,-0.275959466,0.127908781,-0.076812388,6
-0.937386125,-0.086755992,-0.978314196,-2.298927703,-0.290179367,0.380570558,-0.61658628,-0.602120803,-0.639987577,-0.235830482,2.861086924,0.849996265,-0.076812388,9
-0.681305292,-0.086755992,1.113589426,-0.662144583,-0.792490956,-0.297626169,-0.422578992,-0.101443201,0.063543559,-0.524652548,-0.275959466,-0.354447664,-0.076812388,8
0.108736614,-0.086755992,0.471539351,0.372988627,0.756187298,-0.09360885,0.089406063,0.403729853,-0.411757796,-0.602679067,-0.275959466,0.648256132,-0.076812388,6
-0.581707302,-0.086755992,-0.610888587,0.418145512,-0.118551231,0.515395864,0.469984013,-0.516351396,-0.541087061,-0.31131189,-0.275959466,-0.663870844,-0.076812388,1
-0.578907822,-0.086755992,-0.464111294,0.491116034,-1.056288758,-0.749879498,-0.272008984,-0.702612408,-0.62321603,-0.347897001,-0.275959466,-0.436064298,-0.076812388,2
-0.484405202,-0.086755992,0.41554088,-0.049948515,-1.007511022,-0.343618644,-0.378362892,-0.613777189,-0.602936102,-0.625199852,-0.111839907,0.365784353,-0.076812388,8
-1.029310363,-0.086755992,-0.900500385,-0.872129555,-0.61377298,0.267603487,-1.680281409,-0.160813513,-0.394652318,-0.560186085,-0.275959466,-0.266647951,-0.076812388,10
-0.465533154,-0.086755992,0.327943028,-0.064198838,0.071908324,-0.778277289,-0.569310941,-0.401192598,-0.445630402,0.158555665,-0.275959466,-0.327376086,-0.076812388,8
-0.497499155,-0.086755992,-0.10763771,0.164816895,0.010984792,0.38449505,-0.624077091,-0.392381622,-0.331015189,-0.067883089,-0.275959466,-0.124746303,-0.076812388,5
-0.293822783,-0.086755992,-0.762151497,0.060167619,-0.313837593,-0.297021861,-0.231189494,-0.448261701,-0.527440729,0.047688612,-0.275959466,-0.490918956,-0.076812388,1
-0.843548827,-0.086755992,1.369896779,0.172247496,-0.121247262,1.640797231,0.525321726,-0.051053272,-0.330215734,0.057517939,-0.275959466,0.087778829,-0.076812388,6
-0.240845923,-0.086755992,-0.492461796,1.500336368,-0.379507524,0.119346528,0.121292323,0.964471669,-0.512133183,-0.46353158,-0.275959466,-0.288597879,-0.076812388,4
-0.692980784,-0.086755992,-0.401800193,0.086475908,-0.385907559,-0.965168571,-1.263667483,-0.785155956,-0.604443825,-0.314351111,-0.275959466,-0.695769046,-0.076812388,2
-0.471654934,-0.086755992,-0.473415708,1.098004257,-0.299797989,0.022614478,-0.354691646,-0.224279991,-0.508132348,0.646344911,-0.275959466,-0.394356624,-0.076812388,4
-0.379212951,-0.086755992,-1.376938013,-0.038070567,-0.882426454,4.43364396,0.469984013,-0.588854312,-0.608529266,-0.276977767,-0.275959466,-0.513761658,-0.076812388,5
-0.717571517,-0.086755992,0.627977098,0.338837963,-0.516678437,0.300149946,-0.685382482,-0.336392666,-0.507559536,-0.484479177,-0.275959466,-0.167054248,-0.076812388,8
-0.851783692,-0.086755992,-0.671831837,-0.398991243,-1.036361815,-1.22962759,-1.258393889,-0.845826671,-0.650426176,-0.241428752,-0.275959466,-0.68619721,-0.076812388,2
-0.670249106,-0.086755992,-0.917689015,-0.357493294,-0.14910624,0.085330862,1.34963805,-0.650811349,-0.501605411,-0.396957403,-0.275959466,0.240195844,-0.076812388,2
-1.079506372,-0.086755992,-0.967051801,0.452630814,-0.833832946,0.430968961,-0.475614636,-0.135318,-0.492521173,-0.696907261,-0.275959466,-0.667035797,-0.076812388,10
-0.553877916,-0.086755992,-0.136733486,-0.481183322,-1.096311517,1.101548881,-0.489955907,-0.508755852,-0.475497665,-0.362226248,-0.275959466,-0.343995317,-0.076812388,10
-0.446192032,-0.086755992,-0.242938815,-0.886399307,-0.306973786,0.667742841,-0.291568324,-0.719601236,-0.421506845,0.362925704,-0.275959466,-0.947827387,-0.076812388,1
-0.197895135,-0.086755992,0.653040756,-0.890935432,0.115230116,1.436563637,-1.680281409,-0.429853731,-0.506219803,-0.263044998,-0.275959466,0.225438809,-0.076812388,5
-0.695731236,-0.086755992,-0.628740151,-0.261428276,-0.649516575,0.863720009,-0.737004596,-0.631535273,-0.540303988,-0.112882881,-0.275959466,-0.793446226,-0.076812388,10
-0.3983719,-0.086755992,0.086817311,0.356379467,-0.317498289,-0.015251573,-0.198987451,-0.275077804,-0.452778123,-0.616499409,-0.275959466,-0.443710705,-0.076812388,8
-0.33374992,-0.086755992,-0.407069898,0.947574112,-0.504308219,2.677165156,2.225474143,-0.090510052,-0.389342101,0.468899886,-0.275959466,-0.106825037,-0.076812388,1
-0.733516882,-0.086755992,0.090896085,-0.269833509,-0.09169986,0.627809867,-0.670308256,-0.725731028,-0.497776275,1.043648225,-0.275959466,-0.14758622,-0.076812388,7
-0.770099679,-0.086755992,0.110404898,-0.580797969,0.532881559,0.941122496,-1.013699128,-0.568263484,-0.419898608,-0.249858219,-0.275959466,-0.707402508,-0.076812388,5
-0.517743801,-0.086755992,-0.705590393,-0.673866126,-0.254351271,2.265640559,-0.445869778,-0.549783296,-0.447417333,-0.18138498,-0.275959466,-0.202424088,-0.076812388,5
-0.481367405,-0.086755992,0.929926963,0.860931704,0.613920232,1.88822021,0.171336038,-0.662162815,-0.579203435,0.303126698,-0.275959466,0.454651076,-0.076812388,6
-0.684609985,-0.086755992,0.53007131,-1.080706348,0.49579948,1.307045118,0.092543806,-0.492132337,-0.486007421,0.337781634,-0.275959466,-0.313349926,-0.076812388,1
-0.701593525,-0.086755992,0.932996562,-0.710479233,3.008244681,0.370353796,2.022953485,-0.5722592,-0.381300915,-0.45195172,-0.275959466,-0.055928641,-0.076812388,6
-0.251851996,-0.086755992,-0.059906383,0.833384267,-1.002631874,2.168299788,-0.764646408,-0.287289986,-0.449871907,-0.069693634,-0.275959466,-0.301381903,-0.076812388,5
-0.526594802,-0.086755992,1.907636786,-0.352678909,-0.385907559,-0.46529773,2.188276471,-0.503404447,-0.429548031,-0.004389901,-0.275959466,-0.454790192,-0.076812388,6
-0.409520856,-0.086755992,0.239179216,0.402228525,-0.401694314,0.592986329,-0.124922753,-0.50832774,-0.57857801,-0.508555473,-0.275959466,-0.490244552,-0.076812388,8
-0.766870986,-0.086755992,-0.193155024,-0.206510581,-0.353405418,-0.318792757,-1.026769369,-0.707702228,-0.58091153,-0.740661087,-0.275959466,-0.197355041,-0.076812388,2
-0.907310579,-0.086755992,-0.377438625,-0.125720957,-0.588055027,0.360904423,0.148755337,-0.632621316,-0.521727479,-0.399741665,-0.275959466,-0.770960934,-0.076812388,1
-0.850712462,-0.086755992,-0.955765012,0.702633859,-0.706285815,-0.309698291,4.310245626,-0.641596629,-0.619277973,-0.035792966,-0.275959466,-0.82845134,-0.076812388,1
-0.352331296,-0.086755992,-1.540696624,0.467248532,-0.593108714,0.316298562,-1.159514002,-0.39604187,-0.442112384,-0.466601029,-0.275959466,-0.761207269,-0.076812388,10
-0.992715169,-0.086755992,-1.359221912,-0.623947549,-0.741109538,-0.811699453,-1.159514002,-0.652407649,-0.605448973,-0.251217389,-0.275959466,-0.470370722,-0.076812388,2
-0.600224084,-0.086755992,-0.779380858,-0.377365959,-0.678426836,-0.581194857,1.505589787,-0.708803988,-0.590371749,-0.282472144,-0.275959466,-0.083301493,-0.076812388,1
-1.030000959,-0.086755992,-1.996562711,-2.396922117,-0.802351258,0.712054844,0.043638283,-0.6449399,-0.630115542,-0.592794871,3.299554166,0.36662009,-0.076812388,9
-0.244912795,-0.086755992,-0.783294208,0.7670368,-0.195031345,0.038984517,-0.266318995,0.354474533,-0.319895495,-0.171682254,-0.275959466,0.761938984,-0.076812388,2
-0.66220828,-0.086755992,-0.878068648,-0.418417996,-0.299456284,0.238873798,-0.09318074,-0.630054381,-0.573778826,-0.10860491,0.685028923,-0.343995317,-0.076812388,1
-0.880828809,-0.086755992,-1.923251628,-2.63929821,-1.051206503,0.875486434,-0.09318074,-0.60080003,-0.647808791,-0.685765253,3.215440042,0.077025209,-0.076812388,9
-1.1575986,-0.086755992,-1.968810945,-2.189567251,-0.442606467,1.076186848,-0.154652949,-0.338566077,-0.625481152,-0.488638438,4.528126026,0.448734213,-0.076812388,9
-1.100758749,-0.086755992,-1.209349165,-0.430184547,-1.05259435,-0.842708085,-0.911148008,-0.770892402,-0.623773598,-0.783310108,-0.275959466,-0.270700246,-0.076812388,2
-1.132801274,-0.086755992,-1.394687633,-2.508801744,-0.76158484,0.937848489,0.324477331,-0.625923472,-0.652645595,-0.068021008,3.367775567,0.682315107,-0.076812388,9
-1.195825919,-0.086755992,-2.216699309,-2.704149436,-0.589666834,-0.06719578,-1.292733571,-0.759151858,-0.644603003,-0.810110883,2.801725176,0.117220559,-0.076812388,9
-0.780412147,-0.086755992,-0.079131311,-0.155746369,1.469036107,0.661604077,-0.117979188,-0.658260749,-0.464728219,-0.352740446,-0.275959466,-0.409779774,-0.076812388,8
-0.352396817,-0.086755992,1.383440327,0.26903949,-0.14910624,0.381267155,0.402788219,-0.335637879,-0.445630402,0.356862384,-0.275959466,-0.17226326,-0.076812388,6
-0.885492255,-0.086755992,-1.012065432,-0.389622434,-1.131393193,-0.901254683,-0.857340321,-0.745406904,-0.581437098,-0.56260054,-0.275959466,-0.38913397,-0.076812388,2
-0.538816831,-0.086755992,0.992424238,0.478210319,0.176495573,-0.867971463,0.923555626,0.292282686,-0.193338194,-0.511490934,-0.275959466,0.402138921,-0.076812388,6
-0.310229826,-0.086755992,-0.208884169,0.214842098,0.369023142,0.753160867,-0.398392407,-0.585322118,-0.49346515,-0.174977691,-0.275959466,-0.159337192,-0.076812388,5
-0.874741981,-0.086755992,-0.83939838,-0.788075398,-1.096311517,1.700692316,-1.346990269,0.20940279,-0.371651492,-0.438340477,-0.275959466,-0.66086866,-0.076812388,5
