CD107a CD3 CD45 CD68 CD86 FerritinHC HLADR Mac2 MerTK PLP S100B TIM3 Vimentin
-0.2774519 -0.086755992 -0.064478838 -0.653671799 -0.024882597 -0.39053994 -1.13390249 -0.586833739 -0.565325432 -0.461506407 -0.275959466 -0.422096623 -0.076812388
0.039258852 -0.086755992 1.834727788 0.021031321 0.999021367 -0.403171896 0.676322615 0.500227365 -0.334515833 -0.319449 -0.275959466 -0.135835248 -0.076812388
-0.59326666 -0.086755992 -0.049387643 0.035112106 -0.535720639 0.232934555 0.700369594 -0.05159291 -0.332725588 0.461521082 -0.275959466 -0.692207782 -0.076812388
-0.840638628 -0.086755992 -0.12525952 0.147968212 -0.755317617 -0.118564709 0.09727134 -0.535298825 -0.565712112 -0.712216997 -0.275959466 -0.397176857 -0.076812388
-0.400999306 -0.086755992 0.58541952 -0.537748042 0.249717034 -0.376062554 -1.461010922 -0.623388595 -0.543817515 0.193227809 -0.275959466 0.50737583 -0.076812388
-0.14049046 -0.086755992 -0.019363386 -0.224554124 0.554531965 -0.413849035 0.938434695 -0.480928543 -0.392788324 -0.40327505 -0.275959466 -0.488028655 -0.076812388
0.172150159 -0.086755992 0.01862868 0.676050497 1.349457331 -0.701598723 -0.312295385 -0.497414067 -0.532763253 -0.539157492 -0.275959466 -0.010783864 -0.076812388
0.76185463 -0.086755992 0.621729419 1.312040267 0.355322605 -0.83089066 -0.201178715 1.175068695 -0.322490822 -0.410776608 -0.275959466 -0.254179353 -0.076812388
-0.303358253 -0.086755992 0.32157483 -0.605511817 1.034900355 -0.6121896 -0.117979188 -0.578658589 -0.535088596 -0.60100146 -0.275959466 0.293075216 -0.076812388
-0.066603644 -0.086755992 0.542887036 0.185951358 0.271873883 -0.820414983 -0.445869778 -0.595567545 -0.587393532 -0.644007297 -0.275959466 0.056097288 -0.076812388
-0.637217724 -0.086755992 -0.762237399 -0.804475371 -0.122043232 0.177810953 -0.489955907 -0.731374329 -0.532934707 -0.652049694 -0.275959466 -0.388313267 -0.076812388
-0.691394126 -0.086755992 -0.056897065 -0.271618447 -0.354233498 1.246481075 -0.30041363 -0.505960851 -0.550934086 -0.345544524 -0.275959466 -0.384925908 -0.076812388
-0.785632798 -0.086755992 -0.384698497 -0.305075696 -0.249472362 -0.560389538 1.52019643 -0.628754923 -0.591969336 2.033680051 -0.275959466 -0.203850806 -0.076812388
-0.284107371 -0.086755992 1.100777559 0.120879055 1.19883973 -0.834523065 -0.718864658 -0.521928543 -0.528516473 -0.840829681 -0.275959466 0.830004227 -0.076812388
-0.68542634 -0.086755992 -0.064353872 -0.549118241 -0.180162151 0.838554808 -0.314334112 -0.642102355 -0.523142162 -0.673258902 -0.275959466 -0.193241634 -0.076812388
-0.459276994 -0.086755992 -0.35832634 -0.835172755 0.761668064 1.145622063 -0.398392407 -0.59540746 -0.355321699 -0.748369414 -0.275959466 -0.154365627 -0.076812388
-0.440714305 -0.086755992 0.623983056 -0.718119266 -1.037111187 -0.461278301 0.923555626 -0.336340251 -0.432060901 -0.2222307 -0.275959466 -0.252243311 -0.076812388
-0.373959896 -0.086755992 0.647212183 -0.206772792 0.339773902 1.434230323 -1.411498231 -0.67585781 -0.525523476 1.047023468 -0.275959466 -0.251070583 -0.076812388
-0.669593446 -0.086755992 -1.38971621 -0.603952037 -1.01394584 -0.578159491 0.131083485 -0.741425665 -0.632325763 0.396217371 -0.275959466 -0.592079494 -0.076812388
-0.505441546 -0.086755992 -0.3594739 -0.965409752 -0.855496616 0.674263111 -1.115381171 -0.719728219 -0.501782413 -0.425428792 -0.275959466 -1.175895821 -0.076812388
-0.91138008 -0.086755992 -0.140685591 -0.082943251 -0.449439621 -0.593349082 -0.664149883 -0.703886377 -0.564875306 0.731098352 -0.275959466 -0.458843663 -0.076812388
-0.021653692 -0.086755992 0.002094139 0.805764267 0.566265577 -0.512559881 -1.09760459 0.746466871 -0.123083252 0.176218703 -0.275959466 0.04494893 -0.076812388
-0.165043642 -0.086755992 -0.198985674 -0.686406288 0.073765589 0.143420115 -1.190147379 -0.34852847 -0.308930242 -0.55010265 -0.275959466 -0.493894266 -0.076812388
-0.484328769 -0.086755992 -1.113866308 0.691257955 0.009779806 -0.749849748 0.362470742 0.134724787 -0.308670849 -0.701736175 -0.275959466 0.319344323 -0.076812388
-0.49039679 -0.086755992 0.032447892 -0.020911441 0.777945732 1.397602782 -0.262021237 -0.697762947 -0.530490577 -0.178653034 -0.275959466 -0.164837646 -0.076812388
0.017918248 -0.086755992 -0.870597435 1.700501575 0.526292305 -0.438658287 -0.955735451 0.710713168 0.053622358 -0.280909331 -0.275959466 -0.359410256 -0.076812388
0.256295895 -0.086755992 0.642752079 -0.288331795 0.392153918 -0.648486264 0.700369594 -0.578324126 -0.437206303 -0.112585652 -0.275959466 -0.011610691 -0.076812388
-0.368485953 -0.086755992 -0.42608721 0.936337526 0.057556729 -0.108841898 -0.771305571 0.467535141 -0.32671832 0.052461445 -0.275959466 -0.211041467 -0.076812388
-0.786031958 -0.086755992 -0.955355706 0.100825884 -0.717429406 -0.641860296 -0.847053558 -0.717728244 -0.570268784 1.242618858 -0.275959466 0.002238668 -0.076812388
-0.407613712 -0.086755992 0.733845017 0.405035337 0.473532193 0.309376354 0.533890503 -0.320745628 -0.403118958 -0.469911914 -0.275959466 0.061219507 -0.076812388
-0.710801611 -0.086755992 0.567235194 0.076401935 -0.011330927 -0.267581672 -0.922801544 -0.542518357 -0.564055141 0.18976984 -0.275959466 0.092133601 -0.076812388
-0.710904729 -0.086755992 -0.579928153 -0.641047513 -0.63278553 3.100783458 -0.61658628 -0.190859583 -0.486007421 0.171340721 -0.275959466 -0.313349926 -0.076812388
-0.819437969 -0.086755992 -1.138654948 -0.374960681 -0.454656329 -0.567138988 -0.873931876 -0.465599355 -0.567026371 -0.136027661 -0.275959466 -0.100961397 -0.076812388
0.154093713 -0.086755992 0.497716954 1.376121546 0.335179164 -0.679462153 -0.427307197 0.65334414 -0.222170078 -0.346728514 -0.275959466 0.559857613 -0.076812388
-0.238284786 -0.086755992 0.931761803 1.084098188 -0.14910624 -0.755427443 -0.378362892 -0.540028129 -0.560217302 0.093478148 -0.275959466 17.45243153 -0.076812388
-0.08394006 -0.086755992 0.406641651 -0.541410948 0.567697753 2.714218961 -0.554297826 -0.672624572 -0.575158695 -0.565030543 -0.275959466 -0.162830724 -0.076812388
-0.859517789 -0.086755992 -0.436938549 -0.136046336 -0.303752 -1.016533745 -1.680281409 -0.26717811 -0.572320107 -0.206366206 -0.275959466 -0.217372602 -0.076812388
-0.846942925 -0.086755992 -0.655131201 -0.261673403 -0.14910624 0.91056509 -0.13726687 -0.528972274 -0.53974206 -0.660005202 -0.275959466 -0.245510983 -0.076812388
0.641870238 -0.086755992 0.551084275 -0.035015722 1.113834128 -0.394904199 2.527940062 0.616012324 -0.271161035 -0.509410918 -0.275959466 0.545721106 -0.076812388
-0.748411807 -0.086755992 -0.994660331 0.132943624 -0.430454342 -0.786678415 -1.020298953 -0.687630561 -0.603906419 -0.116490275 -0.275959466 -0.484408624 -0.076812388
1.073117094 -0.086755992 0.214996688 1.424319391 -0.617826377 -0.764973117 1.412110616 0.490467444 -0.276185206 -0.445886829 -0.275959466 0.011233613 -0.076812388
-1.071311902 -0.086755992 -0.840337636 -0.754157274 -0.631319835 0.59258948 -1.377289463 -0.274850775 -0.471947011 -0.353394268 -0.275959466 -0.563570615 -0.076812388
0.185797584 -0.086755992 1.132396835 -0.091304348 1.508502993 1.306174371 -0.847053558 0.074547367 -0.123982965 -0.687849483 -0.275959466 0.234907906 -0.076812388
-0.599024677 -0.086755992 -0.259600356 -0.363165626 -0.340675847 -0.791121946 1.128351797 -0.6211955 -0.578626197 -0.407659091 -0.275959466 0.927033533 -0.076812388
-0.419728176 -0.086755992 1.474426807 0.274020066 0.046193817 0.262795325 -0.993083181 -0.376129262 -0.402191419 -0.076049848 -0.275959466 -0.348564178 -0.076812388
-0.298402851 -0.086755992 -0.64082733 0.996636414 -0.212253259 -0.044353865 -0.291568324 0.044579495 -0.416146054 -0.391956821 -0.275959466 -0.715158149 -0.076812388
-0.972641215 -0.086755992 -1.668309073 -0.6810624 -1.118339546 0.983532319 0.645005618 -0.623251044 -0.468818939 0.011969041 -0.275959466 -0.694416318 -0.076812388
-0.512477311 -0.086755992 0.897830468 0.316504795 0.91953561 3.47730329 0.883496595 -0.389378341 -0.208930878 -0.552911817 -0.275959466 0.516795637 -0.076812388
-0.668085366 -0.086755992 1.184066221 -0.596061614 0.574601162 -0.15655301 1.128351797 -0.214608924 -0.150365283 -0.514235764 -0.275959466 -0.223241352 -0.076812388
-0.897714459 -0.086755992 -0.835777222 0.334231099 -0.542285789 2.540876857 0.206272216 -0.283794874 -0.452306104 -0.826513812 -0.275959466 -0.617846801 -0.076812388
-0.876016702 -0.086755992 -0.119134943 -0.727407874 0.248486098 0.256774017 -0.240134506 -0.431854171 -0.49010511 -0.79238442 -0.275959466 -0.504032359 -0.076812388
-0.113835563 -0.086755992 1.17176827 0.549496298 0.275503021 -0.495941153 -0.243681666 0.20242751 -0.288134071 -0.667302036 -0.275959466 -0.368828651 -0.076812388
-0.529934122 -0.086755992 0.411485982 -0.601135464 0.486779819 1.129023072 0.883496595 -0.256304225 -0.367130434 -0.378193114 -0.275959466 0.728313126 -0.076812388
-0.264490146 -0.086755992 -0.527757073 0.551018492 -0.070824812 -0.312227234 -0.303045291 -0.42605231 -0.261414143 -0.244620488 -0.275959466 0.317111294 -0.076812388
-0.226474071 -0.086755992 0.416719859 0.605344052 -0.221968185 -0.031761527 0.242552094 -0.10698878 -0.240889438 0.226053831 -0.275959466 0.02461071 -0.076812388
-0.735701666 9.668840608 1.142126439 -2.69821663 -0.334832765 -0.580392404 0.607010731 -0.579898069 -0.519420109 -0.595671986 -0.275959466 -0.128922912 -0.076812388
-0.633771337 -0.086755992 0.264108003 0.269659551 -0.806887682 0.023854632 0.865692581 -0.665284469 -0.590371749 -0.206034815 -0.275959466 -0.159337192 -0.076812388
-0.803853589 -0.086755992 -0.459553356 -0.042212326 -0.672561788 0.30889435 -0.145387999 -0.52875321 -0.522656499 -0.740607066 -0.275959466 -0.288597879 -0.076812388
-0.014014521 -0.086755992 -0.295770578 0.261137367 -0.398918621 1.171706192 0.334115594 -0.578735773 -0.59832457 -0.025679811 -0.275959466 0.414523445 -0.076812388
-0.696227862 -0.086755992 -0.248303807 -0.300242654 -0.089905911 1.207272051 -0.985924866 -0.138505472 -0.421171795 0.392333549 -0.275959466 -0.288597879 -0.076812388
-0.731232939 -0.086755992 -1.559898296 -0.178998645 -0.473150151 0.155963721 -1.022469948 -0.14429696 -0.378761593 -0.499461788 -0.275959466 -0.533512867 -0.076812388
-0.328548879 -0.086755992 0.376117736 -0.902713059 -0.213323547 -0.241349252 -0.268030814 -0.651157665 -0.586283011 -0.428756096 -0.275959466 -0.229444683 -0.076812388
0.663903537 -0.086755992 1.258704639 1.072363234 1.222708298 -0.177007631 -0.531001614 0.748824483 -0.074626721 0.131569146 -0.275959466 4.043863796 -0.076812388
-0.103332548 -0.086755992 -1.317714394 0.045621835 -0.797194061 -0.011326592 -1.241740435 -0.540582634 -0.452119781 -0.133584336 -0.275959466 -0.655970361 -0.076812388
-0.555636943 -0.086755992 -0.862443715 -0.073261981 -0.747341152 -0.351651092 -0.510838811 -0.128524396 -0.315278546 -0.470745142 -0.275959466 0.017545855 -0.076812388
-0.368327778 -0.086755992 1.81007793 -0.312324347 1.366422202 0.771029994 0.859079661 -0.483069105 -0.393554151 -0.449422408 -0.275959466 -0.055928641 -0.076812388
-1.017174305 -0.086755992 0.054071536 -0.258518905 -0.173086121 0.98343594 -0.62556261 -0.219915424 -0.434637389 0.385635817 -0.275959466 -0.126612967 -0.076812388
-0.638152236 -0.086755992 -0.089833128 0.188615848 -0.785628186 0.340669458 -0.080483935 -0.366879385 -0.449490172 -0.409188998 -0.275959466 -0.093155719 -0.076812388
-0.623934935 -0.086755992 0.150177252 -0.748062503 -0.239316267 -0.486734686 -0.688343491 -0.567621315 -0.462095688 -0.469314796 -0.275959466 -0.150104285 -0.076812388
-0.549630881 -0.086755992 -0.798290369 -0.501334439 0.209295756 -0.657124251 0.796882473 -0.639214445 -0.557772347 -0.330115427 -0.275959466 -0.225714302 -0.076812388
-0.295602126 -0.086755992 0.891914304 -0.164986884 -0.292622191 0.890722618 0.844651473 0.231197606 -0.392997186 -0.52604079 -0.275959466 0.310701673 -0.076812388
-0.136151851 -0.086755992 0.421147132 0.315548545 0.236197601 0.382931905 -0.268030814 -0.449255477 -0.496330761 -0.768550701 -0.275959466 0.28321635 -0.076812388
-0.465749875 -0.086755992 0.640470008 0.084999089 1.279465652 0.427962021 0.232044807 -0.432081614 -0.55214316 -0.383109986 -0.275959466 -0.07881414 -0.076812388
-0.939168957 -0.086755992 -0.70009001 -0.889874372 0.113196759 1.161992102 -0.142014607 -0.297169505 -0.265012996 -0.471787848 -0.275959466 -0.592857652 -0.076812388
-0.994470779 -0.086755992 -1.468406098 -0.396734241 -1.126866525 -0.447444078 -1.501092624 -0.816030114 -0.636197862 -0.063063123 -0.275959466 0.024129591 -0.076812388
-0.231011252 -0.086755992 -0.913152693 -0.265629981 0.103481833 1.488973142 -0.847053558 -0.573507861 -0.46439317 -0.499782561 -0.275959466 -0.366154292 -0.076812388
-0.236561125 -0.086755992 -0.58575832 -0.305136705 -0.107008228 1.083359948 -0.93963443 -0.532302037 -0.542124634 -0.386677622 -0.275959466 -0.107632916 -0.076812388
-0.900339501 -0.086755992 -0.132556792 -0.205512958 -0.745100571 0.770469436 -0.931312554 -0.6211955 -0.558749108 -0.598263134 -0.275959466 -0.772236183 -0.076812388
-0.692370106 -0.086755992 0.39230999 -0.562957459 -0.277106953 -0.493423859 -0.779494543 -0.721221121 -0.457800846 -0.34100523 -0.275959466 -0.005621779 -0.076812388
-1.03616431 -0.086755992 -1.139828835 -1.943514195 -0.6963804 0.188464471 -0.198987451 -0.537296683 -0.59573254 -0.439612679 1.839011022 0.35770556 -0.076812388
-0.998697921 -0.086755992 -1.876056102 -2.374496635 -0.780576424 0.057338803 -0.16532168 -0.541837269 -0.617175702 -0.400662442 3.234966966 0.275448758 -0.076812388
0.403299672 -0.086755992 1.354627601 -0.113737773 1.92152855 0.408677453 -0.905185733 0.678260599 -0.177092193 -0.078592059 -0.275959466 0.225438809 -0.076812388
0.559400758 -0.086755992 0.493382671 1.511363717 -0.466099241 -0.258273102 -0.219642945 0.648981324 -0.264559554 -0.270239842 -0.275959466 0.151712432 -0.076812388
-1.257286288 -0.086755992 -1.311354941 -0.207850449 -1.00610149 -1.081123015 -0.886731075 -0.792380354 -0.621004838 0.086460853 -0.275959466 0.265376497 -0.076812388
-0.539240262 -0.086755992 -1.629721369 -0.541999886 -1.159458535 -0.156215799 -1.124796175 -0.637189589 -0.609134516 -0.704578501 -0.275959466 -0.521267118 -0.076812388
-1.085114494 -0.086755992 -1.515463144 -0.112159647 -0.876559892 -0.256509573 -1.147015584 -0.62759987 -0.615460249 -0.495375635 -0.275959466 -0.688788969 -0.076812388
-0.52935866 -0.086755992 0.941244949 0.387966087 -0.260542155 1.279693425 -1.067613871 -0.231191031 -0.38106441 -0.587112684 -0.275959466 0.104886861 -0.076812388
-0.344043815 -0.086755992 0.650320038 -0.091696424 -0.832336276 3.213552301 -0.587523571 0.069020505 -0.264769631 -0.428720264 -0.275959466 -0.383954125 -0.076812388
-0.333570068 -0.086755992 -0.219989662 -0.543866248 -1.074283487 2.06852329 0.25745778 -0.393265051 -0.465078852 -0.821890552 -0.275959466 0.387766185 -0.076812388
-0.330394801 -0.086755992 0.2497488 -0.028734588 -0.493544523 0.166472398 -0.922801544 -0.552053589 -0.573314688 -0.139733931 -0.275959466 -0.07708039 -0.076812388
0.07141716 -0.086755992 1.362749462 0.218245131 0.608657981 -0.469974884 -0.251890807 0.542260224 -0.392022496 -0.696090655 -0.275959466 0.56452266 -0.076812388
2.707540334 -0.086755992 -0.258319328 -0.383795832 -0.864772449 1.59992563 -0.569310941 -0.492344875 -0.474221286 0.444673499 -0.275959466 -0.624675668 -0.076812388
-0.590115907 -0.086755992 -1.179466599 -0.814695643 -1.261042869 0.126463936 1.217902421 -0.643704344 -0.625333427 -0.611580367 -0.275959466 0.621846965 -0.076812388
-0.322476156 -0.086755992 0.399682558 0.803640383 0.034223813 0.092943239 -0.201973931 -0.494600521 -0.567026371 0.144588137 -0.275959466 0.086675085 -0.076812388
0.32720195 2.726911899 3.462276013 -0.74829277 1.683192491 0.053598009 -0.177739382 0.234826354 -0.314862264 -0.4123824 -0.275959466 0.874748311 -0.076812388
-0.04564613 -0.086755992 0.086600714 -0.766128376 -0.14910624 2.984103391 -1.435214394 -0.298949271 -0.268724312 -0.429786905 -0.275959466 0.908964376 -0.076812388
-0.451973815 -0.086755992 -0.570423642 -0.522843477 -0.560934621 0.404042862 -0.593462473 -0.389628908 -0.523944561 0.007510028 -0.268691341 -0.187437341 -0.076812388
0.753461865 -0.086755992 0.670041388 0.797459482 1.418681803 -0.204291029 -0.531001614 1.886828581 0.055695948 -0.510540419 -0.275959466 -0.034533769 -0.076812388
-0.028922833 -0.086755992 1.162546867 0.416639242 0.121523839 0.232377751 0.898757178 0.103980098 -0.077267504 -0.38723087 -0.275959466 0.320773935 -0.076812388
-0.586702325 -0.086755992 -0.373284048 -0.536298549 -0.493544523 0.614168168 0.213418253 -0.758082708 -0.62326751 0.048540689 -0.275959466 -0.235718507 -0.076812388
-0.075880509 -0.086755992 -0.908082465 0.491459164 -0.608000722 2.874800334 -0.231189494 -0.044812247 -0.297193107 -0.161766634 -0.235119526 -0.223566105 -0.076812388
-0.634946977 -0.086755992 -0.827376146 -0.386565973 -0.493544523 3.190961159 -0.16532168 -0.417879254 -0.431010064 -0.450921232 -0.275959466 -0.563570615 -0.076812388
-0.920908604 -0.086755992 -0.255760799 -0.007436712 -0.86898225 2.201615516 -0.680407988 -0.280571914 -0.390950338 -0.508006093 -0.275959466 -0.800470203 -0.076812388
0.254205403 -0.086755992 2.144640535 0.591572281 1.434079721 1.682685273 -0.251890807 0.451821468 -0.257236904 -0.234741117 -0.275959466 -0.105786335 -0.076812388
-0.234027855 -0.086755992 -1.019399651 0.776135748 -0.876559892 0.01588788 0.052832521 0.025100379 -0.600021172 -0.308566872 -0.275959466 -0.484040039 -0.076812388
-0.754172868 -0.086755992 -0.708990452 -0.267445037 -1.006952528 -0.957060768 -1.051430201 -0.693025954 -0.605543798 -0.434536703 -0.275959466 -0.595896873 -0.076812388
1.287956411 -0.086755992 -1.214944686 0.083737628 -0.14910624 0.08731819 -0.231189494 1.388899137 -0.010007895 -0.405214031 -0.275959466 0.419525889 -0.076812388
0.257408509 -0.086755992 0.016402524 1.149208423 1.040407362 -0.855241854 -0.905185733 -0.053513015 -0.476299112 -0.594886611 -0.275959466 0.631257248 -0.076812388
-0.804829563 -0.086755992 -0.206402293 0.527680722 -0.825681438 1.627728713 -1.085118658 -0.784353245 -0.610474714 -0.471180179 -0.275959466 -0.454790192 -0.076812388
-0.220944161 -0.086755992 -0.143645485 -0.342250444 -0.233930593 0.622664151 -0.436657751 -0.55444248 -0.52196166 -0.407704537 -0.275959466 -0.618502023 -0.076812388
-0.511653492 -0.086755992 -0.241465739 0.087992191 0.445218639 0.080828788 -0.373257329 -0.637189589 -0.528880327 -0.643626214 -0.275959466 -0.767622781 -0.076812388
0.480336091 -0.086755992 0.842690048 1.414328123 0.473532193 -0.356872795 -0.747998499 1.499331063 -0.08034688 -0.421736341 -0.275959466 0.842207159 -0.076812388
-0.094687897 -0.086755992 -0.270038141 1.26481033 -0.348517877 0.767686239 0.293152975 -0.156126383 -0.416851421 -0.459024594 -0.275959466 -0.043682892 -0.076812388
-0.487199762 -0.086755992 -1.12404688 -0.145997409 -0.127078211 -0.93709205 -0.905185733 -0.67290711 -0.616552354 -0.389226122 -0.275959466 -0.532088943 -0.076812388
-0.653282989 -0.086755992 0.427070901 -1.00390324 0.662783997 1.639421598 -0.581519407 -0.442892398 -0.269607959 -0.596183333 -0.275959466 0.900316359 -0.076812388
-0.446061193 -0.086755992 0.091671337 -0.44395735 -0.817721729 -0.610083161 -0.945080364 -0.292338711 -0.39880232 -0.149291955 -0.275959466 -0.185949686 -0.076812388
-0.443405406 -0.086755992 0.973073151 0.61716806 -0.305669096 0.462982062 -0.440768903 -0.31645906 -0.314579009 -0.509951538 -0.275959466 -0.528958663 -0.076812388
-0.726941292 5.981795361 0.464062663 -1.548147857 -0.468941788 -0.550336895 -0.814590135 -0.595351326 -0.524580228 -0.743176429 -0.275959466 -0.092188782 -0.076812388
-0.65081302 -0.086755992 -0.628801054 0.546981221 -0.874625175 1.521248822 0.358467589 0.562322302 -0.474031187 -0.503683814 -0.275959466 0.070306796 -0.076812388
-0.801789319 -0.086755992 -0.538196555 -0.515425857 0.750738772 -0.531362531 -0.430439632 -0.588491797 -0.337074393 -0.307519353 -0.275959466 -0.404932498 -0.076812388
