CD107a,CD45,CD68,CD86,FerritinHC,HLADR,Mac2,MerTK,PLP,TIM3
1.038738966,0.160818517,0.561587334,-0.577892601,0.054122556,0.560371339,0.18474406,0.28867957,-0.522181213,1.048871994
0.26313445,-0.39272207,0.717151821,-0.836167872,1.349325776,-0.359034479,2.852617264,3.462613821,-0.684511244,0.230874777
1.166909099,0.283718705,1.149028659,1.933551431,-0.270777166,0.832268596,0.571882606,0.515747368,-0.487805873,4.087618351
0.968672395,-0.136298642,0.840529382,0.216187224,0.259078592,-0.131461456,-0.178487182,0.401809603,-0.684511244,1.580346584
-0.093913227,-0.603087783,1.120451093,2.977493525,-0.503893971,0.294093668,-1.090861559,0.062597677,-0.683284402,1.357930899
-0.222904012,0.475558341,1.107331634,2.944769859,-0.400819182,0.926707983,-0.265630037,-0.101018205,-0.511335909,0.426227719
-0.304170638,-0.595402658,1.367891908,0.901224196,-0.437455475,2.568280458,-0.49994424,-0.166820928,-0.683871508,2.793198347
-0.301815093,-0.526607275,1.292799711,1.324119091,-0.552074611,2.039673567,-0.047386736,-0.011750945,-0.610623121,0.818728626
-0.141550153,0.387853473,0.562133551,0.698202908,0.785352349,-0.050282001,2.773859978,4.400035381,-0.440981656,0.956922054
-0.15812628,-0.357059926,0.656535864,-0.635115385,1.716006279,0.173029989,2.503391981,3.864998579,-0.671183646,-0.224812374
-0.304488242,-0.609725237,-0.15609464,0.369643331,-0.394130498,2.551575899,-0.802959025,-0.284567744,-0.61205709,0.025718452
-0.160500094,-0.556496024,1.194453955,3.436767578,0.065143384,0.331176728,-0.412398785,-0.129113168,-0.485138804,2.243347406
0.028972026,-0.396561801,0.439774454,2.860458612,-0.06732925,0.189548969,-0.314807087,0.249419555,-0.520421982,3.40130496
-0.209599495,0.253221661,0.647770166,-0.065109432,-0.224738762,2.133892775,-0.266046673,-0.339725465,-0.341745436,-0.133054167
-0.168562278,-0.180169567,0.463667721,0.139728829,-0.128908604,1.88452065,-1.20846498,-0.658995092,-0.58984828,-0.62679565
-0.348952621,-0.573420048,0.712645888,2.820039749,-0.633704722,-0.020928692,-0.511732042,-0.477144301,-0.3237499,0.52171886
0.012304996,-0.23657012,0.343443781,-0.198995233,-0.473360389,0.556853116,4.00990057,2.088655233,-0.559827745,-0.662013233
1.454357624,-0.616707027,1.694060683,0.93918252,0.386370987,-0.73551333,-0.675731063,0.014217713,-0.474177688,-0.791286588
-0.156314313,-0.616707027,0.082861617,1.759367228,-0.355689555,2.288728714,-0.59013927,-0.297406167,-0.652360976,-0.559761882
0.423624218,-0.599760354,0.188834265,0.257878929,0.733224571,2.663389683,-0.566643476,-0.366655916,-0.093315594,-0.409087092
0.090112895,-0.568908751,0.50396502,0.836986959,0.042696007,-1.002358198,0.572901905,0.933108687,-0.559354961,1.138085723
1.04113555,-0.616707027,2.007549524,1.973491192,0.494966567,0.852849126,-0.803759098,0.59408927,-0.407461435,0.90131104
0.717466831,-0.59518069,1.297661781,1.109995008,0.872448981,2.915179014,0.533738256,0.065784045,-0.53449589,-0.044632629
0.814381063,-0.514623523,1.226351261,1.318765998,0.135443255,0.090435147,0.317744911,0.824810803,-0.684511244,0.563474
1.148735166,-0.529714167,1.504318357,2.081047297,0.180562839,-0.966778874,2.170145035,0.890919566,-0.528674424,1.375784397
0.651440501,-0.551298857,2.494947195,0.738377273,0.461435825,-0.309497803,0.089030124,0.424249142,-0.517172873,-0.904437721
0.821059465,-0.507248938,2.086898327,1.788191557,2.19779253,2.137516737,-0.490450054,-0.306195557,-0.561881006,0.560009003
-0.058973879,-0.616707027,1.411914468,0.392555237,1.354130626,3.432645321,-0.914708912,-0.323978752,-0.676700652,-0.025776608
-0.065627687,0.063777253,-0.284583539,1.330516696,0.720824957,2.254017353,0.872780085,0.817345977,1.597119808,0.604673624
0.447479099,-0.616707027,1.102795124,1.284229875,-0.476784289,0.346212745,-0.340022892,0.6240623,0.23036319,-0.193329349
-0.072582468,-0.262412757,1.622426152,1.093372226,1.145059705,2.794329643,-1.199351311,0.063421488,-0.632267118,-0.323595136
0.73008132,-0.616707027,1.431851387,0.650194526,-0.317024499,2.761417866,-0.979660213,0.444779634,-0.252397835,-0.101653256
1.042573929,-0.59752357,2.231725454,0.16551429,0.097756326,-0.029299665,1.037895322,1.596737266,-0.50869441,-0.289810091
0.303051502,-0.616707027,1.183588386,0.769267023,-0.643538713,-0.387221813,-1.190676928,0.707549572,-0.684511244,-0.346922129
2.846276045,-0.616707027,1.601893902,0.240846351,-0.619754851,2.10274601,-0.610278547,-0.063688263,-0.426004499,1.19137311
0.775804877,-0.56064415,1.805726767,1.879495621,-0.263125181,-0.360837251,0.023404386,0.312204421,0.154688999,0.169016257
0.744836152,-0.616707027,0.696084201,1.611402035,-0.041289888,0.420814544,-0.767364621,0.235816926,-0.403387994,1.607015014
1.213142753,-0.474677831,0.944659233,1.077876449,0.44388178,-0.776810765,-0.376519471,0.763598979,-0.60694468,-0.168506205
0.633544743,-0.616707027,1.150640607,1.602712989,0.201810688,-0.634963095,-0.103732832,0.447781384,0.112130843,-0.394546896
1.423039436,-0.616707027,1.257414579,1.492741704,0.016273824,0.493085027,0.01561133,1.34511137,1.368870258,0.122409008
1.817883849,-0.597726762,1.054714918,1.38884294,0.709683597,1.968191504,-0.269925356,0.4421812,-0.414198697,0.485259622
0.076043524,-0.616707027,1.570510387,-0.419416964,0.007918292,3.141586065,-1.32640624,-0.398225665,-0.645437896,-0.26014173
0.832248747,-0.612857759,0.853113592,1.244864702,-0.495107651,0.257086694,-0.619546115,1.805825233,0.273320109,-0.804815769
1.018778324,-0.616707027,1.646597862,1.017406225,-0.347174048,0.806257129,-0.719366074,-0.191607937,0.840520203,-0.678042293
1.569137335,-0.616707027,1.219966769,0.448643953,0.144700438,1.387925148,-1.055355787,0.118092343,-0.599020839,-0.351757199
0.416040063,-0.616707027,0.666086376,0.813567162,-0.493363053,1.360330939,-1.289348602,-0.618768334,-0.678913653,-0.435960501
0.191582918,-0.568112075,1.243112326,1.788191557,-0.704276919,0.865556002,-1.088585496,-0.517140985,-0.684511244,0.733836234
0.322683901,-0.616707027,0.806941092,-0.022657832,0.13382858,3.250416756,-1.156999707,-0.835110128,0.151570693,0.673436642
0.430762261,-0.616707027,1.358107686,0.868213415,-0.188900933,-1.217316628,-0.779364228,0.131076664,-0.563230217,-1.125711083
1.440285444,-0.525402546,1.475188494,0.561684728,0.083369218,0.232026309,1.959735274,3.946614504,-0.159480438,0.06476222
0.836165547,-0.478532255,0.939460039,-0.227998093,0.131947979,1.029408097,0.070083342,0.228800833,-0.476516694,-0.171469688
1.229838729,-0.616707027,0.447587043,0.707277238,-0.640704811,-0.957884073,-0.839362383,-0.583061397,-0.004189136,1.663609982
2.84444046,-0.616707027,1.039234757,0.472002923,0.693154871,-0.089771792,-0.685081422,1.587176442,0.055242587,-0.32718721
0.705235541,-0.614005387,0.643292904,1.162827849,0.076647229,2.23071909,-0.29155314,0.398102224,-0.510255933,-0.211755872
1.016722322,-0.616707027,1.684847116,1.353488803,-0.76190424,-1.029283166,-0.191382304,0.598161578,0.415883571,-0.299075633
0.182289287,0.343421638,1.47921443,3.393523693,0.124160662,4.318758488,-0.107771978,0.882073462,-0.126558214,1.824005723
2.003547668,-0.616707027,2.438685894,2.177320719,0.738811255,0.109495498,-0.673213661,0.515612543,0.178378314,0.188099533
0.345962316,-0.589090228,0.948192179,1.136760592,0.439880788,2.348027706,1.200574875,1.492699981,-0.432246655,0.485896617
-0.014437472,-0.54447186,0.187891603,1.019661546,0.372158766,4.569140911,-0.542371511,-0.004609564,-0.429821044,0.352325857
2.402310371,-0.608213365,2.051039696,0.570102215,0.399820656,-0.743832231,1.21956718,0.039625894,-0.366536081,0.564284146
0.190495744,-0.616707027,-0.330325305,1.623892665,1.006450057,3.051460505,0.024611054,0.573842287,-0.4247832,0.80559051
1.386120677,-0.61610955,1.778633952,0.761322975,0.354596943,0.076139882,-0.901668191,0.801267803,-0.114203252,-0.655771136
1.073972821,-0.616707027,1.598890424,0.515801013,0.758012593,-0.546725094,-0.023877252,0.378838867,-0.539202452,-0.932661355
0.216817439,-0.611576378,1.199637055,0.496647716,0.593761683,1.036108255,-0.730374932,0.069490448,-0.593717337,0.306221962
0.437352926,-0.606082439,2.134079933,5.083132267,0.13757664,1.667012453,-0.733044446,0.247262865,-0.472441018,-0.415028036
0.35747835,0.35793528,0.472628534,3.126924038,2.466796875,3.375874519,0.32060197,0.908693671,-0.67456001,0.801211178
-0.178192109,-0.288374156,0.442082107,0.934135854,0.881259978,1.876931071,-1.27934885,-0.382044762,-0.618169487,0.061584443
0.089092568,-0.616103709,0.133667842,1.306292653,-0.495661497,3.362153292,-0.283651322,-0.142098472,0.175017253,-0.222625718
-0.215332597,-0.307793558,0.631325066,2.282323837,0.716016054,3.063849688,0.425741583,1.742988348,-0.223270074,1.216625571
1.084866524,-0.60746336,1.257202506,0.948473036,-0.092644408,1.405126691,0.044246815,0.373057336,0.125057116,-0.174555629
1.487934947,-0.61546427,1.539685488,2.118519068,0.141169295,1.715901732,-0.364176989,0.685247838,-0.452547252,1.365273833
0.435870707,-0.342327625,1.19699657,1.229762554,0.391002536,1.618937373,-0.071675144,0.253254503,-0.398022711,-0.365916997
1.229602337,-0.610628307,1.213197827,2.083328247,0.102398559,1.200078964,2.72922349,1.876057506,-0.384675294,0.245221734
1.264340043,-0.143699154,2.21431303,1.639951944,0.250343472,-0.688316286,2.84134078,1.14835906,0.326253027,2.638758421
1.128483415,-0.569907069,0.800115585,2.01805687,0.286402732,0.567185163,2.482560873,1.987835646,0.234910131,1.209213138
0.990287066,-0.583084524,2.417820454,0.521300793,-0.264170319,1.149459481,-0.439922601,0.637821198,0.009589539,0.342877239
1.543960094,-0.437275499,1.497620225,0.849617898,0.524237335,0.212935373,2.254924536,0.177616,-0.542118669,0.415433049
0.812095344,-0.616707027,0.884782374,-0.11748077,-0.252074927,-1.237316012,-1.185766816,-0.728583872,0.81944418,-0.620017946
2.042340755,-0.503274322,0.663966835,1.176495671,-0.317681372,-0.308680892,1.356811762,0.883557737,0.243861705,1.170371413
2.16579628,-0.482765615,0.348038018,1.368728161,-0.538464606,-0.283994824,0.247461349,0.203170612,0.608300328,1.551960111
-0.05747987,-0.509848893,-0.277783722,0.666661084,-0.034987256,2.470668554,-0.217563316,-0.531124115,-0.508102417,0.546411514
0.654721081,-0.616707027,1.573179841,1.822780848,0.737539768,0.029442029,0.007996179,2.620671988,-0.661776423,-0.858906448
0.18380101,-0.587273359,1.335819244,0.813320637,-0.520720661,2.709126472,0.172395989,0.382152587,-0.367982447,0.550434709
0.981396616,-0.544130087,2.444637775,0.792020977,0.465959489,-0.171225324,0.430678576,0.369884431,-0.624684215,0.198610023
0.712688804,-0.614755034,1.415941358,1.231322646,0.04557506,-0.438863784,4.322991848,1.431481004,-0.066959664,1.210258007
1.556469202,-0.611256301,1.18758738,0.442548066,-0.4817186,0.299095809,-0.100437738,0.12355943,-0.368296683,0.340224981
0.298547298,-0.176397502,1.469300508,0.720139742,-0.048458278,0.545150876,1.270250201,0.009749986,-0.466867447,-0.204630941
1.441295028,-0.503305614,2.639956713,1.492741704,0.442405999,-0.099532999,2.0765481,0.73095268,-0.233345732,2.526682377
1.697079778,-0.614208996,1.284419417,0.481100023,-0.659009755,-0.497274935,1.271728516,1.350494385,1.007928967,0.545931399
2.550760984,-0.421929032,1.76561296,0.390209049,-0.276224375,-0.023926949,0.046764217,1.196790457,0.195601657,0.713623762
1.67186904,-0.065616369,1.582224965,1.531134844,-0.214284927,-0.489082813,0.795341492,0.901409209,-0.502207339,1.553601027
0.660428822,-0.357799679,1.29635632,1.258543611,-0.328936279,-0.012808413,0.330601662,0.559559524,-0.453144312,1.863208055
0.213907436,-0.347285271,0.639561057,1.961137891,0.26284495,0.86216104,-0.699214041,-0.236350089,-0.620587647,0.956327736
0.250290573,0.11078278,-0.199111432,0.958049417,0.340849459,2.377676964,-0.058463316,-0.3853001,0.444651216,-0.470827013
2.309971094,-0.605199993,1.237756133,0.982710242,-0.64076364,-1.056715488,0.240604416,0.178685874,-0.683681965,1.063973308
2.627453566,-0.616707027,1.037772894,0.96770221,-0.121285684,0.205683768,-0.177987367,-0.191115856,-0.577245831,1.184151292
2.084060669,-0.477095366,2.251434565,1.741091371,-0.176763222,0.086217538,0.819650471,1.14180994,-0.113033347,1.497437596
1.18941319,-0.609564722,1.086201668,0.643167853,-0.161867529,-0.855133474,0.166123942,0.017799595,-0.507447362,-0.056541059
2.125273466,-0.079051852,1.523819685,3.759779453,0.083884075,0.299095809,3.85565114,2.384746075,1.516813517,1.778501868
2.073081732,-0.583397567,2.274763823,1.209902406,-0.164708182,-0.023926949,0.61443907,1.007269144,0.918551564,-0.041817319
0.780376077,0.150437385,1.258399606,1.639951944,-0.158082098,0.716417134,-0.457719982,-0.202903688,-0.462627947,1.920749068
0.320453376,0.00618616,1.772248507,-0.342000574,-0.406960785,2.000189066,1.399593234,-0.102324553,-0.553445816,0.14323771
16.34045219,-0.616707027,1.320732832,0.021426518,-0.691313207,-0.395416886,0.87587899,-0.028554194,0.108370483,-1.527582526
0.876635015,-0.376293063,1.710372806,0.475652754,0.493566453,0.007840299,-0.042244036,0.008653,-0.610409856,-0.074662581
2.376812458,-0.546204567,1.309879422,1.312589288,0.462272316,-0.957884073,3.978950977,0.867188215,-0.086000025,0.996598363
1.558810949,-0.612679541,1.805199146,0.150005877,-0.030882889,-0.478551567,-0.279379606,-0.075229883,-0.684511244,2.640546083
2.320199013,-0.541969895,1.939780354,0.842167377,-0.435018063,-0.453092247,0.290372461,1.150615692,0.10379409,1.206454158
2.266666889,-0.447554201,2.581568003,1.836232185,-0.17001389,-0.73551333,0.52423209,0.827902317,0.4691571,1.183410645
-0.127132148,-0.359434873,-0.395764381,2.710571766,2.273800135,3.950657368,-0.630947769,0.604662955,-0.61144799,1.889138579
1.595452905,-0.571829736,1.169727087,0.170823485,0.554510832,-0.414311141,2.840524435,0.972172618,-0.623974383,2.698937654
1.272188067,-0.540841162,1.783920288,0.836986959,0.571897328,0.447705895,0.541990519,3.004236937,-0.570737064,1.550796151
-0.100128181,0.674609661,0.678447783,3.529281139,0.131189525,0.848364353,-0.757684231,0.317112654,-0.5757581,0.556849778
1.542898655,-0.449142724,1.630830407,3.215332031,0.053114325,0.034381058,1.478818297,1.230004787,1.04328692,2.5016222
1.055982232,-0.607228398,0.829601705,0.39875865,-0.53338635,3.047050714,0.203995377,0.361053348,-0.672367334,1.359395146
-0.421653897,0.423129588,0.773569882,0.731597841,-0.886351585,2.119171143,-1.379345775,-0.529501081,-0.684511244,-1.076443195
2.50364995,-0.595385253,1.239804149,0.263890445,-0.693743885,-0.191359043,-0.437021822,0.307510793,-0.684511244,2.089260817
1.743068576,-0.499701709,1.1593014,0.748616815,-0.323843449,-0.420535535,1.539723516,1.26090312,-0.403055966,1.021540642
0.937767267,-0.222181544,2.209143639,0.105396703,-0.81643641,-1.176019192,-0.033672869,0.165083244,-0.652525008,0.801211178
1.557465672,-0.616707027,0.191278145,1.057614684,-0.258618236,-0.141139194,0.826007009,0.898608267,-0.653122902,1.4822644
3.24946475,-0.561424851,2.512127161,1.982248664,-0.258659929,-0.751799643,4.803844452,2.65570569,0.164429829,3.648417711
-0.073237434,-0.40684551,-0.525934935,2.342925072,0.773955822,2.820740223,-0.370697558,0.370919257,-0.614382982,0.391368359
1.274941921,-0.59823364,1.447262168,0.381250113,-0.189428315,-0.673009098,3.97670579,1.015063763,1.106716633,1.47350347
2.247323513,-0.538687408,1.487474561,1.300295234,-0.307956278,-0.650543571,0.799564898,2.382094622,-0.512112737,1.730252981
1.735629678,-0.383184642,2.328397989,1.281418681,0.015685227,-0.34289968,4.912088871,1.477642179,0.018441537,3.032041311
2.222132444,-0.478791505,2.150586128,0.279481232,-0.565865338,-0.876528919,1.733241439,1.235378027,-0.135492638,1.219921589
2.651341677,-0.336134046,2.414429426,2.181830168,-0.54659456,0.449190676,4.4412117,2.555641174,0.35011515,1.727595448
2.747302532,-0.616707027,1.217910171,-0.058820777,-0.641648412,-0.53676945,1.354320168,0.220343933,-0.679963231,0.549397469
2.288550615,-0.500607491,1.025470495,0.600323617,-0.941877902,0.299095809,0.269024581,0.476869851,-0.112084322,1.550313711
0.153026,-0.347925067,2.083308935,-0.261020899,-0.057060551,2.343545675,0.26571992,-0.044966668,-0.554855525,0.102549084
2.431485653,-0.589050293,0.950958192,0.895468831,-0.549021244,0.714909494,1.551546812,1.551922441,0.185735568,1.544438124
1.024361968,-0.512053967,1.185350537,-0.00316791,-0.408499092,0.51818949,0.035979126,0.364111215,-0.681683004,0.550434709
0.832148671,-0.55556345,1.250942588,0.558197558,0.185631663,-0.448744029,1.813036084,1.384531856,0.265197754,1.712119818
0.610482335,-0.283311069,0.708542883,1.317179799,0.335606724,0.643514693,1.045912981,1.564642787,0.841017783,0.186153159
2.954186916,-0.038196586,2.096944332,2.395145416,-0.392793447,-0.06952703,2.304844856,0.816287637,-0.261787146,-0.028097145
1.162616611,0.892440796,0.857549787,1.04846096,-0.276329279,-0.105829835,2.699934721,-0.150336161,-0.247788623,1.137685418
0.010168136,0.240868971,0.246970445,0.985970855,0.420873791,2.413042068,-0.409978002,-0.428188086,-0.568782806,0.545835912
0.212095723,0.133635774,-0.247868687,1.706613183,-0.083668672,1.446237326,-0.248437166,0.047535989,-0.601286769,0.569848299
1.496142387,0.024226652,1.995207429,1.607344151,0.589077771,0.925607383,1.567264199,0.595810175,-0.277620673,1.075088382
0.940872312,-0.531524777,1.511672139,0.576422215,-1.017338276,0.635232925,-0.860818684,-0.168766737,-0.639137447,0.72232455
0.947172225,-0.616707027,0.599267364,-0.157454208,-0.73924166,-1.224728942,0.572901905,-0.583061397,-0.684511244,0.450861663
1.130698323,0.330154121,1.093608737,0.114318542,-0.463232487,-0.157349393,1.731987119,1.130869985,-0.671183646,0.225636989
1.301235199,-0.606387317,0.580688953,0.686040938,-0.579727173,1.626173973,0.370353073,0.177003577,-0.278320283,0.534425616
-0.009864925,0.079601437,0.176078007,1.861948133,-0.41988498,3.209605217,-0.521725118,-0.633471131,-0.596266925,0.358122081
1.291051626,-0.616707027,1.312083602,0.885863125,-0.630616128,1.275491595,-0.135036215,-0.210467622,0.864803493,0.725048244
0.780169487,-0.255099773,0.607786417,0.431043595,-0.252031624,2.540748835,0.960582316,0.369122684,-0.459363848,0.888798535
1.493241191,-0.601445079,1.593613863,1.251147866,-0.497667402,-1.039810181,0.714274049,1.29624927,0.455628842,-0.240617603
1.974556208,-0.616707027,0.909554064,2.422327995,-0.673550427,-0.73551333,0.517518997,1.2846843,1.107864857,1.542335153
1.053392529,-0.548691332,0.72101599,1.869990468,-0.401621878,1.389629722,0.649240494,-0.5135777,0.015640985,1.260453105
0.885824263,-0.424831063,0.517698407,0.750513852,-0.371885329,0.624124944,0.549166381,-0.121618345,-0.619554639,0.728061259
1.483340025,-0.21938473,1.762183547,1.375963449,-0.399111211,0.874897599,1.512894034,1.205218554,-0.598630488,1.828263164
3.29686904,-0.615984499,0.930982947,0.863130033,-0.477486938,-0.359034479,-0.060781673,1.150799394,0.102795869,1.074157834
1.763825297,-0.613242865,1.531271458,0.801734865,-0.475926608,0.28382796,1.060927629,1.008446336,0.443119735,0.890324473
2.909529924,-0.597587705,1.353929043,0.029904276,-1.369665623,-1.269203067,-0.645522177,0.09811645,-0.684511244,1.744459867
2.210246563,-0.52711302,1.354574561,0.685357332,-0.582425356,-1.08510077,0.592221498,1.445755005,1.549733043,1.462801337
0.807650924,-0.60635072,0.239228576,2.710571766,0.844146788,0.806257129,0.420598894,-0.05936015,-0.453766286,1.939846992
0.583873272,-0.509001553,1.121456385,2.045449257,-0.452557653,0.594263732,1.15857625,0.388166368,-0.592897415,1.252286196
0.967054188,-0.472853839,0.59176445,0.421205133,-0.726919115,-0.466231495,2.104656696,0.485210896,0.63743943,0.969186962
0.545922697,-0.41188255,-0.137232631,2.294219732,0.325709879,1.063218951,1.920552731,0.083467469,-0.391778171,1.560301781
1.838658929,-0.616707027,0.972858131,2.43674016,-0.292647183,-0.157349393,0.572901905,1.526392579,0.894869447,1.542335153
1.498847842,-0.219458133,1.136393309,1.088662505,-0.689886212,-0.200495958,0.788647294,0.350647479,0.482014745,1.141102433
2.653254509,-0.337324262,2.602539063,1.557816625,-0.071830951,0.86216104,1.922384739,0.980410337,-0.100311175,2.520865679
0.515562236,-0.252993971,1.125147939,0.881953001,-0.360478669,-0.041716609,1.363769889,0.799509943,0.342459381,0.49290359
0.87856549,-0.615398824,0.546626508,0.825153828,0.420548886,1.248501897,0.490702003,-0.032799225,-0.523300767,0.981917739
1.27388823,0.085021161,2.561691284,1.10058105,-0.833942235,1.505370378,0.806656003,0.273904294,0.186241657,1.146728277
2.492978334,-0.335542232,2.252760887,0.458129495,-0.635787606,-0.856895804,1.803871274,1.571189404,0.831352413,0.764434159
1.56637001,-0.596284091,1.247393847,0.632595897,-0.373701692,-0.193737328,0.527588606,0.465672821,0.236624539,0.109087154
1.637142539,-0.616707027,1.466368318,0.274911523,-1.173575759,-0.281241655,0.240604416,0.212692454,-0.136747375,1.576985002
0.563529849,0.470921069,1.38871038,0.252638131,-0.595048428,0.420814544,1.121696234,0.741340101,0.095549688,1.002110839
1.258226156,-0.524562538,0.255550951,2.076435328,-0.75266242,0.509762824,1.643638253,1.079598546,3.08433938,0.612561405
0.901873112,0.336071998,0.887642622,0.496335179,-0.601598263,0.631055951,1.22239244,0.377778918,-0.280806482,0.976385891
1.107256293,-0.129379392,1.247050047,1.443270564,-0.549203694,0.251912713,2.133579969,3.066264391,2.548000813,1.017719269
1.039582372,-0.497211307,0.627525628,0.145201802,-0.483363658,-0.290771842,1.403645635,1.658233523,-0.684511244,0.147674605
2.597168922,-0.298598766,1.893899798,1.961137891,-0.242951766,0.179193795,1.691306114,1.322727919,3.187348127,0.121428557
0.987781525,0.994001269,1.025406361,2.754656076,-0.513061821,0.556853116,-0.309966892,0.441936791,-0.684511244,0.141729757
3.764564276,-0.380339831,1.137689829,2.930993557,0.033035532,0.692891657,1.977021694,2.256687641,0.352469176,7.128110886
1.996441007,-0.613479078,1.766231894,0.661794662,-0.74237895,-0.945754766,0.156451151,1.564917564,-0.326265693,0.143737108
1.407343149,-0.514389932,0.671537757,0.574966848,-0.515998185,1.655390143,-0.165398151,0.261017591,-0.425927967,0.356030226
0.80835408,0.687258542,0.959218979,2.66582942,-0.170175865,-0.131461456,2.465013742,0.964593053,-0.320918739,0.262614161
