ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,Phenograph3894194161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.761836281,-0.075558184,-0.616707011,-1.750323402,-0.28716393,-0.754420388,-0.020928693,-1.433950862,-1.285965855,0.207580594,2.557176843,-2.029140409,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.455703427,-0.075558184,-0.551827877,0.601271852,0.803923722,-1.108988578,-0.463436183,-0.077032882,0.929230995,-0.351948726,-0.766046861,-0.105575775,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.434582083,-0.075558184,2.734533618,1.953035453,1.626930869,-0.208414051,4.014806541,-1.218810192,-0.142997943,0.664355931,-0.743683882,1.217843001,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.390649791,-0.075558184,-0.179281778,1.979733319,0.313867252,-0.035762118,-0.586679048,-1.363306687,-0.829120866,-0.323162067,-0.766046861,-1.172539976,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.362049965,-0.075558184,-0.616115222,2.114234367,0.162496435,0.638488295,0.156511024,-1.261063719,-0.427991426,0.236265157,-0.763232473,-1.56114546,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.958625519,-0.075558184,-0.616707011,0.763084072,0.769015068,-0.146527286,-0.504247754,-0.713784858,-0.579075522,0.719103216,-0.766046861,0.201543184,-0.057690732,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.117612123,-0.075558184,0.799059244,0.284759842,0.903113508,-0.414213358,1.101007396,-0.479373458,-0.431832168,0.13119986,-0.510710078,0.389035282,0.481146333,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.765858841,0.244934011,-0.342098193,1.472940761,2.069926696,-0.161760284,0.29026139,-0.142609614,1.324378365,0.218686498,-0.646889281,0.298290109,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.701391452,-0.075558184,-0.596430478,-1.260362008,-0.500160945,-1.073999285,-0.431216521,-1.510078623,-0.862702846,1.676609866,1.707534069,-1.872508699,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.461127248,-0.075558184,0.200103888,0.807584869,0.039202464,-0.674951724,1.353337005,0.310279693,-0.278976807,-0.347933759,-0.732682739,-0.261138931,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.419554173,-0.075558184,-0.616707011,1.468746897,-0.250306523,0.291513297,0.382902147,-1.706876716,-0.597110027,1.475239693,-0.766046861,-1.720156544,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.231650681,-0.075558184,-0.190748152,0.590052726,3.948767049,-0.724638469,-0.182486958,0.084087486,0.845214751,-0.137407963,-0.766046861,0.130977339,0.369997299,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.701648589,0.03766413,-0.616707011,-1.749256278,-0.981084247,1.188368473,3.247393755,-0.852695317,-0.932195581,-0.357225174,1.897928279,-0.91160861,-0.146125298,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.778299521,-0.075558184,-0.616707011,-1.75015458,-0.787762384,1.462540609,-0.889088121,-1.497467168,-1.024934345,0.066265107,3.356405759,-2.037167201,-0.082464254,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.713428174,-0.075558184,-0.604982905,-0.801147127,1.070301324,0.990700944,-0.451885738,-0.289190623,-0.46987726,-0.335559787,0.198544996,-0.917484493,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.294864909,-0.075558184,-0.580858302,-0.596721705,2.609686502,0.648220891,-0.157349396,0.074455675,0.207983849,0.385919618,-0.261026481,-0.034237642,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.26020029,-0.075558184,-0.61522754,-1.232387322,0.230302364,-0.611794583,0.971446851,-0.06795753,-0.569458779,0.948917946,1.789574319,-0.475062012,0.946105089,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.030926351,-0.075558184,-0.19375598,0.255591587,-0.332129967,0.246677897,1.484636169,-0.882561066,-0.160291665,0.150499462,-0.582567489,-0.410998104,0.107387123,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.78304094,-0.075558184,-0.616707011,-1.750323402,-0.7500496,-1.256045957,-0.055320467,-1.792274284,-0.835110143,-0.150435595,2.069408239,-2.238585962,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.903311604,-0.075558184,-0.561209926,0.769628995,1.729442671,-0.588827953,-0.197070582,-0.0726684,0.156153275,-0.25858188,-0.766046861,0.402722039,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.49170314,-0.075558184,-0.616707011,-1.745443893,-0.843195565,2.998699206,-0.02679625,-0.943875311,-1.182015927,1.304136861,1.680655464,-1.074853897,-0.103938131,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.562789387,-0.075558184,-0.616707011,-0.378297056,0.585311406,-0.441543622,-0.95987545,-0.952194747,-0.979567924,0.555312497,1.300176416,-1.808108241,-0.146125298,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.727587566,-0.075558184,-0.616707011,-1.74987785,-0.171272083,1.911357236,0.18239642,-1.518516779,-1.263333146,0.763244035,3.108495776,-2.279697319,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.107650115,-0.075558184,-0.479855988,2.135997972,0.355208021,1.080435941,-0.818108174,-1.250778321,-0.501445628,1.828005655,-0.766046861,-1.688772777,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.444550875,-0.075558184,-0.616707011,1.850252612,1.056333503,0.795405961,1.154095619,-0.760340432,0.106691468,0.225301428,-0.766046861,-1.010352101,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.838837141,-0.075558184,-0.560695507,0.324773663,2.246133904,-0.370209691,-0.621509172,0.575242018,0.442883438,1.119961583,-0.742184017,2.227281661,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.899988655,-0.075558184,0.01647678,-0.195105414,6.255394388,0.441992783,0.05078962,2.141345999,2.090671561,1.917247185,-0.766046861,4.455356441,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.642580904,-0.075558184,0.055583481,-0.086132039,4.32548111,0.118962099,-0.459486676,-0.107771975,1.081110684,2.448981835,-0.755751646,3.115778178,0.223823704,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.369645184,-0.075558184,-0.465561104,0.197721616,1.657313326,-0.14252236,-0.016714926,-0.693420933,-0.096675473,1.930318307,-0.766046861,-0.1030693,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.188676599,-0.075558184,-0.298635498,-0.484577414,1.738533756,1.009968547,-0.037137093,-0.807284172,0.155116963,0.68506865,0.169834868,-0.985224402,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.17588353,-0.075558184,-0.549311438,0.862069144,0.491094395,0.30397761,-0.610985711,-0.556909536,-0.016145641,1.647529609,-0.766046861,-0.543591914,-0.111302163,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.439664233,-0.075558184,-0.152745057,1.013832595,1.828545738,-0.111572451,0.420814536,0.883046209,1.970256894,0.860537584,-0.764834509,1.348295382,0.114661289,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.443975957,-0.075558184,-0.511744576,0.707583196,-0.347928844,1.136223176,-0.391740179,-1.569069697,-0.698867584,1.904902236,-0.766046861,-1.381371527,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.771243374,-0.075558184,-0.616707011,-1.750323402,-0.308576328,-1.223752365,-0.239944243,-1.549054868,-1.178856606,0.481066295,2.241408769,-1.891474988,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.487903859,-0.075558184,-0.094510822,1.489402401,-0.200690783,-0.084448327,-1.358151407,-1.587031723,-0.846743161,0.590016251,-0.766046861,-1.853360042,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.337737281,-0.075558184,0.772978137,2.056731886,0.321751148,0.129048199,-0.157349396,-1.244349947,-0.083164753,2.202444242,-0.766046861,-1.716925862,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.381211112,-0.075558184,-0.616707011,1.84655806,-0.728007426,0.669879055,-0.531455469,-1.495812807,-0.56625816,0.240078415,-0.766046861,-1.403929802,0.155675204,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.797555699,-0.075558184,-0.503527516,0.079774583,1.051110967,0.950567087,2.403090871,0.49773937,0.192288506,0.460595119,0.035584818,0.150562094,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.275903984,-0.075558184,-0.359931849,1.047439384,0.572480886,0.094208159,0.352795249,-1.728746825,-0.280602928,3.022408418,-0.766046861,-0.662013215,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.526309633,-0.075558184,-0.611303727,-1.638284119,-0.837020355,1.4350301,-0.270468426,-1.68455381,-0.56443172,-0.011340569,2.383498683,-1.519854269,-0.131363317,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.525033781,-0.075558184,-0.232295435,1.382652124,-0.28716393,0.350482266,0.812790082,-0.747839783,0.883947663,0.475991872,-0.766046861,-0.938660078,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.784703684,0.230142064,-0.616707011,-1.750323402,0.537213407,-1.055513168,1.692775184,-1.055355756,-0.982978733,0.312605581,2.464871222,-1.703787756,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.887005342,-0.075558184,-0.614816889,0.238220924,0.353986781,-0.766495487,-1.126818193,-0.326070184,1.609858413,-0.189710098,-0.766046861,-0.052682483,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.896219768,-0.075558184,-0.616707011,0.447193636,2.380820905,0.280837341,-0.411741525,-0.248980538,1.028034099,0.234985709,-0.766046861,0.282693905,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2.152934087,-0.075558184,-0.575281836,-0.029986706,0.170823479,-0.633876661,-0.221589833,0.160606874,1.162609453,0.113248558,-0.766046861,0.158903749,0.742509512,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.886561996,-0.075558184,-0.606609624,-0.108020122,-0.427682794,-0.588575606,-0.677696934,-0.35337733,-0.368819985,0.742313676,0.727760234,-0.455667665,-0.146125298,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.395428953,-0.075558184,-0.616707011,1.720062715,1.461515269,1.168982887,-0.446431361,-1.079355018,-0.678279819,1.005338069,-0.766046861,-1.476060581,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.228033045,2.391527339,-0.312031535,-0.551009822,2.39629309,-0.120438376,1.073580264,-0.177447253,-0.223688698,2.919251369,1.07454057,0.145718552,-0.090146172,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.779630182,-0.075558184,-0.616707011,-1.750323402,0.462270012,-0.596204266,-0.557616733,-1.088585504,-1.132398393,0.530882768,2.660615556,-1.691660273,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.67826375,-0.075558184,-0.543522536,0.938876189,1.311628481,-0.426042767,-0.473412345,4.426075781,2.193507445,0.073775203,-0.655328815,0.569980494,-0.107226566,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.728358333,-0.057105453,-0.548880581,0.457320564,0.931985652,-0.741524866,-0.157349396,0.544820418,0.804981619,0.723084782,0.334418711,0.406451165,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.278976446,-0.075558184,1.246075016,1.588541176,2.718717861,0.749176255,0.596777471,-0.088081136,-0.434023896,6.091002742,-0.706516425,-0.371698029,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.190582448,-0.075558184,1.665997998,2.203772306,0.347326156,0.914122202,-0.231836773,0.094842024,0.705015864,2.611128189,-0.766046861,-0.864560995,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.538755364,-0.024048252,-0.61479508,0.348101356,1.050287414,-0.518222408,-0.290771841,0.80551013,0.265114895,0.497239835,-0.351826594,0.175972058,-0.119814485,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.113624241,-0.056917925,-0.575029244,0.55791383,3.715910056,-0.396882266,1.915579821,-0.128164739,-0.018718146,2.26992247,1.133631105,0.566220646,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.049351272,-0.075558184,-0.61535619,0.545111741,0.551876245,-0.756677919,-0.785788451,-0.291553143,0.460201177,0.395579668,-0.745132691,-0.154633666,-0.124255696,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.291607679,-0.075558184,-0.48897939,1.494666193,0.961892641,-0.035474213,-0.735513327,-1.75933412,-0.360885117,0.908520546,-0.766046861,-0.892144749,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.459113753,-0.075558184,1.237069543,1.432239461,0.670446108,0.575171763,-0.992475074,-1.839331661,-0.233927236,1.734475604,-0.766046861,-1.592843748,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.196702439,-0.075558184,-0.596651966,1.891121681,-0.073039947,-0.706026024,-0.570323632,-1.119353789,-0.73269034,1.798329559,-0.766046861,-0.800386547,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.688487603,-0.075558184,-0.616707011,0.034891497,1.167619605,-0.786920765,0.440248617,0.331357928,-0.604665586,0.535856793,-0.57185405,0.60984379,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.362141221,-0.075558184,-0.616707011,0.955960928,-0.668232036,-0.344286088,0.812790082,-1.48002067,-1.091430889,1.290393342,-0.766046861,-1.954079813,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.15491875,0.075033071,-0.003900121,1.335030937,2.426303793,-0.639871768,0.117776889,-1.114940131,0.002039308,-0.541830685,0.009482172,1.190219918,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.281138549,-0.075558184,-0.548815753,1.751576209,-1.244773968,0.076247983,-0.863994201,-1.839331661,-0.995674521,0.60086058,-0.766046861,-2.235151163,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
