ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,Phenograph3894194161,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.523721189,-0.075558184,-0.60095977,0.568971155,-1.149526275,1.87749323,0.531695289,-1.179625909,-0.33653703,2.310887905,-0.766046861,-1.082517308,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.09179883,-0.075558184,-0.584002926,-0.746630435,0.18616277,3.062541203,0.025228688,-0.61200096,-0.154578561,-0.115030424,-0.766046861,-0.648590382,-0.130241061,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.333595656,-0.075558184,-0.558237103,-0.512518339,-0.513555434,-0.171396508,-0.590972344,-0.074385904,0.809507847,-0.390793419,-0.766046861,-0.293631021,-0.010943823,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.440587945,-0.075558184,-0.616707011,-1.422990185,-0.28716393,-0.056061972,0.400704486,-0.304074497,-0.90349206,0.44824566,1.545789806,-0.28944206,-0.146125298,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.225537953,-0.075558184,1.315212486,-0.937894043,-0.597838364,-0.230652751,-0.176271124,0.468379233,-0.181066591,-0.187526942,-0.353477965,0.542589534,0.78561516,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.62609637,-0.075558184,-0.134448939,-0.09853606,-0.63689977,2.095971026,-0.388614968,-0.743365344,-0.221231448,2.346893084,-0.766046861,-0.757844108,-0.084088528,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.294541336,-0.075558184,-0.425513898,-0.759622233,-0.138924249,1.372716544,1.386538904,0.074455675,-0.422968916,-0.197336644,-0.636368495,0.000412308,4.108930124,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.471596176,-0.075558184,-0.083756209,-0.474546309,-0.870857674,0.28109163,-0.557616733,0.240604415,-0.846743161,0.289038305,-0.766046861,-1.489535562,-0.146125298,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.050409549,-0.075558184,-0.609701283,-0.834790169,-0.171442512,0.758802181,0.114727748,-0.648780016,0.131076671,-0.212338321,-0.503998313,-0.669741513,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1.085740926,-0.075558184,2.345666389,-0.040352287,-0.993773076,0.398427686,-0.424956701,0.376371671,1.204324185,-0.684511247,-0.766046861,-0.63021679,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.555656396,-0.075558184,-0.584036641,0.398794849,-0.727552948,2.312648344,-0.532857928,-1.028634927,-0.627234898,2.853163729,-0.766046861,-0.524337972,-0.115011844,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.24505134,-0.075558184,1.509125488,-0.101234964,-0.509692097,0.622537085,-0.494776127,0.749257724,1.671957538,-0.673812788,-0.766046861,-0.442350199,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.170531265,-0.075558184,1.604809886,-0.052015074,-1.404663063,-0.226507668,-0.249718781,0.202262398,-0.425866518,-0.682656426,-0.766046861,-1.191012912,-0.113980866,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.420121586,-0.075558184,-0.616707011,0.442501341,-0.822473889,3.124886539,-0.475929521,-1.214044756,-0.78710086,0.179725721,-0.766046861,-1.243685913,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.185829963,-0.075558184,-0.095765903,0.494864465,0.693227643,0.198047989,-0.07371562,0.716061501,1.606962035,0.443361458,-0.643299398,0.226109156,0.265765953,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.424085982,-0.075558184,0.190810155,-0.32239915,-0.960664037,-0.528067226,-1.066620424,-0.73945357,-0.775595552,3.77225299,-0.766046861,-1.174327863,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.546792713,-0.075558184,-0.548240403,0.296152956,-0.557792854,0.661259071,-0.157349396,-0.859361779,-0.281536442,0.84155682,-0.766046861,-1.695029018,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.075975095,-0.075558184,1.304577235,0.621003178,-0.296416201,0.666658127,-0.078833306,0.400599498,0.767629379,-0.589513516,-0.765641497,-0.022758955,0.031477466,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.167568346,-0.075558184,-0.002233591,-0.160458577,-0.447043171,-0.553314244,0.544156174,-0.133784079,-0.541165308,-0.583605413,-0.766046861,0.548959524,-0.146125298,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.186709359,-0.075558184,0.939374175,0.374319055,-0.138072297,0.217957892,-0.051531594,1.036972513,1.778708771,-0.574994532,-0.766046861,0.526135695,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.781728247,-0.075558184,-0.616707011,-1.696300268,-1.162818326,4.487059616,2.928220216,-1.123564186,-0.988992527,-0.000545039,2.041202054,-1.640171663,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.168001857,-0.075558184,1.287246515,-0.393505755,-0.857155943,0.197821046,-0.523791324,0.514398817,0.804981619,-0.398797793,-0.719361704,-0.181987959,-0.137623875,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.562390301,-0.075558184,-0.361718268,0.893305971,0.087553041,1.596348207,-0.141723344,-0.985303855,-0.281965353,-0.092074743,-0.766046861,-1.494998392,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.340777603,-0.075558184,2.593853595,1.665768035,-0.120623054,0.096362351,-0.766104011,1.996740919,2.423119841,-0.437309169,-0.766046861,0.795650061,-0.131221569,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.553169213,-0.075558184,-0.516178403,-0.107882483,0.070845915,3.302632156,1.731810456,-1.28648241,-0.501185705,-0.280914529,-0.766046861,-0.995166842,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.49683872,-0.075558184,-0.591709061,-0.694202176,0.849908259,0.664570629,1.377775525,-0.330412518,0.293604648,1.474227128,-0.766046861,-0.926374298,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.211461881,-0.075558184,-0.616707011,-0.590813396,0.58652849,1.008120053,-0.346076482,0.74421588,-0.285565545,0.530600175,-0.676730126,-0.267990158,0.038395216,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.311909033,-0.075558184,-0.445296569,0.135392099,0.140269877,0.782683274,-0.62559623,-0.588875796,-0.29957846,1.952016075,-0.712750047,-0.418351447,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.038289729,-0.075558184,1.753473212,0.033523267,-0.709081754,-0.299555946,-0.607693023,1.756444718,1.908527799,-0.475457921,-0.766046861,0.183371173,-0.132160236,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.767205281,-0.075558184,-0.616707011,-1.750323402,-1.304252852,0.142822168,-0.239944243,-1.405059294,-1.235987653,0.411549595,1.93084099,-1.388473206,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.149447919,-0.075558184,-0.583854271,2.154902992,0.073209808,0.104367091,-0.597196597,2.669237909,1.758218075,0.676800482,-0.707133225,-1.216232005,-0.146125298,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.043915839,-0.075558184,-0.537020574,0.222029563,-0.454888045,0.032471389,-0.671843409,0.03727141,0.45351699,1.418670211,-0.297603631,-1.117310162,0.088667988,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.084210611,-0.075558184,0.70389898,-0.395895122,-0.364691579,-0.5351896,-0.456399705,3.095689082,3.130456605,-0.260381438,-0.671166382,-0.09278411,1.442663549,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.382240429,-0.075558184,-0.404846833,0.325193964,0.194615033,3.288993545,-0.239944243,-0.74679381,-0.11785146,0.532883957,-0.748410026,-0.94553134,9.793171218,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.483549991,-0.075558184,-0.449730182,-1.54047809,-0.766659581,1.708060797,0.508498165,-0.527144501,-0.335313032,-0.306528217,1.363498268,-1.178014443,-0.146125298,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.055943398,-0.075558184,1.128750251,-0.165807086,-0.096233619,0.53881782,-0.316670132,0.783395359,0.835313356,-0.524169969,-0.753345531,0.265061064,0.019158859,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.122069363,-0.075558184,0.088534857,0.522123849,-0.743113252,0.145085723,0.291435194,1.00086077,0.645455847,-0.569480182,-0.766046861,0.215662001,-0.137683326,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.533524085,-0.075558184,-0.575019652,-0.175856766,-0.628678132,3.810795343,-1.101439866,-0.442918882,0.338990289,1.57209572,-0.766046861,-0.586882422,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.482295397,-0.075558184,-0.394457662,0.918705265,-0.965223211,1.642545072,-0.203235422,-1.096497348,0.156014826,0.343312344,-0.766046861,-1.234152594,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.473354848,-0.075558184,-0.385974881,0.373580231,0.17572174,1.680847896,-0.106334931,-0.744071205,-0.532651662,0.71422696,-0.766046861,-1.635778735,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.016135401,-0.075558184,-0.54133922,0.592074443,0.144447241,0.944128245,0.178651632,0.048359014,0.097426186,0.886955128,-0.600498926,-0.572672475,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.462898746,-0.075558184,-0.183176628,0.303054373,-0.90977059,0.028074408,1.950725246,0.307063911,-0.96539995,-0.391025456,-0.605107133,-0.373807157,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.199319465,-0.075558184,0.297605767,-0.729685351,-0.253937795,0.241852258,0.876510245,0.783247836,0.164145134,-0.573993372,-0.765755718,-0.356840629,-0.143151894,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.311734949,-0.075558184,-0.568134535,0.714653297,-0.508827491,2.365184228,-0.181778858,-1.310897198,0.201484651,0.920025237,-0.757028926,-0.859248083,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.667989774,-0.075558184,-0.616707011,-1.545616386,-0.516829171,0.289670455,0.122407345,-0.734849477,-0.997722229,-0.077082775,1.159327808,-0.532377253,-0.146125298,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.597039889,-0.075558184,-0.366685248,-0.137045569,-0.899127741,1.633711723,-1.276045286,-1.126927521,-0.446149729,-0.440734678,-0.755438781,-0.593967611,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.684828187,-0.075558184,0.22919505,-0.525799026,-1.231450698,1.099562081,-0.411741525,-1.055355756,-0.343111014,-0.085942612,-0.605945677,-1.483067571,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.004973487,-0.075558184,0.752683406,-0.861335117,-0.159096104,-0.517020707,-0.881883942,0.705400257,1.054936313,-0.5289125,-0.766046861,0.01181609,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.00634123,-0.075558184,0.351572148,-0.725243374,-0.495615755,-0.023696912,-0.42154351,0.283517003,0.682523691,-0.677097225,-0.766046861,-0.332204269,-0.117144455,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.088400753,-0.075558184,-0.158505854,0.274957904,0.279603309,0.956325677,0.308849567,1.239438492,1.112271395,-0.527965709,-0.33772887,-0.522981267,0.39096875,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.066808217,-0.075558184,1.533429781,-0.299049871,-0.379559896,-0.102373355,-0.656312788,1.867951661,0.156511726,-0.5311527,-0.763887878,-0.038667773,0.074368219,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.180788717,-0.075558184,-0.268028766,-0.839662341,-0.734693204,-0.258157012,-1.168451247,-1.12087033,-0.530262574,1.393864843,-0.632530133,-1.043520086,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.527653836,-0.075558184,-0.616707011,-1.291717639,-0.155427495,0.117964458,-0.319958001,-0.619994136,-0.690182121,2.791415348,0.611002686,-1.113394107,-0.123726042,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.089092564,-0.075558184,1.493262127,-0.149560241,-0.690985132,-0.05676666,-0.00579186,-0.032008566,0.573426278,-0.684511247,-0.766046861,-0.452223695,-0.143195196,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.551099123,-0.075558184,-0.616707011,-0.590944104,-0.79228901,1.610842116,3.579066847,-0.853635083,-0.775595552,0.261604249,1.206889122,-1.285451933,-0.130171086,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.188147859,-0.075558184,1.696963194,-0.118367224,-0.052813251,0.064822019,0.029094348,2.302039431,0.502800662,-0.308032498,-0.730046523,-0.052409114,-0.144159171,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.558570484,-0.075558184,-0.490130089,-0.439628793,-0.092866241,1.890840912,-0.350070706,-0.906027012,-0.509002645,1.194619436,-0.522341658,-0.892144749,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.645748003,-0.075558184,0.723610314,0.165225862,0.238140235,2.110247037,-0.65986571,-0.708151473,-0.607088484,2.855674796,-0.766046861,-0.698415665,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.29117387,-0.075558184,-0.163139708,-0.222802608,-0.148379867,-0.189793685,-0.499965059,0.293936109,0.422021815,-0.661291627,-0.764283525,0.626036414,-0.043662165,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.664986107,-0.075558184,-0.616707011,-1.707613348,-1.186484661,1.437656313,-0.667494041,-1.512753463,-0.996421332,5.427790328,1.495364024,-1.441025631,1.980680589,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.212962051,-0.075558184,-0.616707011,-0.164274171,1.74267942,1.086450601,-0.768283752,-0.730054012,-0.107740355,1.559237305,-0.766046861,-0.519336949,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.052153921,-0.075558184,0.226736704,-0.511662762,0.170920986,-0.376798407,0.36665398,0.346830659,-0.508804428,-0.568102413,-0.341443287,0.384401924,2.907219354,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.657237092,-0.075558184,0.709875579,0.148946522,-0.318979522,1.039039779,-0.026444355,-1.16539011,-0.712414721,0.304888657,-0.766046861,-1.289317688,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.050249669,-0.075558184,-0.616707011,-1.695469143,-0.684940407,4.349074555,2.644521963,-1.088585504,-0.912663599,0.047480897,2.328178534,-1.149966047,6.054714237,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.155456872,-0.075558184,1.757473297,-0.162043256,-0.310583741,-0.665107223,0.023326833,0.578094043,1.880714966,-0.581888819,-0.766046861,-0.10750785,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.051035582,-0.075558184,2.435529785,-0.494643516,-0.788291446,-0.109838897,0.783037721,0.73504705,-0.221690332,-0.684511247,-0.766046861,0.963722679,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.241237338,-0.075558184,1.704372867,-0.266420029,-0.552293863,-0.847734139,-0.484611998,0.607385595,-0.275847291,0.702634177,-0.764560015,-0.426664675,-0.146125298,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.342129549,-0.075558184,-0.437666003,-0.195189654,-0.401484362,-0.413622849,0.46001209,0.643303903,-0.452337828,-0.534989263,-0.727480198,0.397418521,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.724271535,-0.075558184,-0.590994833,-1.543172625,-1.095666558,0.617616999,2.961318115,-0.9830033,-0.984104468,-0.214865427,1.573971667,-1.226673869,-0.146125298,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.315802205,-0.075558184,-0.449024247,-0.167884992,-0.023607017,0.002940589,-0.746578665,0.364619742,0.200098629,-0.308374828,-0.665752287,-0.288392542,1.080570999,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.47669467,-0.075558184,-0.615421402,0.278860034,-0.829857475,1.343009865,-0.9348802,-0.757433877,-0.234365022,1.33339956,-0.762378451,-1.441025631,-0.135718384,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.737288658,-0.075558184,-0.602675903,-1.666535264,-1.171979488,0.401017446,-0.817575304,-0.804524755,-0.88714601,1.449072232,1.651167935,-1.563082876,3.282717819,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.659069823,-0.075558184,0.33510218,-0.234712502,-0.24956691,-0.417372998,-0.80125772,0.825736934,2.434948215,-0.201958063,-0.41756155,-0.139694013,-0.015917055,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.766011222,-0.075558184,-0.616707011,-1.666848946,-0.867370853,-0.165759178,3.703293629,-0.456148365,-1.053010338,0.868006589,1.014644026,-1.405425602,3.799186097,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.781968201,-0.075558184,-0.616707011,-1.626767266,-0.613530324,4.008420026,9.578185188,-0.386473087,-0.94243412,1.033406256,1.872101977,-1.710568714,0.33821583,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.75233381,-0.075558184,-0.411251509,-1.600975576,-1.139342849,3.947770129,2.975926103,-0.595498921,-1.108298448,-0.662482034,1.623777579,-1.151139675,-0.146125298,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.356843731,-0.075558184,-0.616707011,-0.322684734,0.079299363,2.271628576,0.217056322,-0.606241805,0.130447474,1.719048219,-0.766046861,-1.035422775,0.301922143,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.438744542,-0.075558184,-0.003586905,-0.166386644,0.347738579,-0.015944565,-0.117012377,2.142207102,0.894563827,-0.279550934,-0.766046861,0.021363441,-0.04686201,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.580312564,-0.075558184,0.39989567,-0.651392344,-0.195663274,-0.085889789,0.447705881,1.847996875,0.772140156,-0.075025148,-0.737068477,0.340868217,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.032034847,0.236992489,0.900591534,-0.888354283,-0.93373439,-0.604888307,-0.939571185,0.791175729,-0.207788849,-0.551047212,-0.766046861,-0.455925275,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.781728247,-0.075558184,-0.616707011,-1.711004309,-1.385958056,0.611810291,-1.005033355,-1.302205312,-1.053426038,-0.255222621,1.561008113,-1.588014369,-0.146125298,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.167378793,-0.075558184,-0.355987735,-0.397542498,0.921794517,-0.023891501,-0.143428916,-0.504798037,-0.229545865,0.594937207,-0.570747268,-0.591751452,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.383121844,-0.075558184,0.359693659,-0.338195094,0.218072436,-0.494881661,0.057025995,1.769546189,2.372988799,-0.296579601,-0.764054654,0.752004774,0.891525865,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.012095846,-0.075558184,-0.284914812,-0.332430183,-0.881054979,-0.718934531,-0.635152796,-0.501108639,-0.353459279,-0.684511247,-0.766046861,0.367571029,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.289429015,-0.075558184,0.229582286,-0.087937609,-0.494887469,-0.878547605,-0.195055739,0.451902269,-0.042800427,-0.587892028,-0.765190308,0.467998325,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.465997205,-0.075558184,-0.569326967,-1.492903168,-0.669375241,0.186210172,-0.590972344,-0.58017036,-0.857290431,0.460643099,1.663002665,-1.133593946,-0.146125298,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.120948252,-0.075558184,-0.590629115,0.224449962,0.146243651,0.387683515,0.448677858,-0.245163788,0.707549579,0.847384205,-0.744289038,-0.885109619,0.129010099,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.183191942,-0.075558184,-0.155469666,-0.658693519,0.557835415,-0.193992982,-0.16899028,-0.121800554,0.446447716,-0.374051792,-0.765385763,-0.861185453,-0.140048778,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.26694418,-0.075558184,-0.08288715,-0.426388274,-0.497942226,-0.816033927,0.000331676,0.608774918,0.195998315,-0.572305072,-0.764647662,0.047760678,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.394567165,-0.075558184,-0.38217485,-0.198410049,0.199511161,-0.69293862,0.836810535,-0.022802124,-0.06052135,-0.66717238,-0.585857349,0.825778354,-0.146125298,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.227979776,-0.075558184,-0.540520712,-0.789181379,-0.013457621,-0.47934204,-0.805898501,0.484770824,-0.128496996,-0.619092492,-0.766046861,-0.618465937,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.167725383,-0.075558184,-0.611960376,-1.11044939,-0.896079008,-0.777738119,0.854437484,-0.089385443,-0.630670614,-0.365137812,-0.075974418,-1.235195301,-0.137741951,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.153204196,-0.075558184,0.372256641,-0.144729818,-0.828923407,-0.912380052,-0.805171632,-0.045651848,-0.407538314,-0.639191025,-0.766046861,1.552563102,-0.146125298,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.705235533,-0.075558184,-0.464514522,-0.328340556,-0.482668437,-0.455746632,-1.037164074,0.710155202,0.721016824,-0.075104386,-0.766046861,0.473710545,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.183952231,-0.075558184,-0.615958363,0.931176699,0.06497973,2.412788917,1.3263725,0.344697601,-0.366238763,2.371636366,-0.766046861,-0.916767706,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.597251163,-0.075558184,-0.616707011,0.493172062,-0.61849262,0.809409791,-0.796372688,-1.191772616,-0.790537314,1.195806605,-0.766046861,-1.308261611,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.592451742,-0.075558184,-0.282610142,0.361315107,-0.787642077,1.839001589,0.151532705,-0.957714921,-0.360015543,1.395644093,-0.567352956,-1.266090847,0.061620938,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.193694205,-0.075558184,-0.423362023,0.085171772,1.163931273,0.206451321,-0.371569498,-0.456425956,-0.333824374,0.357219762,-0.766046861,-0.905870261,-0.146125298,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.027785612,-0.075558184,-0.616707011,-1.109969184,0.986873772,2.022050724,1.500053874,-0.623369032,-0.221231448,-0.3625878,-0.198885022,-0.845431483,-0.146125298,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.554700653,-0.075558184,-0.591214596,-0.676509719,-0.898240837,-0.564418183,-0.717723668,-0.27999497,0.493639081,-0.076412361,-0.723311453,-0.794226556,-0.113623705,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.655160042,-0.075558184,-0.616707011,-1.725022115,-0.976341877,-0.508257445,-0.044040887,-0.790519674,-0.974940194,-0.582123224,2.581293568,-0.737509752,12.19888014,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.199574764,-0.075558184,0.440869461,-0.625354242,-0.778514661,0.149526716,-1.15669235,-0.231434058,0.444162372,-0.660786375,-0.766046861,-0.593226247,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
-0.295597962,-0.075558184,-0.474350418,-1.234446752,-0.314806985,-0.315444567,-0.128915104,1.887111189,-0.442575229,-0.583938209,1.474425597,0.011488932,8.787911679,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
0.89379128,-0.075558184,-0.586808088,-0.724923628,-0.13665,-0.678342697,0.0240828,0.285791311,0.740036255,-0.677203937,-0.169172746,0.266158581,-0.146125298,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
