CD107a,CD3,CD45,CD68,CD86,FerritinHC,HLADR,Mac2,MerTK,PLP,S100B,TIM3,Vimentin,Type
2.327306364,-0.086755992,0.471781408,1.117681118,-0.101745976,0.052843243,1.23601607,-0.49437395,-0.022462993,0.068753569,-0.275959466,-0.201346915,1.789447025,11
1.878544986,-0.086755992,2.009926279,-0.184465303,0.906351068,-0.904950212,0.462304494,-0.564410471,-0.181420008,-0.383550571,-0.275959466,0.775032923,-0.076812388,3
2.190728872,-0.086755992,-0.021023036,1.591132549,-0.578029384,-0.977137231,0.520697821,1.649981006,2.166389539,3.536598608,-0.275959466,-0.486147233,-0.076812388,7
1.438734887,-0.086755992,1.878156192,0.153111907,1.699099177,-0.765034859,1.368113168,-0.024127333,0.017620357,-0.244124515,-0.275959466,1.215239879,-0.076812388,6
-1.157269601,-0.086755992,-1.642669495,-2.684185542,-0.471156034,-1.036378241,0.486111004,-0.262591191,-0.526042262,0.729297487,3.594232211,-0.102462489,-0.076812388,10
0.633173551,0.478459504,1.185235021,1.1284436,0.409246344,-0.502714963,1.652629996,1.49526108,0.573484108,-0.434931179,-0.275959466,0.50737583,-0.076812388,4
-0.922226887,-0.086755992,-1.604242215,-2.625602294,-0.788184499,-0.020686338,-0.074059045,-0.295086474,-0.585527661,-0.315887024,3.318799616,-0.134419469,0.064501203,10
2.522767889,-0.086755992,1.150822706,0.159879723,0.939472958,-1.099854901,0.43387881,-0.398452998,0.205345604,1.378301485,-0.275959466,0.267030152,-0.076812388,3
0.941785514,-0.086755992,-0.312525811,1.707348609,-0.537703277,-0.99297665,0.456200261,-0.74092453,-0.608928332,3.824376335,-0.275959466,-0.616721164,-0.076812388,7
1.226016707,-0.086755992,-0.02903672,-0.123193184,-0.288401134,-0.253794072,0.035187696,0.028273447,0.322539359,1.750660332,-0.275959466,0.293075216,-0.076812388,7
0.689742432,-0.086755992,0.368526164,0.087045352,-0.094980224,-0.476990615,0.938434695,1.281824489,-0.128577929,-0.304913005,-0.275959466,-0.022690179,-0.076812388,4
2.631224562,-0.086755992,-0.233893502,0.745777577,-0.892012339,-0.789030158,-0.046501309,-0.48294319,0.880692264,1.680743913,-0.275959466,-0.174544331,-0.076812388,7
1.243525976,-0.086755992,2.467620652,0.148236449,0.651886141,0.272060316,-0.450012099,0.647004113,1.070214096,-0.353999596,-0.275959466,1.015286777,-0.076812388,3
0.933911262,-0.086755992,1.343993551,-0.085665469,0.590175927,-0.168127332,1.977792084,1.930179918,0.352996648,-0.449475279,-0.275959466,0.25051377,-0.076812388,4
1.244340434,-0.086755992,0.198482947,0.542633886,-0.242657379,-0.737554291,0.171336038,0.192476492,0.852078022,-0.346223451,-0.275959466,0.127908781,-0.076812388,3
2.075446637,-0.086755992,0.985397308,1.765569512,0.082862399,-0.425207838,-0.660002408,3.150076662,2.207632741,8.060208018,-0.275959466,0.494880167,-0.076812388,3
0.104498909,-0.086755992,0.477027859,-0.902476595,0.206095738,-0.572969714,3.18021439,-0.684014388,-0.426197537,-0.587549656,-0.275959466,-0.434016153,-0.076812388,1
0.728142317,-0.086755992,-1.640808678,-2.469892569,-0.433267823,-0.238338829,0.152819864,-0.131107153,-0.577505852,-0.464197657,4.900084086,0.374509449,0.713675233,11
4.942753139,-0.086755992,0.447667406,0.401686758,1.25642417,-0.691234447,0.738767191,0.081797659,1.751947893,1.409445602,-0.275959466,0.912275608,-0.076812388,3
2.532330819,-0.086755992,1.777579298,-0.298412156,2.793276107,-1.183290636,-0.971151323,0.36864696,1.433611857,0.844303184,-0.275959466,1.17177287,-0.076812388,3
1.057323031,-0.086755992,0.650357528,1.151297265,0.798099036,-0.961076061,0.26391691,-0.176433559,0.902608438,-0.490663644,-0.275959466,0.060405978,-0.076812388,3
1.222043546,-0.086755992,3.272080724,0.309697755,-0.527988351,-0.793283159,-0.430439632,-0.633443605,-0.381300915,4.601689931,-0.275959466,2.096261811,-0.076812388,7
1.365781278,-0.086755992,-1.731570827,0.390912077,-1.26632272,-0.77470946,-1.252985075,-0.429719707,0.871474615,1.642530938,-0.275959466,-0.139450932,-0.076812388,7
2.49783866,-0.086755992,-1.351716551,1.104526973,0.459811437,-0.231440027,0.700369594,-0.583675532,-0.495600629,4.026025904,-0.275959466,-0.163953645,-0.076812388,7
-0.237812116,-0.086755992,-0.424617038,-0.102956038,-0.14910624,-0.770512014,-0.612040574,-0.57667754,-0.584186222,-0.369360164,-0.275959466,0.218501742,-0.076812388,2
0.672812219,-0.086755992,0.809044213,0.004362157,1.176981146,0.28713943,-0.430439632,0.248735622,1.070133144,-0.604209341,-0.275959466,0.409409835,-0.076812388,6
3.313051007,-0.086755992,0.829305615,1.016242143,0.71624179,-1.186214625,0.37707131,0.691941023,1.593654058,1.120977607,-0.275959466,0.199720275,-0.076812388,3
0.949348029,-0.086755992,-0.799452837,0.558476487,-0.584602919,-1.195901451,0.426731548,-0.257424317,1.395893602,1.303140091,-0.275959466,-0.515918399,-0.076812388,7
0.985049331,-0.086755992,1.774165761,-0.288643818,0.110402055,-0.849400999,0.374253019,1.073647477,1.977300085,-0.286138794,-0.275959466,0.237298344,-0.076812388,3
1.343941498,-0.086755992,1.233083915,-0.062481747,0.346354981,-0.816264175,0.242552094,0.228420863,0.725908532,0.009000965,-0.275959466,0.570488538,-0.076812388,3
0.633705782,-0.086755992,-0.479674087,-2.24765171,-0.474206356,-0.409905164,0.720544603,0.165498588,-0.487471828,-0.231898735,5.739568724,0.559264598,0.997934357,11
0.819129855,-0.086755992,-0.757334039,0.161148931,-0.19768087,6.637980093,2.59268193,-0.037832152,0.182819205,-0.078558512,-0.275959466,-0.139450932,2.185035438,11
0.654558737,-0.086755992,0.329139339,0.023744133,0.858928733,-0.374758326,0.154348722,-0.547148506,-0.474549163,-0.492984189,-0.275959466,1.109552129,-0.076812388,3
1.124538766,-0.086755992,2.386898733,0.563011715,1.010159919,-0.201946033,1.180053005,-0.146857059,-0.148706612,-0.059946492,-0.275959466,1.169925703,-0.076812388,6
2.594285045,-0.086755992,2.553202711,2.022430602,-0.345079746,-0.364698597,0.330958232,1.998562241,1.94537464,1.879101137,-0.275959466,0.172729058,-0.076812388,3
0.165342365,-0.086755992,-0.17112103,-0.707442201,0.843204049,1.191194334,-1.283506242,-0.262591191,0.056752261,0.955465198,0.065671243,0.376171372,-0.076812388,5
1.533700914,-0.086755992,-0.414575622,1.068334556,-0.903517522,-1.038145626,0.53182793,-0.576856042,-0.565465421,1.466331454,-0.275959466,-0.381253771,-0.076812388,7
-1.063687675,-0.086755992,-1.663722079,-2.419189321,-0.579654093,-0.21177472,0.592158185,-0.288131991,-0.561131073,-0.465035413,2.065643145,-0.711632858,-0.076812388,10
0.481414901,-0.086755992,0.876501127,-0.691599773,0.783961644,-0.750464511,-0.934107214,0.565998101,0.985460657,-0.538549905,-0.275959466,0.180213272,-0.076812388,3
1.41517796,-0.086755992,0.771009434,-0.009589208,1.461142729,-0.950844786,0.611095182,0.066118903,0.915340315,1.401913486,-0.275959466,1.020166585,-0.076812388,3
2.109785734,-0.086755992,-0.56465341,2.020445186,-0.49115259,-0.696881817,0.865692581,-0.184549858,0.542095269,2.190566871,-0.275959466,0.1961297,12.6126656,11
0.844396082,-0.086755992,-0.184374352,-0.468811883,0.045906611,-0.978409043,1.505589787,-0.649308949,-0.24743882,0.002028378,-0.275959466,0.293075216,-0.076812388,3
1.911603729,-0.086755992,2.222199212,0.211170633,0.222346809,-0.782610535,-0.373257329,1.720576797,0.981601264,1.318508095,-0.275959466,-0.311408589,-0.076812388,3
0.705044843,-0.086755992,0.848901195,0.656785479,-0.105050181,-0.855241854,1.807649131,-0.278272054,-0.528660322,0.895149375,-0.275959466,0.117220559,-0.076812388,3
2.550109069,-0.086755992,0.470360613,0.240699574,1.623084277,-1.26154549,0.738767191,0.20142747,1.604093829,1.233615017,-0.275959466,-0.138488694,-0.076812388,3
1.243479198,-0.086755992,0.33467773,0.039274934,0.242840771,-0.515698097,-0.243681666,0.245054224,0.363479271,3.44325636,-0.275959466,0.112555979,-0.038895271,7
2.1496394,-0.086755992,0.134052379,2.553874535,0.153999448,-0.600935198,0.319465434,0.501589541,1.268750437,2.00235303,-0.275959466,0.269808292,-0.076812388,7
1.248516334,-0.086755992,0.836295593,0.24649846,1.20669739,-0.389408613,0.280254711,-0.566676949,-0.402744078,-0.189923512,-0.275959466,0.304480571,-0.076812388,3
-0.33821851,-0.086755992,-1.748707713,0.512327236,-1.078439719,-0.760929166,0.206272216,-0.690905585,-0.613129823,2.234307751,0.137226574,-0.573946945,-0.076812388,7
2.316143783,-0.086755992,-1.031299707,2.62777831,-0.514694242,-0.782441598,-1.09556011,0.108064066,0.855630983,2.312030932,-0.275959466,-0.513103285,-0.076812388,7
1.008908781,-0.086755992,2.009624721,0.790652072,-0.28581628,-0.510984364,-0.219985175,3.001049077,2.242281066,1.686922401,-0.275959466,-0.012752906,-0.076812388,3
2.080317341,-0.086755992,1.312729865,-0.235360307,0.467678591,-0.524034083,0.645005618,-0.027378244,0.73174882,1.480364434,-0.275959466,0.225438809,-0.076812388,7
1.329951214,-0.086755992,0.406102178,0.640299122,0.397358342,-0.24583127,-0.398392407,0.001068451,0.591064029,-0.275660541,-0.275959466,0.3378193,-0.076812388,3
2.079387406,-0.086755992,0.758407864,0.023113691,-0.069060724,-0.528538123,0.432127228,1.665271549,1.313463961,-0.035988598,-0.275959466,-0.042820515,-0.076812388,3
-0.153888234,-0.086755992,-1.265857077,0.360011251,-0.596397621,-0.76736393,0.6342404,0.13385878,-0.22628472,-0.481599754,-0.275959466,0.35770556,-0.076812388,2
-0.083948857,-0.086755992,0.426454616,0.652069158,0.54883449,0.789943748,0.804784112,1.407329035,0.855630983,0.057979288,-0.275959466,0.180822513,-0.076812388,6
4.070483611,-0.086755992,1.364510956,0.556122925,1.412951584,-0.621613142,1.243325086,0.798113746,-0.140347484,-0.320590066,-0.275959466,1.93604659,-0.076812388,3
3.425614898,-0.086755992,1.615850944,-0.486101993,0.262722141,-1.208050131,0.855629442,1.139709768,2.391859379,1.255427558,-0.275959466,0.36894562,0.135670005,3
1.465721832,-0.086755992,-0.258495132,0.744276926,-0.015383142,-0.699155433,0.672361936,-0.130379992,0.873124089,1.602552031,-0.275959466,-0.630758524,-0.076812388,7
0.281404802,-0.086755992,-1.570563924,0.020919822,-0.659139851,-1.020260049,10.17719186,-0.733720714,-0.571815166,0.281222945,-0.275959466,-0.82552689,-0.076812388,1
1.995883179,-0.086755992,1.378921007,-0.23157213,1.335702031,-1.073011734,1.472472622,-0.046944005,-0.114420474,-0.065732524,-0.275959466,1.094840834,-0.076812388,3
-0.054008492,-0.086755992,-0.464794134,0.258493796,-0.14910624,-0.661820256,0.073882488,-0.542554204,-0.594603952,1.614720017,0.124849991,-0.145730803,-0.076812388,7
1.5122124,-0.086755992,-0.359069132,-0.126514937,0.206095738,-1.111816839,3.874570932,-0.37497071,-0.2754253,-0.155969366,-0.275959466,0.244602458,-0.076812388,3
1.407641034,-0.086755992,0.490430277,0.592913637,-0.38966631,-0.579628163,0.964886373,-0.298267229,-0.308292052,-0.44856526,-0.275959466,1.170201312,-0.076812388,3
1.084185666,-0.086755992,1.725236871,-1.170070077,1.321554583,-0.528993183,0.950964437,0.873033426,0.600993429,0.758999249,1.587437915,2.405466983,-0.076812388,6
1.569901046,-0.086755992,2.283720972,0.233961771,-0.409587691,0.38331341,-0.013825707,-0.45925535,-0.210425714,0.110537736,-0.275959466,0.729330037,-0.076812388,3
1.455845511,-0.086755992,0.566736485,-0.184903985,-0.254351271,-0.987146864,0.171336038,-0.162698285,0.976170398,-0.477645215,-0.275959466,0.35770556,-0.076812388,3
1.819956556,-0.086755992,2.107928715,0.283778354,-0.564952459,-0.367761956,-0.054470968,1.634155818,0.533433016,0.791562851,-0.24402108,1.83947442,0.674131482,11
1.653279235,-0.086755992,1.335727625,1.832342743,-0.650567857,-0.677489205,-0.209879319,2.037883676,1.06516653,0.215404498,-0.275959466,-0.220165751,-0.076812388,3
1.883319034,-0.086755992,1.499629821,1.178402775,0.819148042,-0.69733654,0.541659527,0.671407481,0.976766041,0.378556403,-0.275959466,0.745487623,-0.076812388,3
1.17612712,-0.086755992,-0.492791738,0.942908558,-0.493544523,-1.253504489,-1.680281409,-0.44137679,0.685252745,0.335159861,-0.275959466,-0.500115369,-0.076812388,7
0.307599697,-0.086755992,1.166010519,-0.392074044,-0.14910624,1.406626884,-0.922801544,3.691124626,0.740079013,-0.323862088,-0.275959466,0.345954588,-0.076812388,3
0.416832247,-0.086755992,0.631998544,-0.506302107,0.850721551,-0.655956719,0.6342404,0.168196966,1.410990081,-0.123693838,-0.275959466,-0.030076504,-0.076812388,3
2.335767321,-0.086755992,-0.066623765,1.078810171,0.049501318,-0.835132372,1.679508313,-0.409409595,-0.416578376,-0.574327695,-0.275959466,1.006093849,-0.076812388,3
0.455689867,-0.086755992,-1.240849943,0.6762422,-1.017377744,-0.492256326,-0.291568324,-0.593486442,0.323196318,2.423233505,-0.275959466,-0.514804083,-0.076812388,7
-0.525723071,-0.086755992,-1.728427686,-2.717987708,-0.86898225,0.40418521,1.319338855,-0.330018903,-0.603237647,-0.152518903,3.155976398,0.874748311,12.79579591,11
0.881581436,-0.086755992,2.313510276,0.064723167,-0.419736319,-0.855060569,-0.489955907,0.534768256,1.243784469,-0.567394794,-0.275959466,-0.177803004,-0.076812388,3
1.926442616,-0.086755992,1.71348413,1.48846855,-0.092273924,-0.820293723,0.819402145,0.465628094,0.385828222,0.256287206,-0.275959466,1.433154483,-0.076812388,3
0.919709775,-0.086755992,2.679563902,0.927229541,-0.842834048,-0.565428352,2.075111723,2.298395602,2.554751253,0.968243575,-0.275959466,-0.07559083,-0.076812388,3
1.661901329,-0.086755992,1.898666545,1.369134982,-0.198525646,-1.016591846,0.203538081,2.067085106,1.51781743,0.844378683,-0.275959466,-0.116624964,-0.076812388,3
0.308255762,-0.086755992,-0.520148885,-0.319141684,-0.248812059,-0.262621054,2.120407035,-0.725910262,-0.58755028,1.256891427,2.474473235,0.344099172,-0.076812388,10
-0.523816023,-0.086755992,-0.800774271,-2.293302582,-0.105050181,-0.843820896,1.613875212,-0.071807356,-0.437028204,0.552007204,3.926861888,-0.045106816,-0.076812388,10
3.378384557,-0.086755992,1.231066338,-0.307113439,1.479422129,0.142322021,-0.218478161,-0.227102922,0.347766609,-0.166559998,-0.275959466,0.303280007,-0.076812388,3
2.407988466,-0.086755992,1.177231235,1.204422216,0.971066956,-1.043637998,1.507720804,-0.067148549,0.003277542,0.317209825,-0.275959466,1.016373065,-0.076812388,3
2.013133851,-0.086755992,1.884467032,0.155517348,-0.462750371,-0.757697295,0.416583382,1.380680191,1.226084224,0.01882242,-0.275959466,-0.265485041,-0.076812388,3
1.520120037,-0.086755992,0.7985707,0.099883714,-0.510766437,-0.944706022,0.743654158,1.020578593,1.112897633,0.6424141,0.988683242,0.388258086,1.793612163,11
0.268755283,-0.086755992,-1.24677142,0.654916238,-1.18713942,-0.535455041,1.97222424,-0.582795849,0.384484353,1.141791641,-0.275959466,-0.591386614,-0.076812388,7
2.134829932,-0.086755992,-0.167413318,1.699008452,-0.41140924,-0.812486474,-0.654770208,-0.553049026,-0.507485679,2.063169341,-0.275959466,-0.091723909,-0.076812388,7
1.60827614,-0.086755992,0.14290814,-0.328044288,1.58057296,-0.56036597,1.217902421,-0.111123143,0.003976776,0.38262211,-0.275959466,0.267785081,-0.02900385,3
1.840664201,-0.086755992,0.146451494,1.080190757,-0.124179786,-0.946859974,0.073882488,-0.292164749,0.002136687,-0.016665571,-0.275959466,0.078774602,-0.076812388,3
2.131473823,-0.086755992,-0.161729644,-0.168852198,-0.12040305,-0.728919141,1.602131338,-0.306861911,0.133334984,0.784709656,-0.275959466,0.522219162,-0.076812388,3
2.363738372,-0.086755992,-0.030039438,2.347538088,-0.444137392,-0.82662705,0.641828996,4.466560057,3.670138564,2.261018027,-0.275959466,-0.326740377,-0.076812388,3
2.166892377,-0.086755992,0.037043006,1.987970359,-0.440554018,-0.772190993,3.447274598,-0.390530951,-0.477795146,1.954492052,-0.211235882,0.158842963,-0.076812388,7
0.988007528,-0.086755992,-0.386852631,1.01085352,0.285029511,-0.828751577,-0.638746595,-0.37965319,-0.054292687,3.076665058,-0.275959466,-0.240125121,-0.076812388,7
-0.369491596,-0.086755992,-1.768650798,0.069327178,-1.43891768,-0.838474916,-0.262021237,-0.473003908,0.407077484,-0.072521137,-0.275959466,-1.154919511,-0.076812388,2
-0.69027341,-0.086755992,-2.279989087,-2.720166088,-0.542749991,-0.193172403,-0.598167317,-0.110805866,-0.593504679,-0.39832605,3.859792345,0.36106298,18.88130819,11
1.971859279,-0.086755992,-0.001843465,1.639891458,-0.513415962,-0.787301798,-0.077920157,-0.465738784,0.68075418,1.676534496,-0.275959466,0.874748311,-0.076812388,7
-0.656323299,-0.086755992,-1.948301222,-2.496666807,-0.461775943,-0.341557489,-0.224155067,-0.306233723,-0.53650361,-0.531669183,3.157994302,-0.096589285,-0.076812388,10
-0.477491708,-0.086755992,0.212762294,-1.857633682,-0.189199585,-0.624667424,1.405747669,0.362928673,-0.249578631,1.64232704,5.246591232,0.862437769,-0.076812388,10
0.49781747,-0.086755992,0.069475099,-0.189362517,-0.007025449,-0.670507865,-0.430439632,-0.582872821,-0.546145227,-0.938448004,-0.275959466,0.583911763,-0.076812388,2
0.407575369,-0.086755992,-0.518628965,0.040089464,-0.078942886,-0.744627764,0.171336038,-0.508161252,-0.584415315,-0.231686123,-0.275959466,0.099184184,-0.076812388,2
0.799470197,-0.086755992,1.364007854,-0.317892239,0.398167919,-0.295361133,-0.569310941,-0.427414486,-0.50995989,-0.604316642,-0.275959466,0.874748311,-0.076812388,6
1.641074687,-0.086755992,-0.607125585,0.806341644,-0.016938062,-0.225820191,0.128275167,0.699168416,1.817620594,3.284415129,-0.275959466,-0.135288692,-0.076812388,7
1.998445926,-0.086755992,0.264215057,-0.103590929,0.987540091,-1.113221131,-0.700013349,0.210724902,1.192879483,1.101139415,-0.275959466,0.299918429,-0.076812388,7
-0.411795014,-0.086755992,-0.883902032,-2.289142665,0.117295244,-0.924243473,0.142404515,0.028893187,-0.424522289,0.828387456,2.952015402,1.092875722,-0.076812388,10
-0.822990862,-0.086755992,-1.740815869,-2.560248608,-0.26509056,0.074245399,0.530323094,-0.113516318,-0.603500216,-0.674649767,3.665539685,0.542363685,-0.016970408,10
2.51699341,-0.086755992,1.832188551,1.417166838,-0.622708878,-0.559788883,1.022079189,4.276630205,3.443260974,0.773178522,-0.275959466,0.450284161,-0.076812388,3
-0.207307401,-0.086755992,-1.278455346,-2.331369478,-0.954603641,-0.666930947,0.419190342,-0.207728748,-0.545417088,-0.393560679,3.272497411,-0.096233549,2.076203098,11
2.559245474,-0.086755992,1.576539188,1.33704973,-0.030705581,-0.76736393,1.444323033,-0.618459669,-0.41279556,1.198760898,-0.275959466,0.729330037,-0.076812388,3
-0.087301259,-0.086755992,-1.322454107,-2.229895712,-0.281274418,0.342055201,0.838779536,0.179086455,-0.472559025,-0.240538321,2.739847517,0.874748311,13.79174042,11
3.184269412,-0.086755992,0.602594718,0.749632271,0.808507885,-0.77470946,0.517242594,0.757469061,1.805194739,0.242665408,-0.275959466,0.849180263,-0.076812388,3
1.145695532,-0.086755992,-1.022498925,0.677941327,-0.527988351,-0.624746164,0.743654158,-0.577253845,-0.539200566,2.941005943,-0.275959466,-0.182839135,-0.076812388,7
1.773428206,-0.086755992,0.743468644,0.380682953,1.320028474,-0.752608623,-1.340188408,1.021746173,0.704423291,-0.42702245,-0.275959466,0.684814239,-0.076812388,3
0.508521358,-0.086755992,2.113804534,0.600000044,-0.618198377,-0.911186417,1.017789728,0.221175883,0.963491703,2.990464555,-0.275959466,0.143502134,-0.076812388,7
0.231815879,-0.086755992,1.677348873,-0.198425177,0.177516269,-0.693510592,1.576011343,1.302971768,1.277586499,2.191852489,1.005973456,0.206158546,-0.076812388,7
1.100648587,-0.086755992,-0.389188208,-0.191915642,-0.221045882,-1.152957786,0.640099949,0.744556906,1.507461693,1.588418549,-0.275959466,-0.391679187,-0.076812388,7
1.766284818,-0.086755992,1.300135139,0.079084725,1.616869698,-1.072336836,-0.691705992,-0.12735482,-0.087456901,-0.075455861,-0.275959466,1.860634913,-0.076812388,6
-0.315829468,-0.086755992,-1.141527008,0.631113467,-0.028186418,-0.821059981,0.447108849,-0.573428159,-0.328605484,-0.811575268,-0.275959466,-0.659878579,-0.076812388,1
-0.92936339,-0.086755992,-1.039163308,-2.796336123,-0.829151054,-0.279410838,1.738089262,-0.256828139,-0.514083575,-0.673662667,2.560162236,0.099184184,0.562269269,11
1.062961247,-0.086755992,1.261650083,0.498107623,-0.085959222,-0.505443303,0.819402145,0.831236131,0.739104324,1.633542053,-0.275959466,-0.366154292,-0.076812388,7
-0.669087869,-0.086755992,-1.804618021,-2.535686437,-1.065756508,-0.963188324,2.799438221,-0.434181425,-0.57394352,-0.537178191,2.358866038,-0.451216164,0.438171819,11
0.549928976,-0.086755992,2.607453733,0.139889707,-1.096311517,-0.583958861,-0.445869778,1.843484246,1.78028899,2.224867358,-0.275959466,-0.245510983,-0.076812388,3
2.003932143,-0.086755992,0.228892143,1.027564496,-0.513415962,-0.982483035,0.563024344,2.536091069,2.060126842,0.482947162,-0.275959466,0.002238668,-0.076812388,3
0.026212714,-0.086755992,1.051008489,0.14908841,0.834530008,-0.566935886,0.883496595,-0.495994808,-0.522330945,-0.347320962,-0.275959466,0.472051553,-0.076812388,6
0.284731956,-0.086755992,-0.867876503,0.396796943,-0.549333822,0.153931118,-0.506721055,0.060302076,0.106153511,-0.169235952,-0.275959466,-0.206672091,-0.076812388,4
0.677115096,-0.086755992,1.009853358,-0.269290628,-0.766386083,-0.89596377,0.566625156,-0.297946545,0.442333365,-0.277527066,-0.275959466,0.064327369,-0.021901208,3
2.540826101,-0.086755992,1.636124058,0.76577566,-0.309649507,-0.627016277,0.296869424,3.459266111,2.842805767,2.413503361,-0.275959466,0.914183775,-0.076812388,3
0.605020091,-0.086755992,-1.305606304,0.198121493,-0.643300297,-1.10484771,0.493356464,-0.047604284,1.315039698,1.089915909,-0.275959466,-0.743820302,-0.076812388,7
2.217007703,-0.086755992,0.250406733,-0.864254283,-0.359596302,-1.11750088,-0.93963443,0.231878694,1.509271242,0.738384928,-0.275959466,-0.159337192,-0.076812388,7
-0.053075336,-0.086755992,-1.149002022,0.097740986,-0.873924191,-0.868549752,-0.231189494,-0.370084644,0.196266004,-0.368701044,-0.275959466,-0.662891871,-0.076812388,7
0.29277154,-0.086755992,0.367927218,1.046677356,1.380994591,2.1446142,-0.18474424,0.126414838,0.395188987,-0.141966295,-0.275959466,-0.020133374,-0.076812388,5
