ImageId,CellId,Cell_CD107a,Cell_CD3,Cell_CD45,Cell_CD68,Cell_CD86,Cell_DNA1,Cell_DNA2,Cell_FerritinHC,Cell_HLADR,Cell_HistoneH3,Cell_Mac2,Cell_MerTK,Cell_PLP,Cell_S100B,Cell_TIM3,Cell_Vimentin,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_DNA1,ZScoreNorm_Cell_DNA2,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_HistoneH3,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,ZScoreNorm_Area,ZScoreNorm_Eccentricity,ZScoreNorm_Solidity,ZScoreNorm_Extent,ZScoreNorm_EulerNumber,ZScoreNorm_Perimeter,ZScoreNorm_MajorAxisLength,ZScoreNorm_MinorAxisLength,ZScoreNorm_Orientation,ZScoreNorm_X_position,ZScoreNorm_Y_position,ZScoreNorm_Percent_Touching,ZScoreNorm_Number_Neighbors,Phenograph2488198336,tSNE981812569_1,tSNE981812569_2
44351,545,19549.8148148148,0,13475.4814814815,23256.1203703704,1.19444444444444,10.8981481481481,19.0740740740741,3.56481481481481,0.138888888888889,17.6296296296296,3.83333333333333,2.64814814814815,4747.86111111111,0,0.62962962962963,19.037037037037,108,0.28956608009528,0.923076923076923,0.642857142857143,1,37.547,12.3841592402331,11.8535974024898,11.6895782438102,458.777777777778,411.490740740741,0.717391304347826,3,536,555,565,0,0,0,0,0,0.751541872142847,-0.0867559924426555,-0.672267714541784,0.0279835169120203,0.219251367153985,0.805542184916222,0.735629984285764,-1.09779620310695,0.634240399829296,0.691875962813615,-0.0752919920751122,-0.244898576062608,0.00207369386265678,-0.275959465730703,0.0130103921975485,-0.058712035993602,0.411578348576992,-2.90159595417783,0.399104053910616,-0.00540437954657288,0,0.247890376319816,-0.311684260522878,1.26177235989062,0.183599590526106,-0.158605413417603,-0.360078303951645,1.50415767103812,1.2356256444987,2,-6.70382374034263,-3.10708447410005
44351,546,25858.8771929825,0,27270.9298245614,24365.4035087719,1.29824561403509,6.7719298245614,11.9473684210526,3.01754385964912,0.12280701754386,9.70175438596491,2.52631578947368,1.35087719298246,5004.80701754386,0,1.21052631578947,0,57,0.510954934557019,0.95,0.791666666666667,1,24.339,9.31870504142438,8.01042874820852,-21.690256935692,331.157894736842,411.80701754386,0,0,0,0,0,0,0,0,0,0,1.49468648447425,-0.0867559924426555,1.20562545814794,0.165624556764273,0.41589339818809,0.0168196368898506,-0.0170587837303783,-1.18738467309837,0.366243137757975,0.0648554092651895,-0.36905599876954,-0.453530514984265,0.0529730766602881,-0.275959465730703,1.36457828609277,-0.0768123879425947,-0.711289958404905,-1.38061933322557,0.815777386998069,1.5450708971967,0,-1.02955042809231,-1.17543102096061,-0.357553275607541,-0.455252744320314,-0.607221488067018,-0.358983354795005,-0.885038111597547,-0.785923101679193,3,-10.9998789557389,-11.9892637832501
44351,547,4703.175,0,18816.55,15233.675,0.625,20.175,35.4,4.2,0.075,17.725,2.65,9.2,1512.675,0,0.225,0,40,0.459740443069403,0.833333333333333,0.625,1,23.512,8.17742140949681,7.26198635072869,-39.7823114671107,281.375,413.775,0,0,0,0,0,0,0,0,0,0,-0.997244195939897,-0.0867559924426555,0.0547805013884476,-0.967450096661883,-0.859510197462688,2.57880323327867,2.45989666095119,-0.993816139182799,-0.430439632217679,0.69941886435833,-0.341256854511879,0.808794601863136,-0.638796513322855,-0.275959465730703,-0.928438284229632,-0.0768123879425947,-1.08557939406554,-1.7324710305299,-0.989807056380899,-0.191461412755767,0,-1.10953555417112,-1.4970081758896,-0.672910750118226,-0.801514228758776,-0.782220918323222,-0.352170206598919,-0.885038111597547,-0.785923101679193,2,1.98039872974172,23.5001216613196
44351,548,24372.8461538462,0,24962.4615384615,17871.3846153846,1.30769230769231,18.6538461538462,32.0384615384615,2.53846153846154,0.0576923076923077,17.1923076923077,6.86538461538461,13.4423076923077,25076.2884615385,0,0.692307692307692,0,52,0.894442647246142,0.852459016393443,0.481481481481481,1,29.889,13.2281013095625,5.91537781703835,65.021545769792,364.596153846154,416.230769230769,0.342105263157895,1,570,0,0,0,0,0,0,0,1.31964685191127,-0.0867559924426555,0.891387259719814,-0.640160262604749,0.43378931433854,2.28803618137055,2.10486695066961,-1.2658106369651,-0.718864657621708,0.657287900465182,0.606188939304035,1.49105829999347,4.02900846682063,-0.275959465730703,0.158842963092799,-0.0768123879425947,-0.821375086540385,1.25400221012505,-0.693809606646643,-1.68680867965928,0,-0.492769956825861,-0.0738884295938998,-1.24030654138962,1.20431319778949,-0.489677574162021,-0.343668342340722,0.254307245672095,-0.112073519619895,7,-27.719910810082,0.311756048961463
44351,549,18620.7068965517,0,35685.1206896552,16115.6724137931,1.5,8.25862068965517,15.2586206896552,4.86206896551724,0.0517241379310345,12.9137931034483,8.18965517241379,13.8275862068966,3869.51724137931,1010.27586206897,0.862068965517241,0,58,0.423605965788029,0.892307692307692,0.644444444444444,1,27.614,9.4166476801883,8.5300378843627,59.3933916277293,489.603448275862,411.379310344828,0.787878787878788,2,537,544,0,0,0,0,0,0,0.642102227652885,-0.0867559924426555,2.35099972843716,-0.858010912941474,0.798099035972688,0.300999124083104,0.332659937932898,-0.885435189874909,-0.818321562933443,0.318897536916583,0.903830716652762,1.55302022337074,-0.171920752961244,-0.166436343292622,0.553825224075547,-0.0768123879425947,-0.689272932777809,-1.98072063319812,-0.0770940410464746,0.0111340234053553,0,-0.712801591444092,-1.14783392393859,-0.138615084155505,1.09659668585356,-0.0502454073764514,-0.360464075582147,1.73890877181132,0.561776062439403,3,-18.3040055755535,-16.9320256766643
44351,550,28112.8793103448,0,17700.8620689655,17883.6551724138,1.22413793103448,2.06896551724138,3.67241379310345,7.13793103448276,0.206896551724138,1.5,2.91379310344828,10.3448275862069,7466.94827586207,0,0.586206896551724,0,58,0.768213653694041,0.852941176470588,0.644444444444444,1,28.929,11.5269652927747,7.3794888388585,21.3582308215,554.258620689655,413.827586206897,0.5,2,538,556,0,0,0,0,0,0,1.76018544918538,-0.0867559924426555,-0.0970915288955801,-0.638637718746834,0.275503021490599,-0.882147335008564,-0.891020149268174,-0.512875676629039,1.76755797517165,-0.583826414943072,-0.281966970170706,0.992910031327013,0.540707916062297,-0.275959465730703,-0.0880209500214184,-0.0768123879425947,-0.689272932777809,0.386788959729652,-0.686347486065107,0.0111340234053553,0,-0.585618470774653,-0.553214046050812,-0.623400877307559,0.368646677812775,0.177033829705698,-0.351988153339481,0.780158949027314,0.561776062439403,3,-14.3576821318458,-7.1357640576156
44351,551,21187.8417721519,0,19674.0316455696,34350.164556962,1.64556962025316,9.39873417721519,16.7151898734177,3.17088607594937,0.107594936708861,9.94936708860759,14.7658227848101,10.6772151898734,3303.25316455696,0,0.822784810126582,0,158,0.711736371323671,0.918604651162791,0.537414965986395,1,50.672,17.7034476899097,12.4357280479292,-7.26358299373806,105.879746835443,415.822784810127,0.634920634920635,3,534,540,563,0,0,0,0,0,0.944485107640259,-0.0867559924426555,0.17150443002609,1.40454440127709,1.07386766070335,0.51893068863636,0.486495850040718,-1.16228249215169,0.112740549239419,0.0844392509762085,2.38188382740666,1.04636584173449,-0.284094137666526,-0.275959465730703,0.462423079030093,-0.0768123879425947,1.51242962993179,-0.00121894748456425,0.329889214527317,-1.10402686135324,0,1.51730365296346,1.18712076746534,1.50705409539783,-0.179142503442165,-1.39913099313527,-0.345080782939905,1.22949783840228,1.2356256444987,4,-10.86136680545,-26.9477405435074
44351,552,5130.10191082803,0,10202.5222929936,6228.56687898089,1.01910828025478,2.59872611464968,5.07643312101911,7.40764331210191,0.165605095541401,8.26114649681529,4.70700636942675,0.828025477707006,2938,40504.5095541401,0.840764331210191,0,157,0.741777918690453,0.957317073170732,0.726851851851852,1,44.105,17.5179100196292,11.7483092568429,79.7332686816514,168.974522292994,414.605095541401,0,0,0,0,0,0,0,0,0,0,-0.946956464637851,-0.0867559924426555,-1.11779638180228,-2.08481355676556,-0.112907312521367,-0.780884121221892,-0.742734303092998,-0.468723671006,1.07945414903753,-0.0490831591832306,0.121073919636971,-0.537617472062942,-0.356448513336243,4.11509898251093,0.50425589375118,-0.0768123879425947,1.4904126043047,0.205171258170534,0.929019616896402,0.869752776659631,0,0.8821617872325,1.1348421975535,1.21740902101651,1.4858789539208,-1.17733694488675,-0.349296418815481,-0.885038111597547,-0.785923101679193,9,-28.2011709460938,19.1095354882544
44351,553,19852.1168831169,0,28972.2207792208,19021.3376623377,1.35064935064935,3.23376623376623,6.1038961038961,4.54545454545455,0.168831168831169,3.54545454545455,3.79220779220779,4.23376623376623,3813.33766233766,0,1.1038961038961,246.987012987013,77,0.903691662412586,0.777777777777778,0.411764705882353,1,40.855,17.200646532282,7.3650384498073,64.7304765132287,435.688311688312,416.922077922078,0,0,0,0,0,0,0,0,0,0,0.787150040185809,-0.0867559924426555,1.43721218074374,-0.497472856942061,0.515167589820453,-0.659496831076471,-0.634218547789424,-0.937265094610216,1.13321523133635,-0.422050150568333,-0.0845353291636408,0.0101064205994006,-0.183049577462673,-0.275959465730703,1.11648258448522,0.158022048382648,-0.270949445862984,1.317544414493,-1.84960917227565,-2.41320127990084,0,0.567830880635028,1.04544751355924,-0.629489573260953,1.19874246105105,-0.239770709890132,-0.341275034133917,-0.885038111597547,-0.785923101679193,3,2.19767566118154,-16.7974474201602
44351,554,19686.78,0,15432.08,36806.512,2.136,5.736,10.94,4.152,0.108,6.724,16.548,18.188,2628.176,0,0.656,0,250,0.793332664737371,0.929368029739777,0.694444444444444,1,60,23.5333922052502,14.3268555510459,0.605754599996986,78.228,415.168,0.837837837837838,7,528,532,540,543,569,573,579,0,0.767675004666559,-0.0867559924426555,-0.405927476207751,1.70933062275103,2.00294414736114,-0.181197323612216,-0.123452246951216,-1.00167375800762,0.119490749552672,-0.170657025786183,2.78244426504828,2.25427818380948,-0.417822716937423,-0.275959465730703,0.074366132025114,-0.0768123879425947,3.53799598762463,0.559360558382323,0.496467976671359,0.532093716391095,0,2.41948171349922,2.82981231073291,2.30388387864998,-0.0285322721927454,-1.49633385703805,-0.347347645601215,1.90529209809817,3.93102397273589,4,-12.1959980023226,-28.9709919219813
44351,555,17384.1551724138,0,24671.5,28234.5517241379,0.948275862068966,6.6551724137931,11.7155172413793,4.28448275862069,0.129310344827586,6.26724137931035,18.5,17.3362068965517,3020.6724137931,0,0.663793103448276,0,116,0.245012019813946,0.859259259259259,0.686390532544379,1,44.204,12.7351529433528,12.3469860053966,-14.7179475958067,469.715517241379,416.586206896552,0.705882352941177,5,536,544,545,562,565,0,0,0,0.4964487697251,-0.0867559924426555,0.851780378304734,0.645712611174669,-0.24709299299149,-0.00549842660080977,-0.0415458030192156,-0.979986278463823,0.474618206119105,-0.206782347436736,3.2211739085496,2.11728964951379,-0.340071623371815,-0.275959465730703,0.0924982864433533,-0.0768123879425947,0.58771455359376,-3.20768943038812,-0.58856606896335,0.448178446975246,0,0.89173679023347,-0.212785482612087,1.46966248515471,-0.321810620442109,-0.120156500702921,-0.342437818418168,1.46582832693167,2.5833248086173,3,-20.5137185784125,-22.6936889265353
44351,556,32827.8913043478,0,31052.9782608696,25074.2608695652,2.28260869565217,1.10869565217391,2.21739130434783,3.84782608695652,0.260869565217391,2.76086956521739,4.56521739130435,9.6304347826087,10708.2173913043,0,1.28260869565217,0,46,0.665622915277076,0.958333333333333,0.71875,1,22.379,9.07075490111029,6.76939769540202,52.2371887142384,561.869565217391,416.54347826087,0.333333333333333,1,550,0,0,0,0,0,0,0,2.31556682765242,-0.0867559924426555,1.72045344783684,0.253580337275913,2.28068120749253,-1.06570196914886,-1.04469270680294,-1.05146714686492,2.66699433625169,-0.484103461637677,0.0892055652189076,0.878018724177278,1.18278312849701,-0.275959465730703,1.53229181013098,-0.0768123879425947,-0.953477240302961,-0.318025720475492,0.944747704382282,0.785338011592497,0,-1.2191161440711,-1.24529542491406,-0.880463816111685,0.959635046728215,0.203788219202452,-0.34258574480146,0.22509326215236,-0.112073519619895,3,-12.1500766618685,-13.3316154498009
44351,557,24409.0769230769,0,8566.05128205128,28174.4487179487,0.58974358974359,5.01282051282051,9.17948717948718,1.51282051282051,0.0897435897435897,5.67948717948718,1.61538461538462,5.87179487179487,20457.7179487179,0,0.141025641025641,0,78,0.622738424884363,0.939759036144578,0.65,1,31.468,11.7122102299352,9.16398576743999,70.4453764550388,995.974358974359,416.102564102564,0,0,0,0,0,0,0,0,0,0,1.32391447510797,-0.0867559924426555,-1.34055954703821,0.638254965796546,-0.926300313095615,-0.319432366714055,-0.309389240909514,-1.43370847510232,-0.184744240206838,-0.253268190414403,-0.573796013760493,0.273540277189112,3.11409843079936,-0.275959465730703,-1.12382078546316,-0.0768123879425947,-0.248932420235888,-0.612648986164962,0.657283743947593,0.0690184337371041,0,-0.340053494820504,-0.501017958951527,0.128499932379939,1.30811918959407,1.7297760505757,-0.344112188034181,-0.885038111597547,-0.785923101679193,7,-25.9359806203231,4.61850086459838
44351,558,17980.0952380952,0,26856.6904761905,16900.8095238095,1.04761904761905,0.857142857142857,1.83333333333333,3.9047619047619,0.0714285714285714,1.02380952380952,2.80952380952381,6.02380952380952,3688.66666666667,0,0.5,0,42,0.669806880018554,0.91304347826087,0.583333333333333,1,23.521,8.80759453863883,6.53995027846188,27.9064726305057,408.595238095238,419.071428571429,0.448275862068966,1,571,0,0,0,0,0,0,0,0.566644564684447,-0.0867559924426555,1.14923749417463,-0.760590259450812,-0.0588962139666898,-1.11378603690793,-1.08525508374453,-1.04214673116087,-0.48995590730105,-0.621488614056768,-0.305402436436902,0.297987838793747,-0.20774612476525,-0.275959465730703,-0.28859787942672,-0.0768123879425947,-1.04154534281135,-0.289281217640652,0.243822066424607,-0.625594490243883,0,-1.10866509935285,-1.31944558205836,-0.977141874680909,0.493972628235415,-0.335009696448471,-0.333833989904235,0.607897184135087,-0.112073519619895,3,-10.4959286948983,-1.53747445911284
44351,559,22644.3356643357,0,15207.7482517483,28961.9230769231,0.839160839160839,5.78321678321678,10.5314685314685,3.4965034965035,0.111888111888112,10.2867132867133,5.31468531468532,8.44055944055944,17581.3356643357,0,0.48951048951049,0,143,0.679480045304024,0.846153846153846,0.647058823529412,1,50.018,16.9256824734928,12.4182714736713,3.63540651312705,663.125874125874,417.433566433566,0,0,0,0,0,0,0,0,0,0,1.11604555893894,-0.0867559924426555,-0.436464436513998,0.735965627641097,-0.453801643824659,-0.172171882240036,-0.166599398344288,-1.1089787927051,0.184284411825254,0.111120170311149,0.257655255198729,0.68665854710841,2.54430502565158,-0.275959465730703,-0.313003743564148,-0.0768123879425947,1.18217424552535,-0.222825034534335,-0.791391183482112,0.0383737459144136,0,1.45405060283584,0.967971453043241,1.49969873820518,0.0294518427097635,0.559729681877523,-0.339504262743912,-0.885038111597547,-0.785923101679193,7,-24.6828778435185,1.621122210134
44351,560,14191.4731182796,0,21419.7204301075,24370.7849462366,0.946236559139785,1.02150537634409,1.68817204301075,6.9247311827957,0.0752688172043011,0.731182795698925,6.78494623655914,5.73118279569892,1645.30107526882,0,0.505376344086022,0,93,0.817955218972453,0.939393939393939,0.738095238095238,1,33.61,14.485843145416,8.33344330847328,85.0867588805204,196.849462365591,418.311827956989,0,0,0,0,0,0,0,0,0,0,0.120382672228993,-0.0867559924426555,0.409134767844662,0.16629229128839,-0.250956269980269,-1.08236830406442,-1.10058632907669,-0.547776575963737,-0.425959912587747,-0.644632642866959,0.588109686606328,0.250926520244287,-0.612524114327381,-0.275959465730703,-0.276088780603594,-0.0768123879425947,0.0813229641705519,0.728521419848187,0.651633346690892,0.986899797569124,0,-0.132885248072262,0.280502915286621,-0.221450542386819,1.58833870828247,-1.07934950046599,-0.33646372450368,-0.885038111597547,-0.785923101679193,3,-11.0651140867223,-4.10018594098624
