ImageId,CellId,Cell_CD107a,Cell_CD3,Cell_CD45,Cell_CD68,Cell_CD86,Cell_DNA1,Cell_DNA2,Cell_FerritinHC,Cell_HLADR,Cell_HistoneH3,Cell_Mac2,Cell_MerTK,Cell_PLP,Cell_S100B,Cell_TIM3,Cell_Vimentin,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_DNA1,ZScoreNorm_Cell_DNA2,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_HistoneH3,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,ZScoreNorm_Area,ZScoreNorm_Eccentricity,ZScoreNorm_Solidity,ZScoreNorm_Extent,ZScoreNorm_EulerNumber,ZScoreNorm_Perimeter,ZScoreNorm_MajorAxisLength,ZScoreNorm_MinorAxisLength,ZScoreNorm_Orientation,ZScoreNorm_X_position,ZScoreNorm_Y_position,ZScoreNorm_Percent_Touching,ZScoreNorm_Number_Neighbors,Phenograph2488198336,tSNE981812569_1,tSNE981812569_2
674006,530,25613.9047619048,0,10775.2380952381,16093.0952380952,1.07142857142857,13.8571428571429,23.6190476190476,7.71428571428571,0.238095238095238,23.6190476190476,1.38095238095238,0.452380952380952,602.404761904762,0,0.666666666666667,0,42,0.741934730576781,0.933333333333333,0.6,1,22.578,9.21685136147649,6.17964181615034,12.0794151447997,750.738095238095,400.261904761905,0.703703703703704,2,518,522,0,0,0,0,1.46583117580666,-0.0867559924426555,-1.03983595107327,-0.860812313082162,-0.0137912008119859,1.37115109444338,1.21564848158146,-0.418526189508331,2.28747026325628,1.1655827338881,-0.626486777406842,-0.598030021462902,-0.819115374756934,-0.275959465730703,0.0991841840901965,-0.0768123879425947,-1.04154534281135,0.206248580755593,0.557836752229646,-0.451941259248637,0,-1.19986942086713,-1.20413012405855,-1.12895845682804,0.191060628397238,0.86770873490701,-0.398952493787357,1.45857256631892,0.561776062439403,3,-7.66005830915276,-6.61460814582062
674006,531,9129.05128205128,0,15823.2692307692,24639.0512820513,0.935897435897436,16.6538461538462,30.9615384615385,13.3717948717949,0.128205128205128,6.62820512820513,1.47435897435897,1.71794871794872,2384.05128205128,0,0.397435897435897,0,78,0.779454415373534,0.928571428571429,0.65,1,30.815,12.8621957658731,8.05763763693267,27.0256063394577,891.833333333333,401.435897435897,0.075,1,517,0,0,0,0,0,-0.475920120078245,-0.0867559924426555,-0.352677189053454,0.199579065548836,-0.270542814154148,1.90573816116265,1.9911274553849,0.507610278359309,0.456200260691006,-0.178233501410963,-0.6054928012665,-0.394496707380934,-0.466182302197007,-0.275959465730703,-0.52723299543713,-0.0768123879425947,-0.248932420235888,0.464014779239727,0.484139428010096,0.0690184337371041,0,-0.403209827746089,-0.176988886325812,-0.337661730215893,0.477113842573433,1.36369408105959,-0.39488813536583,-0.635258552503818,-0.112073519619895,1,14.5907563551831,6.63900268244958
674006,532,10044.0476190476,0,15585.0833333333,24699.5357142857,0.952380952380952,5.33333333333333,9.90476190476191,21.8333333333333,0.0714285714285714,4.90476190476191,2,2.5,4070.60714285714,0,0.55952380952381,0,84,0.882625672147757,0.954545454545455,0.7,1,34.28,15.2646704041629,7.17556295111576,18.2677507091766,391.333333333333,404.52380952381,0,0,0,0,0,0,0,0,-0.368142679091953,-0.0867559924426555,-0.385100033132328,0.207084038679155,-0.239316266585506,-0.258166658347406,-0.232789172656543,1.89276744299139,-0.48995590730105,-0.314541691280147,-0.487350229653202,-0.268724312137808,-0.132086096654948,-0.275959465730703,-0.150104285313535,-0.0768123879425947,-0.116830266473312,1.17281771283535,0.886124832844004,0.589978126722844,0,-0.0680847227121673,0.499951479204053,-0.709325396231722,0.309498379897673,-0.395689645142467,-0.384197794806244,-0.885038111597547,-0.785923101679193,5,31.3709324588452,2.16875655964994
674006,533,5593.07894736842,0,17298.8289473684,9803.19736842105,0.776315789473684,4.43421052631579,8.4078947368421,12.9736842105263,0.0657894736842105,12.9342105263158,3.52631578947368,0.565789473684211,2385.67105263158,31583.9473684211,0.710526315789474,0,76,0.550664156114188,0.974358974358974,0.767676767676768,1,28.094,10.8424499212129,9.05048454351374,-79.0257120943047,724.039473684211,405.118421052632,0,0,0,0,0,0,0,0,-0.892422388143575,-0.0867559924426555,-0.151817931073081,-1.64126957721577,-0.572855969124239,-0.430033092870691,-0.390881166259183,0.442439406977098,-0.583928973222162,0.320512363511975,-0.144296960090582,-0.579791241356463,-0.465861435739333,3.14802863948383,0.201232095542017,-0.0768123879425947,-0.29296647149008,-1.10781066916021,1.19276754550577,1.29511548894597,0,-0.666377334469696,-0.746088542393364,0.0806759990327918,-1.55258858197762,0.773856346747305,-0.382139251828727,-0.885038111597547,-0.785923101679193,9,-23.7558755452083,23.0200053951371
674006,534,10526.1578947368,0,18561.3684210526,27530.5614035088,1.05263157894737,1.52631578947368,2.28070175438596,18.2982456140351,0.087719298245614,0.649122807017544,4.87719298245614,1.82456140350877,4989.19298245614,0,0.649122807017544,0,57,0.518767628590385,0.966101694915254,0.633333333333333,1,25.398,9.4544756823415,8.08277578908342,20.3082806529255,576.105263157895,406.315789473684,0.515151515151515,1,529,0,0,0,0,0,-0.311354897888859,-0.0867559924426555,0.0200441352346193,0.558360738219181,-0.0494004217235945,-0.985874293304535,-1.03800615807175,1.31407219693816,-0.218478161306725,-0.651122818096229,0.159324899177484,-0.377350858849085,0.0498800336148505,-0.275959465730703,0.0583650195094686,-0.0768123879425947,-0.711289958404905,-1.32694488335187,1.06497427143536,-0.104634797258143,0,-0.927126911142553,-1.13717520513393,-0.327069727140146,0.348551817755524,0.253830287709245,-0.377993966654821,0.830619466015946,-0.112073519619895,5,20.1003271128485,-16.0999187960586
674006,535,8430.5,0,16677.125,15832.2708333333,1.08333333333333,2.0625,3.79166666666667,13.4583333333333,0.0208333333333333,3.85416666666667,1.52083333333333,0.6875,0,0,0.791666666666667,0,48,0.758448471586654,0.813559322033898,0.533333333333333,1,28.466,11.0252396197455,7.18551260016942,-41.0182378644998,255.3125,405.875,0,0,0,0,0,0,0,0,-0.558202492731593,-0.0867559924426555,-0.236446829617219,-0.893175684567286,0.00876130576536607,-0.883383212229064,-0.878425227735722,0.521776658452137,-1.33310313764881,-0.397633918074738,-0.595047269020202,-0.56021730193284,-0.938448003951133,-0.275959465730703,0.390020731727884,-0.0768123879425947,-0.909443189048769,0.319700606430254,-1.29583831797055,-1.14655418322962,0,-0.630398535314539,-0.694584262861038,-0.705133094715404,-0.825168463731008,-0.873837178791036,-0.37951997822983,-0.885038111597547,-0.785923101679193,8,20.7567891037387,2.21783161269621
674006,536,7123.30434782609,201.130434782609,28810.1739130435,18574.768115942,0.811594202898551,16.5072463768116,29.7391304347826,10.304347826087,0.202898550724638,49.7536231884058,1.43478260869565,0.942028985507246,4475.89855072464,0,0.391304347826087,0,69,0.77139667274022,0.92,0.696969696969697,1,29.971,12.0406866351198,7.66214629283031,-24.6025164730031,329.014492753623,408.173913043478,0,0,0,0,0,0,0,0,-0.712177100676144,0.0800001323020843,1.41515369477922,-0.552883684533666,-0.5060241704568,1.87771575890104,1.86202253138936,0.00546799397391111,1.7009330595361,3.23258247046281,-0.614387947167395,-0.519283004015597,-0.0518003945006001,-0.275959465730703,-0.541499225198622,-0.0768123879425947,-0.447085650879752,0.408656806532751,0.351484244414907,0.558404811996437,0,-0.484839146259401,-0.408463834029778,-0.504302679321555,-0.510990101772349,-0.614756086604449,-0.37156114952876,-0.885038111597547,-0.785923101679193,1,14.3335770098297,-10.6687488509864
674006,537,7507.296875,0,15953.734375,17496.078125,0.6796875,7.3203125,13.1796875,8.71875,0.109375,12.015625,2.5390625,2.015625,2678.9765625,0,0.390625,0,128,0.834688956616449,0.82051282051282,0.53781512605042,1,51.722,18.7442185292022,10.3228471252451,31.3145956151438,649.6953125,407.9609375,0.0149253731343284,1,547,0,0,0,0,0,-0.666946611478208,-0.0867559924426555,-0.334917736984044,-0.686728693883958,-0.755909620372977,0.121642442458092,0.113092898476735,-0.254094992002291,0.14240451545977,0.24786086642234,-0.366191060365326,-0.346623300789929,-0.407759442091286,-0.275959465730703,-0.543079858609696,-0.0768123879425947,0.851918861118912,0.843484857368778,-1.18822292927969,-1.09985751607124,0,1.61885671509495,1.48037663837226,0.616788132428477,0.559200251873198,0.512517870572195,-0.372298470095482,-0.835330736653521,-0.112073519619895,1,3.02404399152064,13.7359299087795
674006,538,5915.01052631579,0,18006.6315789474,26876.7894736842,0.494736842105263,8.06315789473684,14.8736842105263,12.4842105263158,0.0631578947368421,11.7052631578947,1.69473684210526,0.684210526315789,956.315789473684,0,0.473684210526316,0,95,0.572826111240362,0.913461538461538,0.659722222222222,1,34.652,12.5044221237763,10.2495861601703,-39.7418602477027,95.178947368421,409.778947368421,0.255813953488372,1,544,0,0,0,0,0,-0.854502059560049,-0.0867559924426555,-0.0554689254881574,0.477240016978495,-1.10628209838013,0.263636604322315,0.29200477714102,0.36231237290819,-0.627783070652015,0.22331415648355,-0.555960883565725,-0.560746327322668,-0.749007805741241,-0.275959465730703,-0.349826626297812,-0.0768123879425947,0.125357015424744,-0.955554514696354,0.250292149236524,0.170316151817664,0,-0.0321059235570104,-0.277798033776534,0.585919500448238,-0.800740038118611,-1.43674700200566,-0.366004526459525,-0.0330768247662227,-0.112073519619895,10,21.1242002891423,15.8665489491671
674006,539,8293.72321428571,0,10556.5535714286,18685.2767857143,0.5625,6.70535714285714,11.1607142857143,27.9107142857143,0.0714285714285714,2.40178571428571,2.72321428571429,1.64285714285714,1861.13392857143,0,0.401785714285714,0,112,0.865687174251194,0.925619834710744,0.73202614379085,1,40.069,17.2268594223364,8.62351386117086,6.89813590598397,814.5625,410.946428571429,0,0,0,0,0,0,0,0,-0.574313433677005,-0.0867559924426555,-1.06960418795995,-0.539171650433824,-0.977910856993786,0.00409433468211623,-0.100141453453323,2.88763708834646,-0.48995590730105,-0.512503625371511,-0.32480128203717,-0.406573213715754,-0.569768971141514,-0.275959465730703,-0.517112309713474,-0.0768123879425947,0.499646451085376,1.05644753983202,0.438459268369879,0.923664727458809,0,0.491811159839454,1.05283346598192,-0.09922882267045,0.0918967972576119,1.092067614173,-0.361962710727166,-0.885038111597547,-0.785923101679193,5,37.7900403728205,0.419708397094368
