ImageId,CellId,Cell_CD107a,Cell_CD3,Cell_CD45,Cell_CD68,Cell_CD86,Cell_DNA1,Cell_DNA2,Cell_FerritinHC,Cell_HLADR,Cell_HistoneH3,Cell_Mac2,Cell_MerTK,Cell_PLP,Cell_S100B,Cell_TIM3,Cell_Vimentin,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_DNA1,ZScoreNorm_Cell_DNA2,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_HistoneH3,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,ZScoreNorm_Area,ZScoreNorm_Eccentricity,ZScoreNorm_Solidity,ZScoreNorm_Extent,ZScoreNorm_EulerNumber,ZScoreNorm_Perimeter,ZScoreNorm_MajorAxisLength,ZScoreNorm_MinorAxisLength,ZScoreNorm_Orientation,ZScoreNorm_X_position,ZScoreNorm_Y_position,ZScoreNorm_Percent_Touching,ZScoreNorm_Number_Neighbors,Phenograph2488198336,Amount_cells_in_sample
44351,63,14573.1669921875,0,17157.0234375,17329.142578125,1.52380955219269,14.7380952835083,31.5952377319336,17.5476188659668,0.0238095242530107,12.0714282989502,3,4.5238094329834,9560.6904296875,3151.3095703125,0.785714268684387,0,42,0.745990633964539,0.933333337306976,0.777777791023254,1,22.5610008239746,9.16472816467285,6.10330963134766,-16.0339221954346,74.0952377319336,63.3571434020996,0.370370358228683,1,65,0,0,0,0,0,0,0,0.16534236073494,-0.0867559909820557,-0.171121031045914,-0.707442224025726,0.843204021453857,1.53954422473907,2.05805587768555,1.19119429588318,-1.28350627422333,0.252274394035339,-0.262591183185577,0.056752260774374,0.955465197563171,0.0656712427735329,0.376171380281448,-0.0768123865127563,-1.04154539108276,0.234113112092018,0.557836771011353,1.4003598690033,0,-1.20151364803314,-1.21881687641144,-1.16112101078033,-0.346996903419495,-1.51086151599884,-1.5653156042099,0.348441183567047,-0.112073518335819,5,629
44351,158,15655,0,21117,31466.025390625,1.80769228935242,6.57692289352417,11.3717947006226,23.3717956542969,0.0897435918450356,4.62820529937744,4.73076915740967,6.62820529937744,4020.73071289062,0,0.615384638309479,0,78,0.757997870445251,0.951219499111176,0.545454561710358,1,31.8740005493164,12.579439163208,8.20502758026123,-38.4626312255859,177.141021728516,137.102569580078,0.878048777580261,2,152,163,0,0,0,0,0,0,0.292771548032761,-0.0867559909820557,0.367927223443985,1.04667735099792,1.38099455833435,-0.0204557105898857,-0.0778481289744377,2.14461421966553,-0.184744238853455,-0.336414724588394,0.126414835453033,0.395188987255096,-0.141966298222542,-0.275959461927414,-0.0201333742588758,-0.0768123865127563,-0.248932421207428,0.316604942083359,0.834651112556458,-1.02026093006134,0,-0.300786316394806,-0.25666069984436,-0.275558799505234,-0.776257038116455,-1.14862966537476,-1.31000924110413,2.03921031951904,0.561776041984558,5,629
44351,187,25822.62890625,0,24328.751953125,20814.11328125,1.60674154758453,1.33707869052887,2.37078642845154,34.3258438110352,0.0898876413702965,2.49438190460205,5.9887638092041,6.92134809494019,2051.69653320312,0,1.19101119041443,0,89,0.888602197170258,0.936842083930969,0.57051283121109,1,35.4129981994629,16.1005802154541,7.3849925994873,52.4492835998535,290.887634277344,161.584274291992,0,0,0,0,0,0,0,0,0,0,1.4904168844223,-0.0867559909820557,0.805124223232269,-0.275023460388184,1.00031137466431,-1.0220468044281,-1.02849185466766,3.93779611587524,-0.182343691587448,-0.50518012046814,0.409160554409027,0.442333370447159,-0.532019674777985,-0.275959461927414,1.3191727399826,-0.0768123865127563,-0.00674513820558786,1.2138774394989,0.61214005947113,-0.75917387008667,0,0.0414958670735359,0.735483884811401,-0.621081829071045,0.963694274425507,-0.748781561851501,-1.22525358200073,-0.885038137435913,-0.78592312335968,5,629
591353,23,21839.083984375,0,11603.8623046875,28166.0234375,1.03816795349121,2.64885497093201,4.82442760467529,39.351146697998,0.167938932776451,1.90839695930481,6.52671766281128,3.10687017440796,9165.9921875,0,0.732824444770813,0,131,0.505086839199066,0.970370352268219,0.671794891357422,1,39.9949989318848,14.1860847473145,12.2435636520386,30.9491291046143,776.816772460938,18.8167934417725,0.294117659330368,1,47,0,0,0,0,0,0,0,1.02119493484497,-0.0867559909820557,-0.927040159702301,0.637209475040436,-0.0768004953861237,-0.771302044391632,-0.769349932670593,4.7604398727417,1.11834645271301,-0.551526069641113,0.53007048368454,-0.171125188469887,0.877277970314026,-0.275959461927414,0.253112941980362,-0.0768123865127563,0.917969942092896,-1.42093396186829,1.13103818893433,0.296103417873383,0,0.484654098749161,0.196040704846382,1.42608523368835,0.552205622196198,0.959381937980652,-1.71951413154602,0.094489574432373,-0.112073518335819,5,629
591353,39,11748.9736328125,0,13449.4814453125,19726.44921875,1.19047617912292,6.35978841781616,11.4656085968018,17.1058197021484,0.0634920671582222,6.75661373138428,1.40211641788483,2.10052919387817,2832.90478515625,0,0.417989432811737,0,189,0.854715883731842,0.921951234340668,0.590624988079071,1,53.2849998474121,22.0286312103271,11.4349756240845,40.4747009277344,963.010559082031,28.3544979095459,0,0,0,0,0,0,0,0,0,0,-0.167319416999817,-0.0867559909820557,-0.675806939601898,-0.409981787204742,0.211733862757683,-0.0619607977569103,-0.0679399818181992,1.11887168884277,-0.622214317321777,-0.16807758808136,-0.621729969978333,-0.332968711853027,-0.377267211675644,-0.275959461927414,-0.479411274194717,-0.0768123865127563,2.19495749473572,0.981073141098022,0.381682157516479,-0.549621224403381,0,1.77002573013306,2.40581893920898,1.08538544178009,0.73451429605484,1.61390006542206,-1.68649458885193,-0.885038137435913,-0.78592312335968,5,629
591353,43,10190.115234375,0,23157.361328125,17105.24609375,1.50819671154022,17.5573768615723,30.6885242462158,14.4262294769287,0.0163934417068958,10.377049446106,2.08196711540222,2.03278684616089,1659.08190917969,0,0.377049177885056,0,61,0.686103343963623,0.897058844566345,0.610000014305115,1,27.0849990844727,10.6332960128784,7.73576641082764,35.5732078552246,542.754089355469,30.0655746459961,0,0,0,0,0,0,0,0,0,0,-0.35093742609024,-0.0867559909820557,0.645669519901276,-0.735223591327667,0.813627004623413,2.07844710350037,1.96229302883148,0.680221617221832,-1.4070919752121,0.118264891207218,-0.468927353620529,-0.343863248825073,-0.609794199466705,-0.275959461927414,-0.574666619300842,-0.0768123865127563,-0.623221874237061,-0.177321866154671,-0.00356345274485648,-0.347749322652817,0,-0.763965010643005,-0.805021345615387,-0.473282665014267,0.640705287456512,0.136592537164688,-1.68057084083557,-0.885038137435913,-0.78592312335968,5,629
591353,65,8784.978515625,0,23051.59765625,17408.95703125,1.06521737575531,12.1847829818726,21.5652179718018,21.5760860443115,0.0760869532823563,7.92391300201416,2.48913049697876,2.79347825050354,3087.26098632812,0,0.60869562625885,0,92,0.326307326555252,0.968421041965485,0.69696968793869,1,33.1640014648438,11.3399477005005,10.7192411422729,-77.9223785400391,880.576110839844,47.4130439758301,0,0,0,0,0,0,0,0,0,0,-0.516448497772217,-0.0867559909820557,0.631272614002228,-0.69753885269165,-0.0255577266216278,1.05148112773895,0.998732686042786,1.85065615177155,-0.412325978279114,-0.0757551640272141,-0.377413749694824,-0.22152604162693,-0.326880872249603,-0.275959461927414,-0.0356965325772762,-0.0768123865127563,0.0593059398233891,-2.64917778968811,1.10086965560913,0.558404803276062,0,-0.176021113991737,-0.605909705162048,0.78380936384201,-1.53147196769714,1.32412207126617,-1.62051403522491,-0.885038137435913,-0.78592312335968,5,629
591353,83,11427.7763671875,0,15241.255859375,31212.13671875,1.11199998855591,1.51199996471405,2.82399988174438,17.423999786377,0.112000003457069,0.984000027179718,2.99200010299683,1.03199994564056,4895.16015625,0,0.551999986171722,0,125,0.900461316108704,0.833333313465118,0.730994164943695,1,50.8199996948242,20.319730758667,8.83778476715088,-83.0680313110352,579.335998535156,59.9199981689453,0.583333313465118,3,69,84,111,0,0,0,0,0,-0.205153286457062,-0.0867559909820557,-0.431903213262558,1.01517450809479,0.0630677416920662,-0.988610744476318,-0.980625569820404,1.1709578037262,0.186148971319199,-0.624637186527252,-0.264389276504517,-0.504813551902771,0.0312526859343052,-0.275959461927414,-0.167609870433807,-0.0768123865127563,0.785867810249329,1.29535150527954,-0.989807069301605,0.91291218996048,0,1.53161776065826,1.92430579662323,-0.0089454622939229,-1.62995409965515,0.26518714427948,-1.57721495628357,1.05769181251526,1.23562562465668,5,629
591353,123,14444.5703125,0,13722.8173828125,20605.24609375,1.1338027715683,8.28873252868652,13.8450708389282,18.6126766204834,0.0845070406794548,9.65492916107178,6.55633783340454,4.85211277008057,4633.97900390625,0,0.788732409477234,0,142,0.794902205467224,0.893081784248352,0.657407402992249,1,46.2719993591309,17.8212070465088,10.8127946853638,-80.2934417724609,696.063354492188,78.112678527832,0,0,0,0,0,0,0,0,0,0,0.150195002555847,-0.0867559909820557,-0.638599395751953,-0.30093976855278,0.104371227324009,0.306754946708679,0.183367475867271,1.36554455757141,-0.272008985280991,0.0611520074307919,0.536727905273438,0.109551191329956,-0.0204856675118208,-0.275959461927414,0.383193582296371,-0.0768123865127563,1.16015720367432,0.570143759250641,-0.0651142150163651,0.146197646856308,0,1.09174799919128,1.22030138969421,0.823228478431702,-1.57685148715973,0.675513327121735,-1.51423192024231,-0.885038137435913,-0.78592312335968,5,629
591353,148,11328.4140625,0,22228.2421875,16642.796875,1.09554135799408,4.82165622711182,8.93630599975586,21.605094909668,0.089171975851059,6.42038202285767,2.22929930686951,2.01910829544067,4292.46484375,0,0.656050980091095,0,157,0.883660435676575,0.892045438289642,0.581481456756592,1,51.3079986572266,21.179349899292,9.91465663909912,54.2415504455566,907.477722167969,91.3312072753906,0,0,0,0,0,0,0,0,0,0,-0.216857135295868,-0.0867559909820557,0.519194066524506,-0.792604804039001,0.0318883992731571,-0.355973273515701,-0.335072904825211,1.8554048538208,-0.194269955158234,-0.194670349359512,-0.435813128948212,-0.346063107252121,-0.0881374403834343,-0.275959461927414,0.0744846910238266,-0.0768123865127563,1.49041259288788,1.17992663383484,-0.0811525508761406,-0.644889295101166,0,1.57881581783295,2.1665186882019,0.444796413183212,0.997996270656586,1.41868805885315,-1.46846950054169,-0.885038137435913,-0.78592312335968,5,629
591353,176,8912.4794921875,0,17996.578125,21333.123046875,1.24793386459351,5.71900844573975,10.3966941833496,12.2148761749268,0.0661156997084618,6.28925609588623,2.76033067703247,1.90909087657928,4275.95849609375,0,0.595041334629059,0,121,0.545401334762573,0.923664093017578,0.720238089561462,1,39.0270004272461,13.8144187927246,11.5789012908936,11.6795310974121,380.735534667969,108.652893066406,0.0416666679084301,1,188,0,0,0,0,0,0,0,-0.501430153846741,-0.0867559909820557,-0.0568373911082745,-0.210623934864998,0.320582330226898,-0.184445276856422,-0.180833622813225,0.318222224712372,-0.578492522239685,-0.2050411850214,-0.316459059715271,-0.363756507635117,-0.0914072394371033,-0.275959461927414,-0.0674659609794617,-0.0768123865127563,0.697799682617188,-1.14396727085114,0.408191800117493,0.800842761993408,0,0.391031831502914,0.0913171619176865,1.14602875709534,0.183407306671143,-0.43294358253479,-1.40850186347961,-0.746271669864655,-0.112073518335819,5,629
591353,180,13812.5927734375,0,20657.46875,26499.5546875,1.01234567165375,6.08641958236694,9.79012298583984,22.160493850708,0.0617283955216408,2.74074077606201,8.37036991119385,2.53086423873901,5574.35791015625,0,0.567901253700256,0,81,0.497966080904007,0.941860437393188,0.669421494007111,1,30.9139995574951,11.1449451446533,9.66485691070557,-46.1434936523438,574.987670898438,111.901237487793,0.425000011920929,1,190,0,0,0,0,0,0,0,0.0757543221116066,-0.0867559909820557,0.305373996496201,0.430432438850403,-0.125718459486961,-0.114214934408665,-0.244896739721298,1.94632375240326,-0.651605069637299,-0.485695451498032,0.944448113441467,-0.263760626316071,0.16579757630825,-0.275959461927414,-0.130612596869469,-0.0768123865127563,-0.182881340384483,-1.46985483169556,0.689806401729584,0.271374672651291,0,-0.393634825944901,-0.660855174064636,0.339543044567108,-0.923260033130646,0.249901607632637,-1.39725613594055,0.530379414558411,-0.112073518335819,5,629
591353,188,9355.173828125,0,18744.19921875,21033.64453125,0.628099203109741,8.51239681243896,16.3719005584717,18.140495300293,0.0578512400388718,7.52066135406494,3.09090900421143,2.1487603187561,2949.99169921875,0,0.504132211208344,0,121,0.885277390480042,0.916666686534882,0.560185194015503,1,44.0139999389648,18.7432804107666,8.71681308746338,26.2707233428955,388.958679199219,118.719009399414,0.036363635212183,1,176,0,0,0,0,0,0,0,-0.449285179376602,-0.0867559909820557,0.044931698590517,-0.247783660888672,-0.85363906621933,0.349508166313171,0.450239300727844,1.28824853897095,-0.716216146945953,-0.107648603618145,-0.2421585470438,-0.325211971998215,-0.354073017835617,-0.275959461927414,-0.278983443975449,-0.0768123865127563,0.697799682617188,1.1910355091095,0.299896121025085,-0.866779506206512,0,0.873360514640808,1.48011243343353,-0.0599171333014965,0.462666243314743,-0.404037147760391,-1.37365293502808,-0.763932883739471,-0.112073518335819,5,629
591353,196,14837.4111328125,0,27980.572265625,17879.857421875,1.48214280605316,0.857142865657806,1.67857146263123,32.3928565979004,0.0535714291036129,1.39285719394684,2.58928561210632,1.60714280605316,2308.51782226562,0,0.946428596973419,0,56,0.750438451766968,1,0.777777791023254,1,24.6119995117188,10.4986381530762,6.93897342681885,38.250301361084,644.696411132812,124.375,0,0,0,0,0,0,0,0,0,0,0.196467682719231,-0.0867559909820557,1.30222475528717,-0.639108955860138,0.764270305633545,-1.11378598213196,-1.10160028934479,3.62136554718018,-0.787537276744843,-0.592300415039062,-0.35490295290947,-0.412316918373108,-0.481144994497299,-0.275959461927414,0.750104069709778,-0.0768123865127563,-0.733307003974915,0.264670431613922,1.58959925174713,1.4003598690033,0,-1.00314664840698,-0.842963755130768,-0.809012830257416,0.691941857337952,0.494945526123047,-1.35407197475433,-0.885038137435913,-0.78592312335968,5,629
591353,243,12099.3251953125,0,16359.0478515625,15475.7353515625,1.3433735370636,6.42168664932251,11.7891569137573,26.4156627655029,0.12650603055954,5.69277095794678,2.31927704811096,0.891566276550293,12544.34375,0,0.650602400302887,0,166,0.745374441146851,0.864583313465118,0.624060153961182,1,50.9360008239746,18.3753395080566,12.2498464584351,-17.4219665527344,233.373489379883,152.5,0,0,0,0,0,0,0,0,0,0,-0.126051470637321,-0.0867559909820557,-0.279744744300842,-0.937415063381195,0.501384139060974,-0.0501289814710617,-0.0337683595716953,2.64289665222168,0.427885442972183,-0.252217561006546,-0.415589809417725,-0.527398586273193,1.54650819301605,-0.275959461927414,0.0618075989186764,-0.0768123865127563,1.68856585025787,0.229880124330521,-0.506168365478516,-0.201253890991211,0,1.54283702373505,1.37643814086914,1.42873251438141,-0.37356248497963,-0.95095831155777,-1.25670337677002,-0.885038137435913,-0.78592312335968,5,629
