ImageId,CellId,Cell_CD107a,Cell_CD3,Cell_CD45,Cell_CD68,Cell_CD86,Cell_DNA1,Cell_DNA2,Cell_FerritinHC,Cell_HLADR,Cell_HistoneH3,Cell_Mac2,Cell_MerTK,Cell_PLP,Cell_S100B,Cell_TIM3,Cell_Vimentin,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_DNA1,ZScoreNorm_Cell_DNA2,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_HistoneH3,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,ZScoreNorm_Area,ZScoreNorm_Eccentricity,ZScoreNorm_Solidity,ZScoreNorm_Extent,ZScoreNorm_EulerNumber,ZScoreNorm_Perimeter,ZScoreNorm_MajorAxisLength,ZScoreNorm_MinorAxisLength,ZScoreNorm_Orientation,ZScoreNorm_X_position,ZScoreNorm_Y_position,ZScoreNorm_Percent_Touching,ZScoreNorm_Number_Neighbors,Phenograph2488198336,tSNE981812569_1,tSNE981812569_2
111858,153,8028.2868852459,0,17408.4754098361,20513.6557377049,0.754098360655738,3.04098360655738,5.72950819672131,4.87704918032787,0.0573770491803279,3.19672131147541,0.909836065573771,0.229508196721311,5503.93442622951,0,0.565573770491803,0,122,0.579771492510578,0.767295597484277,0.542222222222222,1,50.589,15.8128808687833,12.8840051791556,-65.3951138065174,863.188524590164,146.147540983607,0,0,0,0,0,0,0,0,0,-0.605579185387682,-0.0867559924426555,-0.136892403597864,-0.312304431881673,-0.614944900726321,-0.696347039432682,-0.673759618563417,-0.882982922835412,-0.724118301071691,-0.449631677609272,-0.732374427557311,-0.633873246782122,0.151847105798129,-0.275959465730703,-0.136027887223343,-0.0768123879425947,0.719816707356336,-0.907838641368932,-2.01183598659541,-1.05393912669883,0,1.50927612519497,0.654419620674877,1.69593642550159,-1.2917143297628,1.26300035410074,-1.27869550865707,-0.885038111597547,-0.785923101679193,2,-2.14133255111197,19.3330402553182
111858,154,8091.82089552239,0,14761.6268656716,20897.552238806,0.686567164179104,10.5820895522388,20.3432835820896,22.2686567164179,0.0447761194029851,2.73134328358209,2.61194029850746,1.59701492537313,2886.28358208955,0,0.522388059701492,0,67,0.647393683575008,0.87012987012987,0.62037037037037,1,31.286,11.5102416519499,8.77259709458656,-2.61486195395506,838.522388059701,147.268656716418,0,0,0,0,0,0,0,0,0,-0.598095512758264,-0.0867559924426555,-0.497192314598829,-0.26467014287289,-0.742876711954442,0.745127897173308,0.869677858219988,1.96403005152911,-0.934107213893373,-0.486438713503553,-0.34981111643175,-0.413945729596167,-0.36669321343165,-0.275959465730703,-0.236507751491612,-0.0768123879425947,-0.491119702133945,-0.443263439890851,-0.420327732866197,-0.239698421365558,0,-0.357656025589962,-0.557926232124504,-0.0364123492315164,-0.0901712345804554,1.17629266339151,-1.27481421001603,-0.885038111597547,-0.785923101679193,5,35.5852420715674,3.41600438193286
111858,155,6127.38541666667,0,21929.3958333333,22661.5104166667,0.84375,7.38541666666667,13.5729166666667,19.28125,0.291666666666667,95.6666666666667,1.13541666666667,0.479166666666667,5240.77083333333,0,0.791666666666667,0,96,0.468821873603756,0.923076923076923,0.727272727272727,1,33.246,12.0105842753093,10.6088618003548,66.0418773717783,726.84375,146.09375,0,0,0,0,0,0,0,0,0,-0.829486416014523,-0.0867559924426555,0.478513880157872,-0.0457963229692652,-0.445107889103844,0.134087039470068,0.154623893499781,1.47499040043901,3.18021438950684,6.86387345979028,-0.68167314851105,-0.593722243288591,0.0997160380602266,-0.275959465730703,0.390020731727884,-0.0768123879425947,0.14737404105184,-1.67008015922278,0.399104053910616,0.874137959260522,0,-0.168090309611179,-0.416945714391266,0.737300901239148,1.22384119194348,0.783714085236364,-1.27888173284915,-0.885038111597547,-0.785923101679193,1,19.8603750888334,-8.60160705524368
111858,156,12620.2142857143,0,18331.119047619,26244.5952380952,0.523809523809524,3.26190476190476,4.54761904761905,24.7142857142857,0.0476190476190476,2.23809523809524,1.61904761904762,0.738095238095238,2409.61904761905,0,0.5,0,42,0.501582036968025,0.933333333333333,0.65625,1,21.726,8.11146648560826,7.01731146563187,-49.7466450533689,139.380952380952,149.785714285714,0,0,0,0,0,0,0,0,0,-0.0646959442132417,-0.0867559924426555,-0.0112983565520943,0.398796679148215,-1.05120650337018,-0.654118179277009,-0.798585131343263,2.36438047761612,-0.886731074523525,-0.525450006316844,-0.572972720578519,-0.552080387603586,-0.461117487174338,-0.275959465730703,-0.28859787942672,-0.0768123879425947,-1.04154534281135,-1.44501262952814,0.557836752229646,0.134138395360321,0,-1.28227247699668,-1.51559215990926,-0.776004928240875,-0.992220316507186,-1.28136580663194,-1.26610016574994,-0.885038111597547,-0.785923101679193,5,34.1454552620837,0.392594573615826
111858,157,7242.01923076923,0,13566.5961538462,19532,1,0.711538461538462,1.51923076923077,29.3461538461538,0.0384615384615385,0.538461538461538,1.5,1.38461538461538,2432.78846153846,0,0.288461538461538,0,52,0.45872813456657,0.962962962962963,0.722222222222222,1,23.049,8.74060987173164,7.76670201402911,-29.896068933206,549.980769230769,151.576923076923,0,0,0,0,0,0,0,0,0,-0.698193671701334,-0.0867559924426555,-0.659864810561407,-0.434109327166869,-0.149106240276098,-1.14161817299449,-1.11842910320258,3.12261910734654,-1.03933690807063,-0.659875086230343,-0.599729748992681,-0.448104613550136,-0.456527770666869,-0.275959465730703,-0.780782806198191,-0.0768123879425947,-0.821375086540385,-1.73942575085556,1.01639788070684,0.821515768049841,0,-1.154315618711,-1.33831971466246,-0.460247948731839,-0.612302715529932,0.161996102952704,-1.25989900734705,-0.885038111597547,-0.785923101679193,5,36.4965969097648,0.323319626153078
111858,158,7901.8253968254,0,23882.5238095238,21424.8253968254,0.777777777777778,11.1746031746032,20.1269841269841,10.7777777777778,0.0793650793650794,10.9047619047619,0.952380952380952,0.380952380952381,2496.38095238095,0,0.317460317460317,0,63,0.650736094854258,0.940298507462687,0.715909090909091,1,27.242,10.4898657580552,7.96499682535206,-62.8103274835734,626.619047619048,151.857142857143,0,0,0,0,0,0,0,0,0,-0.62047508721175,-0.0867559924426555,0.744381693994978,-0.199245524717644,-0.570086363053336,0.858386289561361,0.846833338141228,0.082968662737252,-0.357697518226891,0.160002017552421,-0.722812079697824,-0.60951742992773,-0.443930494534377,-0.275959465730703,-0.713311568040486,-0.0768123879425947,-0.579187804642329,-0.420300543110403,0.665632838401525,0.75573802903649,0,-0.748780390599249,-0.84543546097641,-0.376696093414793,-1.24224443967461,0.431398979676939,-1.2589288874742,-0.885038111597547,-0.785923101679193,8,11.8626811562432,10.7253251521009
111858,159,5764.8253968254,0,7673.31746031746,15619.8888888889,0.920634920634921,8.07936507936508,13.5873015873016,15.7936507936508,0.0317460317460317,9.52380952380952,0.841269841269841,0.873015873015873,2965.90476190476,0,0.46031746031746,0,63,0.831901465676925,0.9,0.572727272727273,1,31.766,12.8165403618773,7.11219782515899,-48.7389169658306,643.079365079365,151.619047619048,0,0,0,0,0,0,0,0,0,-0.872192369647852,-0.0867559924426555,-1.4620821468966,-0.919528263694469,-0.299456284125112,0.266734591620574,0.156143160425884,0.904069042579762,-1.15124785267184,0.0507816401227031,-0.747785306217708,-0.530381949392243,-0.350920753903192,-0.275959465730703,-0.380926942168843,-0.0768123879425947,-0.579187804642329,0.824334351529445,0.0419554826927977,-0.736101091786313,0,-0.311231768615567,-0.189853116139835,-0.736024399603343,-0.972933539381052,0.489261146845375,-1.25975317233348,-0.885038111597547,-0.785923101679193,10,21.1821279991974,22.7838615056702
111858,160,5453.4,0,11223.5555555556,22507.4888888889,1.35555555555556,14.5111111111111,27.2444444444444,8.35555555555556,0.111111111111111,3.55555555555556,1.37777777777778,1.53333333333333,2394.24444444444,0,0.577777777777778,0,45,0.568876872847283,0.882352941176471,0.714285714285714,1,24.521,8.81052048980534,7.24597208211361,-72.1201314473491,911.822222222222,153.955555555556,0,0,0,0,0,0,0,0,0,-0.908875174781439,-0.0867559924426555,-0.978809134329751,-0.064907479092592,0.524461956167483,1.49615647882881,1.59854565777123,-0.313550064996821,0.171336038069742,-0.421251255435618,-0.627200298164553,-0.424187240028492,-0.464163100249908,-0.275959465730703,-0.107632916452159,-0.0768123879425947,-0.975494265930057,-0.98268641020683,-0.231158130591417,0.738823753290199,0,-1.01194789732286,-1.31862114278204,-0.679658389380239,-1.42042356989611,1.43396006670589,-1.25166419024775,-0.885038111597547,-0.785923101679193,2,7.42421789306259,17.4570388403251
111858,161,16490.9565217391,0,11968.1956521739,25605.0217391304,1.26086956521739,0.41304347826087,0.978260869565217,12.2173913043478,0.0869565217391304,1.39130434782609,3.34782608695652,1.02173913043478,2440.47826086957,0,0.369565217391304,0,46,0.858685836083124,0.901960784313726,0.766666666666667,1,24.43,11.084410074113,5.68078595348332,-77.3291867181452,949.478260869565,153.739130434783,0,0,0,0,0,0,0,0,0,0.391238878745493,-0.0867559924426555,-0.877445661481689,0.319437714415091,0.345087816897182,-1.198675193569,-1.1755637720296,0.31863396162986,-0.231189493895088,-0.592423221262503,-0.184414134042432,-0.50646372210557,-0.455004469341602,-0.275959465730703,-0.592079494353003,-0.0768123879425947,-0.953477240302961,1.00834723372174,0.0723014397243769,1.28459105070383,0,-1.02074916270759,-0.677911924943423,-1.3391522212717,-1.52011900290818,1.56633053941192,-1.25241345323868,-0.885038111597547,-0.785923101679193,8,7.5972165912234,0.398531853208307
111858,162,21009.1363636364,0,14014.8863636364,33398.3181818182,1.09090909090909,2.61363636363636,5.36363636363636,12.1590909090909,0.113636363636364,6.27272727272727,1.86363636363636,0.659090909090909,1648.13636363636,0,0.590909090909091,0,44,0.540984701222309,1,0.785714285714286,1,20.601,8.23937267302381,6.92957964404644,-77.4210027377423,959.022727272727,155.386363636364,0,0,0,0,0,0,0,0,0,0.923435393186275,-0.0867559924426555,-0.59884170327175,1.28643828362422,0.0231129008600446,-0.778034041887684,-0.71240126208068,0.309090164061832,0.213418252775156,-0.206348464735348,-0.51799918947306,-0.564786157572261,-0.611962461371064,-0.275959465730703,-0.0770803902356745,-0.0768123879425947,-0.997511291557153,-1.17431006286232,1.58959929130334,1.48305188612697,0,-1.39107932928042,-1.47955229506213,-0.812970880173266,-1.52187625779517,1.59988174593541,-1.24671073781006,-0.885038111597547,-0.785923101679193,4,6.50463696700357,7.602154180862
111858,163,7947.38,0,16399.68,27987.3,0.6,5.3,8.58,6.44,0.02,4.74,2.38,0.82,4748.44,0,0.58,0,50,0.89033576632313,0.833333333333333,0.568181818181818,1,28.094,12.6052633506588,5.739233618455,23.2339782149801,110.76,154.86,0.114285714285714,2,174,175,0,0,0,0,0,-0.615109209386029,-0.0867559924426555,-0.274213784219912,0.615033352437674,-0.906870461275127,-0.264538292017537,-0.372704226618006,-0.627127260691106,-1.3469902685016,-0.327572812173485,-0.401941794955198,-0.538908159230583,0.00218836814395548,-0.275959465730703,-0.1024624889386,-0.0768123879425947,-0.865409137794577,1.22578728537591,-0.989807056380899,-0.783461063875926,0,-0.666377334469696,-0.249384207508238,-1.31452519843256,0.404546363819694,-1.38197567246101,-1.24853300682896,-0.504421640597579,0.561776062439403,2,-4.74409430903838,21.8928829723003
111858,164,7535.11111111111,0,12667.537037037,30240.3333333333,0.518518518518518,0.574074074074074,1.59259259259259,13.7592592592593,0.037037037037037,2.12962962962963,2.2962962962963,0.425925925925926,3385.90740740741,0,0.351851851851852,0,54,0.672710469095451,0.964285714285714,0.75,1,24.339,9.89081954019413,7.31827495772888,-33.84083300109,976.444444444444,156.37037037037,0,0,0,0,0,0,0,0,0,-0.663670371924196,-0.0867559924426555,-0.782248435603009,0.894592141430576,-1.06122983962678,-1.16789435458285,-1.11068097620897,0.571038350544482,-1.06307559328907,-0.534028618337185,-0.42075495893351,-0.602284617190616,-0.267720847252598,-0.275959465730703,-0.633293046997312,-0.0768123879425947,-0.777341035286193,-0.269333099143223,1.03686935965672,1.11093781970859,0,-1.02955042809231,-1.01422748867365,-0.649193450019948,-0.687801043236879,1.66112347555462,-1.24330411003052,-0.885038111597547,-0.785923101679193,10,14.417905234376,27.5560121444495
111858,165,12778.9340659341,0,19538.7252747253,34805.1428571429,1.07692307692308,9.40659340659341,18.010989010989,7.07692307692308,0.0769230769230769,7.83516483516483,5.64835164835165,1.9010989010989,3878.78021978022,0,0.681318681318681,0,91,0.778005013333707,0.892156862745098,0.583333333333333,1,36.703,14.0984001015064,8.85743360091752,-43.5446278134878,239.274725274725,156.692307692308,0.604651162790698,2,149,169,0,0,0,0,0,-0.0460003374066071,-0.0867559924426555,0.153085970276829,1.46099859604412,-0.00338235162243884,0.520432972552186,0.623351994231465,-0.522862703207891,-0.398392407172786,-0.0827743121189414,0.332649779593106,-0.365041813881373,-0.170085814666177,-0.275959465730703,0.133274914948827,-0.0768123879425947,0.0372889129163598,0.454057156836842,-0.0794283454335191,-0.625594490243883,0,0.166261057806503,0.171333881164001,-0.000666343295821385,-0.873520713194319,-0.930214001680433,-1.24218956417805,1.1286885663674,0.561776062439403,4,-4.91072731715074,-16.2203166207588
