ImageId,CellId,Cell_CD107a,Cell_CD3,Cell_CD45,Cell_CD68,Cell_CD86,Cell_DNA1,Cell_DNA2,Cell_FerritinHC,Cell_HLADR,Cell_HistoneH3,Cell_Mac2,Cell_MerTK,Cell_PLP,Cell_S100B,Cell_TIM3,Cell_Vimentin,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,neighbour_4_CellId6,neighbour_4_CellId7,neighbour_4_CellId8,neighbour_4_CellId9,ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_DNA1,ZScoreNorm_Cell_DNA2,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_HistoneH3,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,ZScoreNorm_Area,ZScoreNorm_Eccentricity,ZScoreNorm_Solidity,ZScoreNorm_Extent,ZScoreNorm_EulerNumber,ZScoreNorm_Perimeter,ZScoreNorm_MajorAxisLength,ZScoreNorm_MinorAxisLength,ZScoreNorm_Orientation,ZScoreNorm_X_position,ZScoreNorm_Y_position,ZScoreNorm_Percent_Touching,ZScoreNorm_Number_Neighbors,Phenograph2488198336,tSNE981812569_1,tSNE981812569_2
591353,418,11277.2032520325,0,19090.7317073171,20582.9837398374,1.19512195121951,11.349593495935,20.2032520325203,13.4552845528455,0.146341463414634,5.32520325203252,2.38211382113821,1.80487804878049,3345.69918699187,0,0.528455284552846,0,123,0.722058380052565,0.872340425531915,0.591346153846154,1,46.412,16.6395151312621,11.5117511917668,31.3455813255627,373.130081300813,302.626016260163,0,0,0,0,0,0,0,0,0,0,0,-0.222889246824414,-0.0867559924426555,0.0921032431683784,-0.303702139126964,0.220534843138062,0.891835516261703,0.854888391717472,0.521277571890601,0.758434252984298,-0.28128872523342,-0.401466694548234,-0.380516409149191,-0.275685845142446,-0.275959465730703,-0.222391185655539,-0.0768123879425947,0.741833732983432,0.0696948932147898,-0.386116209050544,-0.542107359957707,0,1.10528837231569,0.887338666263759,1.11773487878632,0.559793283364862,-0.45967866690065,-0.736967589167578,-0.885038111597547,-0.785923101679193,1,12.1098211829733,-3.66227304531871
591353,419,15129.6266666667,0,28371.0533333333,27584.6666666667,2.54666666666667,5.97333333333333,11.2133333333333,9.84,0.0666666666666667,6.26666666666667,6.62666666666667,6.05333333333333,4426.85333333333,0,0.773333333333333,0,75,0.905836063691756,0.797872340425532,0.487012987012987,1,39.796,16.2176783166954,6.87026920179102,31.7262551665312,658.04,301.493333333333,0.311111111111111,3,390,391,414,0,0,0,0,0,0,0.230887801713217,-0.0867559924426555,1.35537879525311,0.56507417721841,2.78091541425348,-0.13583129188088,-0.0945840798146668,-0.0705459272662148,-0.569310940745545,-0.206827801814977,0.552534922634777,0.302735967625877,-0.0615159464198771,-0.275959465730703,0.347364704741023,-0.0768123879425947,-0.314983497117176,1.33227679214357,-1.53861691759031,-1.62917485119044,0,0.465407363685266,0.768478569721776,-0.8379614356853,0.567078950619057,0.541851551666584,-0.740888933392769,0.151084503902366,1.2356256444987,4,1.33558391398036,-27.8846191503827
591353,420,5590.96363636364,0,18005.8909090909,12008.9090909091,0.581818181818182,0.6,1.01818181818182,5.74545454545455,0.0181818181818182,0.490909090909091,1.47272727272727,0.581818181818182,5189.32727272727,0,0.527272727272727,0,55,0.699619565476954,0.743243243243243,0.416666666666667,1,33.271,11.8333818034637,8.4551352448116,57.9839354934142,898.218181818182,303.909090909091,0,0,0,0,0,0,0,0,0,0,0,-0.892671550678733,-0.0867559924426555,-0.0555697485155849,-1.36758250437787,-0.941314289502356,-1.16293863950609,-1.17134751123602,-0.740824623989666,-1.37728946308949,-0.663636038701277,-0.605859540956652,-0.577213444911484,0.0895253892963929,-0.275959465730703,-0.225142632669406,-0.0768123879425947,-0.755324009659097,-0.0844633296748164,-2.38408075783184,-2.36212680019635,0,-0.165672379560429,-0.466875692486413,-0.170175438462736,1.06962128775981,1.38613843374392,-0.73252558934054,-0.885038111597547,-0.785923101679193,2,0.230218018943587,21.1915684978202
591353,421,13731.724137931,0,21405.6896551724,28083.8965517241,1,0.96551724137931,1.77586206896552,8.29310344827586,0.0689655172413793,0.948275862068966,2.60344827586207,1.77586206896552,3793.01724137931,0,1.03448275862069,0,58,0.774159683124146,0.892307692307692,0.557692307692308,1,31.386,11.3687479541737,7.1963077630259,13.6664255542625,710.706896551724,303.913793103448,0.5,1,428,0,0,0,0,0,0,0,0,0.0662288285527637,-0.0867559924426555,0.407224841048306,0.627019156030263,-0.149106240276098,-1.0930703806405,-1.09132492544692,-0.323773499451211,-0.531001614255099,-0.627462618054113,-0.351719775277968,-0.385182866919177,-0.187074926219256,-0.275959465730703,0.954979082886151,-0.0768123879425947,-0.689272932777809,0.427639127063824,-0.0770940410464746,-0.892753307159648,0,-0.347984305386963,-0.597794621978134,-0.700584534523178,0.22143421472739,0.726988975647944,-0.73250931036056,0.780158949027314,-0.112073519619895,2,-4.80078701729664,-8.83226556176769
591353,422,9918.01801801802,0,20598.027027027,13484.3963963964,0.90990990990991,13.6846846846847,24.8018018018018,13.3153153153153,0.117117117117117,15.4054054054054,1.54054054054054,3.9009009009009,5231.58558558559,0,0.63963963963964,0,111,0.630605281288474,0.932773109243697,0.720779220779221,1,38.2,13.9687393147346,10.8411905009986,15.3521286580147,578.891891891892,306.963963963964,0,0,0,0,0,0,0,0,0,0,0,-0.38298770888965,-0.0867559924426555,0.297282481980892,-1.1845024592699,-0.319773857618222,1.33818588549366,1.34056535510292,0.498364552813239,0.271423467639375,0.515960694040514,-0.590617896073263,-0.0434262199942736,0.0978964977231399,-0.275959465730703,0.0363006062225886,-0.0768123879425947,0.47762942545828,-0.558602432194873,0.549166478792052,0.80648085627536,0,0.311046709245399,0.134799626444604,0.835192993587323,0.253696667729294,0.26362599049758,-0.721949629794691,-0.885038111597547,-0.785923101679193,1,9.56379748562804,-3.29311341347637
591353,423,14631.0298507463,0,21419.0149253731,19420.7611940299,0.716417910447761,9.38805970149254,18.0597014925373,6.56716417910448,0.119402985074627,10.2985074626866,6.2089552238806,4.64179104477612,3307.82089552239,0,0.388059701492537,0,67,0.760610990244598,0.943661971830986,0.67,1,28.193,11.6522039400018,7.56470306650834,48.1835899321344,44.1044776119403,305.492537313433,0.305555555555556,1,405,0,0,0,0,0,0,0,0,0.172158070531759,-0.0867559924426555,0.409038731638295,-0.44791195734812,-0.686327143223171,0.516890273168596,0.628496774935023,-0.606310434699973,0.309516444565131,0.112052978979313,0.458650500308979,0.0757264879493725,-0.283189298628015,-0.275959465730703,-0.549048519102261,-0.0768123879425947,-0.491119702133945,0.334557453352847,0.71768728645233,0.277402310931401,0,-0.656802331468727,-0.517925808547216,-0.545360548122873,0.882053745545877,-1.61628664419138,-0.727043703574902,0.132582314339868,-0.112073519619895,3,-9.89552392156759,-4.21402260713421
591353,424,11267.2121212121,0,13276.8727272727,20732.8909090909,1.13939393939394,7.93333333333333,14.8666666666667,13.6606060606061,0.16969696969697,13.9757575757576,2.26060606060606,1.3030303030303,7866.47272727273,0,0.612121212121212,0,165,0.83763528676422,0.797101449275362,0.55,1,56.502,21.3142076916489,11.6424579791339,-13.6679491069021,625.909090909091,307.315151515152,0.263888888888889,1,415,0,0,0,0,0,0,0,0,-0.224066102368904,-0.0867559924426555,-0.699303155093604,-0.285101497015795,0.114963109465988,0.238820767922855,0.291263617522624,0.554888783234768,1.14764341923535,0.402888963472929,-0.428776661997473,-0.461225429745395,0.619851220081765,-0.275959465730703,-0.0277263094244308,-0.0768123879425947,1.66654880932147,0.863726613817006,-1.55054756674704,-0.972900952234377,0,2.08116494079831,2.20451722878985,1.17280840549227,-0.301714835588328,0.428903302790214,-0.720733819753603,-0.00618410737887035,-0.112073519619895,1,13.6031697329673,-2.43034798455565
591353,425,7455.87272727273,0,17102.3454545455,16905.9272727273,0.654545454545455,0.636363636363636,1.27272727272727,16.4363636363636,0.0727272727272727,0.418181818181818,2.27272727272727,1.6,920.036363636364,0,0.272727272727273,0,55,0.446184037080765,0.948275862068966,0.679012345679012,1,24.637,9.05413341416691,8.10291729375479,4.92654010208742,179.8,306.563636363636,0,0,0,0,0,0,0,0,0,0,0,-0.673003863100811,-0.0867559924426555,-0.178564072303319,-0.759955243684002,-0.803538976593441,-1.1559877664114,-1.14446363053236,1.00928138699341,-0.468313625452551,-0.669388083656823,-0.426052310013486,-0.413465658794652,-0.756194533909084,-0.275959465730703,-0.817391602404334,-0.0768123879425947,-0.755324009659097,-1.82560569452636,0.789093873056509,0.371303687691793,0,-1.00072870188738,-1.24997882729749,-0.318583069960653,0.0541626809589735,-1.13928266055893,-0.72333556250944,-0.885038111597547,-0.785923101679193,10,24.9937772172046,13.5516563491899
591353,426,27550.1193181818,0,23046.3636363636,44918.0511363636,1.11363636363636,9.34090909090909,16.9488636363636,6.63636363636364,0.153409090909091,9.34090909090909,13.5511363636364,9.0625,3843.35227272727,0,0.607954545454545,0,176,0.561728138904894,0.931216931216931,0.611111111111111,1,48.439,16.8120777238413,13.908999798328,42.2490100915388,695.107954545455,308.329545454545,0.709677419354839,3,410,439,443,0,0,0,0,0,0,1.69389793589992,-0.0867559924426555,0.630560131882414,2.71581908622857,0.0661676861440803,0.507877480629774,0.511175361909556,-0.594982456407743,0.876213134385427,0.0363159318267609,2.10887207508726,0.78668134056834,-0.177103870193184,-0.275959465730703,-0.0374208610123536,-0.0768123879425947,1.90873609121952,-1.03179934871594,0.525082385909845,-0.336172438585138,0,1.30133414083048,0.935961275067028,2.12781964801501,0.768472591920973,0.672154760439551,-0.717221991578134,1.47846739380548,1.2356256444987,4,-12.3409836696432,-24.6343919105182
591353,427,13479.0833333333,0,18579.8571428571,18669.2142857143,1.4047619047619,2.78571428571429,4.77380952380952,7.54761904761905,0.0952380952380952,2.48809523809524,2.94047619047619,3.32142857142857,6397.44047619048,0,0.5,0,84,0.842639921098484,0.893617021276596,0.56,1,35.132,14.5613214103824,7.84094321104731,28.2840940064731,792.940476190476,308.238095238095,0,0,0,0,0,0,0,0,0,0,0,0.0364702619800901,-0.0867559924426555,0.0225608960955208,-0.54116470263672,0.617678983353871,-0.745141517421745,-0.774695968643157,-0.44580958820563,-0.0931807400785749,-0.505677351782153,-0.275969705181325,-0.136619114792277,0.328845086035912,-0.275959465730703,-0.28859787942672,-0.0768123879425947,-0.116830266473312,0.898109247203574,-0.0568302923248977,-0.868709013637229,0,0.0143183334173852,0.301770271645588,-0.428966294358508,0.501199874757976,1.01606074740371,-0.717538591899085,-0.885038111597547,-0.785923101679193,1,3.90508144709783,-4.41806859461835
