ImageId,CellId,Cell_CD107a,Cell_CD3,Cell_CD45,Cell_CD68,Cell_CD86,Cell_DNA1,Cell_DNA2,Cell_FerritinHC,Cell_HLADR,Cell_HistoneH3,Cell_Mac2,Cell_MerTK,Cell_PLP,Cell_S100B,Cell_TIM3,Cell_Vimentin,Area,Eccentricity,Solidity,Extent,EulerNumber,Perimeter,MajorAxisLength,MinorAxisLength,Orientation,X_position,Y_position,Percent_Touching,Number_Neighbors,neighbour_4_CellId1,neighbour_4_CellId2,neighbour_4_CellId3,neighbour_4_CellId4,neighbour_4_CellId5,ZScoreNorm_Cell_CD107a,ZScoreNorm_Cell_CD3,ZScoreNorm_Cell_CD45,ZScoreNorm_Cell_CD68,ZScoreNorm_Cell_CD86,ZScoreNorm_Cell_DNA1,ZScoreNorm_Cell_DNA2,ZScoreNorm_Cell_FerritinHC,ZScoreNorm_Cell_HLADR,ZScoreNorm_Cell_HistoneH3,ZScoreNorm_Cell_Mac2,ZScoreNorm_Cell_MerTK,ZScoreNorm_Cell_PLP,ZScoreNorm_Cell_S100B,ZScoreNorm_Cell_TIM3,ZScoreNorm_Cell_Vimentin,ZScoreNorm_Area,ZScoreNorm_Eccentricity,ZScoreNorm_Solidity,ZScoreNorm_Extent,ZScoreNorm_EulerNumber,ZScoreNorm_Perimeter,ZScoreNorm_MajorAxisLength,ZScoreNorm_MinorAxisLength,ZScoreNorm_Orientation,ZScoreNorm_X_position,ZScoreNorm_Y_position,ZScoreNorm_Percent_Touching,ZScoreNorm_Number_Neighbors,Phenograph3894194161,tSNE3764571739_1,tSNE3764571739_2
348399,668,1.82352941176471,209.487394957983,993.44537815126,22177.5882352941,0.941176470588235,10.5042016806723,19.9327731092437,12.8319327731092,0.302521008403361,47.4873949579832,0.294117647058824,0.277310924369748,306.672268907563,1209.41176470588,0.689075630252101,0,119,0.429267872582063,0.85,0.566666666666667,1,45.073,13.6003479101078,12.2835244378814,52.150788292417,930.36974789916,576.882352941176,0.413793103448276,1,673,0,0,0,0,-0.325786307674657,0.102430555779419,-0.37651062134563,0.11442807793955,-0.419416978778446,0.219287608122486,0.302063709125261,-0.718166665660914,0.207039636575869,-0.0378349432452928,-0.648780015866222,-0.489443307401477,-0.631075458903054,-0.67333759066208,-0.529528110600151,-0.146125297772927,-0.20493339890242,-1.89771670970551,-0.532346151491756,-0.72949164905846,0.0689815879984135,0.00551085197120918,-0.525283830272503,0.366971443958881,1.04063338462085,1.46590825075556,0.455026200615334,0.974807298887851,0.137882223090585,2,15.9504003716814,-8.87296913174145
348399,669,2.11347517730496,20.0496453900709,4698.90780141844,19670.524822695,1.04255319148936,1.39716312056738,2.56028368794326,14.468085106383,0.184397163120567,25.0921985815603,0.581560283687943,0.297872340425532,9242.8865248227,20292.0638297872,1.04964539007092,0,141,0.525097662504239,0.927631578947368,0.677884615384615,1,42.542,14.9141749878762,12.6925889513787,-2.78317875431679,406.141843971631,578.489361702128,0,0,0,0,0,0,0,-0.243828353023422,-0.0585232155534325,0.519400431718507,-0.0963725807941666,-0.1914915118987,-1.15966402010783,-1.16330660539024,-0.582948792838766,-0.612499724569431,-0.548590348480014,0.592934012259923,-0.418961594560304,0.92600583728607,0.789471691834766,0.607400802626329,-0.146125297772927,0.0214768367062817,-1.23853657043146,0.543203864243701,0.507925789106384,0.0689815879984135,-0.13336900960721,-0.288186239317917,0.478800361238548,0.031832580133068,-0.28400802465984,0.46087281958706,-0.912582980802301,-0.95844351819206,4,-16.484280752831,6.51697200651225
348399,670,1.93859649122807,0,7728.0350877193,10451.3333333333,1.2719298245614,11.6052631578947,20.859649122807,14.7543859649123,0.552631578947368,101.491228070175,0.324561403508772,0.192982456140351,1034.76315789474,10059.0701754386,0.587719298245614,0,114,0.913736983104667,0.883720930232558,0.527777777777778,1,43.386,19.5890255324017,7.95914246667288,23.8090750505769,906.728070175439,576.964912280702,0,0,0,0,0,0,0,-0.293260699090803,-0.0755581837515812,1.25178638168647,-0.871547085429046,0.324216391449636,0.386005966321698,0.380245745249966,-0.559287797288292,1.94229856510636,1.19380193110176,-0.517267029845528,-0.778509725101265,-0.504210024312874,0.00504623282303965,-0.84911937209324,-0.146125297772927,-0.25639027063167,1.43477954232228,-0.0651580878967726,-1.16217171389228,0.0689815879984135,-0.0870574319018814,0.555452791217508,-0.815216054070582,0.520169550384973,1.38699036729894,0.455326567988861,-0.912582980802301,-0.95844351819206,5,-0.428939345518638,9.02145569061706
348399,671,2.3,0,425.218181818182,17716.6454545455,1.34545454545455,15.0090909090909,27.0818181818182,29.8272727272727,0.4,78.9090909090909,0.290909090909091,0.336363636363636,1453.21818181818,1544.33636363636,0.954545454545455,0,110,0.882107308233006,0.94017094017094,0.564102564102564,1,39.532,17.5418399811777,8.26305754834178,-38.5607145306324,859.581818181818,580.681818181818,0,0,0,0,0,0,0,-0.191104034283037,-0.0755581837515812,-0.513897259690645,-0.260660031930137,0.489522155808662,0.901400052857051,0.905086003307197,0.686393086971105,0.883345680515957,0.678783066211681,-0.662640552451454,-0.287018713786246,-0.431296766820611,-0.647663443767763,0.307536869502245,-0.146125297772927,-0.29755576801507,1.21720989613996,0.716930978186194,-0.758020004981569,0.0689815879984135,-0.29853233767953,0.186010898410198,-0.732132595577861,-0.625181810308327,1.22961226309967,0.468849414338948,-0.912582980802301,-0.95844351819206,5,5.14221873643749,3.54652831718111
348399,672,2.45454545454545,0,6473.52447552448,27292.3216783217,1,13.4825174825175,25.2237762237762,21.3916083916084,0.258741258741259,32.3216783216783,0.34965034965035,0.58041958041958,0,868.048951048951,0.713286713286713,46.7272727272727,143,0.631343948641049,0.866666666666667,0.600840336134454,1,47.38,16.3804589525538,12.7030941667186,39.9744479901874,982.475524475524,580.685314685315,0.271186440677966,1,675,0,0,0,0,-0.147419211600458,-0.0755581837515812,0.948469333699617,0.544488671388927,-0.287163930095137,0.670252364363865,0.748360075179671,-0.0107624065078503,-0.0967028295052528,-0.383711425686215,-0.408886113429518,0.549571573549226,-0.684511247291831,-0.699505268551588,-0.453187043239401,-0.0912524793209789,0.0420595853979818,-0.507704939162221,-0.3014371085655,-0.349273392805935,0.0689815879984135,0.132099489134944,-0.0235757730220782,0.481672247746632,0.817028526771127,1.63984165985304,0.468862135317311,0.324350761819493,0.137882223090585,3,-3.79301133334209,-4.81947707217913
348399,673,1.6651376146789,0,3770.11926605505,10031.252293578,1.20183486238532,6.86238532110092,12.0183486238532,15.394495412844,0.206422018348624,48.1559633027523,0.412844036697248,0.247706422018349,828.766055045872,17602.1422018349,0.931192660550459,0,218,0.702629552480792,0.904564315352697,0.692063492063492,1,57.404,20.2745922265239,14.4265044816377,20.6533030572618,940.770642201835,583.348623853211,0.305555555555556,1,668,0,0,0,0,-0.370558362539807,-0.0755581837515812,0.294836849703384,-0.906868633123832,0.166621759882457,-0.332141768793305,-0.36551837517557,-0.506386709680204,-0.459692001965193,-0.0225872584239557,-0.135897775250611,-0.590923479189072,-0.540103773805596,0.58327171957001,0.233902112358791,-0.146125297772927,0.813912661336736,-0.017355807587612,0.223617478669307,0.665680804895479,0.0689815879984135,0.682131781692067,0.679172430099631,0.952813359201909,0.462217330714984,1.50062729963253,0.478551786230837,0.481114934061492,0.137882223090585,4,-9.97499783829027,16.1605349067546
348399,674,1.85826771653543,0,358.181102362205,29694.6299212598,1.17322834645669,10.2283464566929,19.0787401574803,9.45669291338583,0.244094488188976,52.8976377952756,0.267716535433071,0.259842519685039,572.685039370079,924.795275590551,1.18897637795276,0,127,0.259345656936224,0.940740740740741,0.647959183673469,1,39.722,13.3229687424577,12.8671176006614,26.9411610756188,466.582677165354,589.692913385827,0,0,0,0,0,0,0,-0.315966952659228,-0.0755581837515812,-0.53010556342964,0.74648123270504,0.102305677838389,0.177518705119423,0.23002598875125,-0.997109368497846,-0.198321642815318,0.0855536051886326,-0.762829312965176,-0.549322601679689,-0.584724342247535,-0.695155294030021,1.04673167915592,-0.146125297772927,-0.122602404135619,-3.06655314215664,0.724825304440083,0.174973675973162,0.0689815879984135,-0.288106745542075,-0.575340594624271,0.526512517242273,0.577686803764821,-0.082251504427019,0.50163357921469,-0.912582980802301,-0.95844351819206,2,15.7327965371414,-19.4410367922807
348399,675,1.88495575221239,0,586.778761061947,11872.0353982301,0.920353982300885,5.60176991150442,10.6902654867257,17,0.176991150442478,31.6991150442478,0.389380530973451,0.168141592920354,968.867256637168,9247.45132743363,0.752212389380531,0,113,0.949412424705702,0.896825396825397,0.470833333333333,0,46.843,21.9262653824968,6.88554725264709,30.6298633740533,985.884955752212,589.557522123894,0.333333333333333,1,672,0,0,0,0,-0.308423139030266,-0.0755581837515812,-0.474834953249466,-0.752090621089314,-0.466232217250414,-0.523019150080608,-0.4775422513835,-0.373701683557327,-0.663882397426929,-0.397909897255907,-0.237257004862216,-0.863660795603832,-0.515691986629944,-0.0571696258878971,-0.330448723086908,-0.146125297772927,-0.26668164497752,1.6801786252414,0.116398302443916,-1.79573895168465,-11.1647977612247,0.102633473462242,0.977238844585998,-1.10871252325757,0.64542569185588,1.65122262457523,0.501140998751,0.607814744503654,0.137882223090585,4,-2.8804282234412,12.3678498088645
348399,676,0.736434108527132,0,0,33423.9457364341,0.573643410852713,2.46511627906977,4.6046511627907,12.953488372093,0.10077519379845,3.27906976744186,0.271317829457364,0.147286821705426,51.7984496124031,0,0.705426356589147,0,129,0.70097364231653,0.921428571428571,0.573333333333333,1,41.426,15.6937074672181,11.1925509619604,40.4336276460918,298.255813953488,590.565891472868,0,0,0,0,0,0,0,-0.633071731892881,-0.0755581837515812,-0.616707010684921,1.06005217252016,-1.24574222869122,-0.997958792105193,-0.990864110998545,-0.70812084707181,-1.192666202827,-1.04607084651313,-0.747272200903399,-0.935148089676918,-0.675485680675668,-0.766046861351448,-0.477971891536792,-0.146125297772927,-0.102019655443919,-0.0287462436262377,0.457264032477912,-0.655317923658377,0.0689815879984135,-0.194605645530369,-0.147509223255236,0.0687241539409015,0.825460847085563,-0.644140551761645,0.504809647926709,-0.912582980802301,-0.95844351819206,2,28.4102849161176,-10.6227804684479
348399,677,1.72151898734177,0,4648.77215189873,21226.8987341772,0.784810126582278,0.493670886075949,1.16455696202532,16.493670886076,0.177215189873418,17.4050632911392,0.531645569620253,0.189873417721519,3044.96202531646,4922.03797468354,0.455696202531646,0,79,0.810820810155663,0.94047619047619,0.598484848484849,1,31.394,13.3207546957885,7.79656402787638,-43.5891703340828,394.481012658228,590.430379746835,0.341463414634146,2,683,686,0,0,0,-0.354621237280302,-0.0755581837515812,0.50727857554336,0.0344915386084969,-0.770975715784711,-1.2964672278271,-1.28103622155155,-0.415546653821034,-0.662328019209184,-0.723906779484235,0.377309074378048,-0.789167082184735,-0.153945027475868,-0.38874066650948,-1.26540740136752,-0.146125297772927,-0.616588372736422,0.726854613412713,0.721160081536491,-0.375480686921701,0.0689815879984135,-0.745076910388016,-0.57574014882772,-0.85966129481805,-0.717523771622291,-0.32293284790431,0.504316629190554,0.64489761585258,1.23420796437323,3,17.1247482781545,-6.18527559519961
